NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/jr-russell-1.html,2001,Louisville,CUSA,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,151.0,10.8,2.0,14.0,151.0,10.8,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-russell-1.html,*2002,Louisville,CUSA,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,287.0,12.0,2.0,24.0,287.0,12.0,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-russell-1.html,*2003,Louisville,CUSA,SR,WR,13.0,,,,,,,,,,,,,,,1.0,46.0,46.0,0.0,,,,,,,,,,,,,,,,,,75.0,1213.0,16.2,8.0,75.0,1213.0,16.2,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-russell-1.html,*2004,Louisville,CUSA,SR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,968.0,13.3,7.0,73.0,968.0,13.3,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-russell-1.html,Career,Louisville,,,,,,,,,,,,,,,,,,,1.0,46.0,46.0,0.0,,,,,,,,,,,,,,,,,,186.0,2619.0,14.1,19.0,186.0,2619.0,14.1,19.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barrett-ruud-1.html,*2003,Nebraska,Big 12,JR,LB,13.0,,,,,,1.0,27.0,27.0,1.0,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barrett-ruud-1.html,Career,Nebraska,,,,,,,,,,1.0,27.0,27.0,1.0,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-savoy-1.html,*2003,Utah,MWC,FR,WR,12.0,,,,,,,,,,,,,,,2.0,11.0,5.5,0.0,,,,,,,,,,,,,,5.0,35.0,7.0,0.0,40.0,663.0,16.6,7.0,45.0,698.0,15.5,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-savoy-1.html,*2004,Utah,MWC,SO,WR,12.0,,,,,,,,,,,,,,,3.0,17.0,5.7,0.0,4.0,80.0,20.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,22.0,307.0,14.0,6.0,67.0,961.0,14.3,11.0,89.0,1268.0,14.2,17.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-savoy-1.html,Career,Utah,,,,,,,,,,,,,,,,,,,5.0,28.0,5.6,0.0,4.0,80.0,20.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,342.0,12.7,6.0,107.0,1624.0,15.2,18.0,134.0,1966.0,14.7,24.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bo-scaife-1.html,*1999,Texas,Big 12,,TE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,48.0,16.0,0.0,3.0,48.0,16.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bo-scaife-1.html,2001,Texas,Big 12,SO,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,396.0,13.2,1.0,30.0,396.0,13.2,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bo-scaife-1.html,*2003,Texas,Big 12,SR,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,205.0,12.8,2.0,16.0,205.0,12.8,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bo-scaife-1.html,*2004,Texas,Big 12,,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.0,26.0,348.0,13.4,2.0,26.0,348.0,13.4,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bo-scaife-1.html,Career,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.0,75.0,997.0,13.3,5.0,75.0,997.0,13.3,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-sensabaugh-1.html,*2004,North Carolina,ACC,SR,DB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerald-sensabaugh-1.html,Career,North Carolina,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-seward-1.html,2003,UNLV,MWC,JR,LB,12.0,,,,,,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-seward-1.html,Career,UNLV,,,,,,,,,,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernest-shazor-1.html,*2003,Michigan,Big Ten,SO,DB,11.0,,,,,,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernest-shazor-1.html,*2004,Michigan,Big Ten,SR,DB,12.0,,,,,,2.0,92.0,46.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernest-shazor-1.html,Career,Michigan,,,,,,,,,,4.0,123.0,30.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-sheldon-1.html,2001,Northern Illinois,MAC,FR,WR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,3.0,0.0,4.0,61.0,15.3,0.0,8.0,73.0,9.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-sheldon-1.html,2002,Northern Illinois,MAC,SO,WR,12.0,,,,,,,,,,,,,,,21.0,477.0,22.7,3.0,8.0,147.0,18.4,0.0,,,,,,,,,,13.0,135.0,10.4,1.0,40.0,783.0,19.6,5.0,53.0,918.0,17.3,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-sheldon-1.html,2003,Northern Illinois,MAC,JR,WR,5.0,,,,,,,,,,,,,,,12.0,150.0,12.5,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,2.0,4.0,2.0,0.0,10.0,206.0,20.6,4.0,12.0,210.0,17.5,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-sheldon-1.html,*2004,Northern Illinois,MAC,SR,WR,12.0,,,,,,,,,,,,,,,24.0,394.0,16.4,1.0,4.0,82.0,20.5,0.0,,,,,,,,,,7.0,74.0,10.6,0.0,40.0,936.0,23.4,9.0,47.0,1010.0,21.5,9.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-sheldon-1.html,Career,Northern Illinois,,,,,,,,,,,,,,,,,,,57.0,1021.0,17.9,4.0,13.0,245.0,18.8,0.0,,,,,,,,,,26.0,225.0,8.7,1.0,94.0,1986.0,21.1,18.0,120.0,2211.0,18.4,19.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,2001,Florida State,ACC,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,130.0,4.5,0.0,,,,,29.0,130.0,4.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,*2003,Louisville,CUSA,SO,RB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,790.0,4.8,10.0,1.0,19.0,19.0,0.0,167.0,809.0,4.8,10.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,*2004,Louisville,CUSA,JR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,938.0,6.4,20.0,6.0,35.0,5.8,0.0,152.0,973.0,6.4,20.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,1858.0,5.4,30.0,7.0,54.0,7.7,0.0,348.0,1912.0,5.5,30.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,130.0,4.5,0.0,,,,,29.0,130.0,4.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,,Louisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,1728.0,5.5,30.0,7.0,54.0,7.7,0.0,319.0,1782.0,5.6,30.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-3.html,2002,Utah,MWC,FR,QB,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,50.0,4.0,1.0,-10.3,0.0,1.0,8.4,2.0,-11.0,-5.5,0.0,,,,,2.0,-11.0,-5.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-3.html,*2003,Utah,MWC,SO,QB,11.0,,,,,,,,,,,,,,,,,,,,,,,173.0,266.0,65.0,2247.0,8.4,9.1,15.0,3.0,152.3,149.0,452.0,3.0,5.0,1.0,17.0,17.0,0.0,150.0,469.0,3.1,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-3.html,*2004,Utah,MWC,JR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,214.0,317.0,67.5,2952.0,9.3,10.8,32.0,4.0,176.5,135.0,631.0,4.7,10.0,2.0,21.0,10.5,0.0,137.0,652.0,4.8,10.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-3.html,Career,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,587.0,66.3,5203.0,8.9,9.9,47.0,8.0,164.4,286.0,1072.0,3.7,15.0,3.0,38.0,12.7,0.0,289.0,1110.0,3.8,15.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-2.html,2001,Stanford,Pac-10,SO,TE,11.0,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,20.0,20.0,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-2.html,2002,Stanford,Pac-10,SO,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,380.0,12.7,2.0,30.0,380.0,12.7,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-2.html,2003,Stanford,Pac-10,JR,TE,11.0,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,24.0,185.0,7.7,3.0,24.0,185.0,7.7,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-2.html,2004,Stanford,Pac-10,SR,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,706.0,13.6,3.0,52.0,706.0,13.6,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-smith-2.html,Career,Stanford,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,2.0,10.0,5.0,0.0,,,,,,,,,,,,,,107.0,1291.0,12.1,8.0,107.0,1291.0,12.1,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-spears-1.html,2001,LSU,SEC,FR,TE,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,2.0,20.0,10.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-spears-1.html,*2002,LSU,SEC,SO,DL,12.0,,,,,,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-spears-1.html,*2003,LSU,SEC,JR,DL,14.0,,,,,,1.0,20.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-spears-1.html,*2004,LSU,SEC,SR,DL,12.0,,,,,,1.0,35.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-spears-1.html,Career,LSU,,,,,,,,,,4.0,84.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,2.0,20.0,10.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,2001,Kansas State,Big 12,,RB,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,210.0,7.5,1.0,,,,,28.0,210.0,7.5,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,*2002,Kansas State,Big 12,SO,RB,13.0,,,,,,,,,,,,,,,15.0,154.0,10.3,0.0,4.0,82.0,20.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1465.0,6.2,17.0,9.0,99.0,11.0,0.0,246.0,1564.0,6.4,17.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,*2003,Kansas State,Big 12,JR,RB,15.0,,,,,,,,,,,,,,,19.0,190.0,10.0,1.0,10.0,272.0,27.2,0.0,,,,,,,,,,306.0,1986.0,6.5,16.0,25.0,287.0,11.5,2.0,331.0,2273.0,6.9,18.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,2004,Kansas State,Big 12,SR,RB,11.0,,,,,,,,,,,,,,,6.0,34.0,5.7,0.0,21.0,492.0,23.4,0.0,,,,,,,,,,244.0,1318.0,5.4,11.0,32.0,223.0,7.0,0.0,276.0,1541.0,5.6,11.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,Career,Kansas State,,,,,,,,,,,,,,,,,,,40.0,378.0,9.5,1.0,35.0,846.0,24.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,4979.0,6.1,45.0,66.0,609.0,9.2,2.0,881.0,5588.0,6.3,47.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-starks-1.html,2001,Wisconsin,Big Ten,FR,DB,12.0,,,,,,3.0,17.0,5.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-starks-1.html,*2002,Wisconsin,Big Ten,SO,DB,14.0,,,,,,2.0,46.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-starks-1.html,*2003,Wisconsin,Big Ten,JR,DB,13.0,,,,,,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-starks-1.html,*2004,Wisconsin,Big Ten,SR,DB,12.0,,,,,,1.0,16.0,16.0,0.0,,,40.0,1.0,,,,,,6.0,119.0,19.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-starks-1.html,Career,Wisconsin,,,,,,,,,,7.0,105.0,15.0,0.0,,,40.0,1.0,,,,,,6.0,119.0,19.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chauncey-stovall-1.html,*2003,Florida State,ACC,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,340.0,17.9,2.0,19.0,340.0,17.9,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chauncey-stovall-1.html,*2004,Florida State,ACC,SR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,53.0,780.0,14.7,6.0,54.0,778.0,14.4,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chauncey-stovall-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,72.0,1120.0,15.6,8.0,73.0,1118.0,15.3,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bill-swancutt-1.html,*2002,Oregon State,Pac-10,SO,DL,13.0,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bill-swancutt-1.html,*2004,Oregon State,Pac-10,SR,DL,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,1.0,17.0,17.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bill-swancutt-1.html,Career,Oregon State,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,1.0,17.0,17.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lofa-tatupu-1.html,*2003,USC,Pac-10,SO,LB,12.0,,,,,,4.0,126.0,31.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lofa-tatupu-1.html,*2004,USC,Pac-10,JR,LB,13.0,,,,,,3.0,38.0,12.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lofa-tatupu-1.html,Career,USC,,,,,,,,,,7.0,164.0,23.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,2001,Florida State,ACC,FR,WR,11.0,,,,,,,,,,,,,,,,,,,26.0,561.0,21.6,0.0,,,,,,,,,,2.0,5.0,2.5,0.0,15.0,286.0,19.1,1.0,17.0,291.0,17.1,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,*2002,Florida State,ACC,SO,WR,14.0,,,,,,,,,,,,,,,,,,,11.0,222.0,20.2,0.0,,,,,,,,,,1.0,-3.0,-3.0,0.0,17.0,377.0,22.2,4.0,18.0,374.0,20.8,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,*2003,Florida State,ACC,JR,WR,11.0,,,,,,,,,,,,,,,,,,,2.0,62.0,31.0,0.0,,,,,,,,,,3.0,11.0,3.7,0.0,51.0,994.0,19.5,11.0,54.0,1005.0,18.6,11.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,*2004,Florida State,ACC,SR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,496.0,12.4,2.0,40.0,496.0,12.4,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,39.0,845.0,21.7,0.0,,,,,,,,,,6.0,13.0,2.2,0.0,123.0,2153.0,17.5,18.0,129.0,2166.0,16.8,18.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/odell-thurman-1.html,*2003,Georgia,SEC,SO,LB,14.0,,,,,,2.0,125.0,62.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/odell-thurman-1.html,Career,Georgia,,,,,,,,,,2.0,125.0,62.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-tuiasosopo-1.html,*2002,Washington,Pac-10,SO,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,34.0,2.3,0.0,6.0,50.0,8.3,0.0,21.0,84.0,4.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-tuiasosopo-1.html,2003,Washington,Pac-10,JR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,87.0,3.0,2.0,11.0,132.0,12.0,0.0,40.0,219.0,5.5,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-tuiasosopo-1.html,2004,Washington,Pac-10,SR,RB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,62.0,12.4,0.0,5.0,47.0,9.4,0.0,10.0,109.0,10.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-tuiasosopo-1.html,Career,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,183.0,3.7,2.0,22.0,229.0,10.4,0.0,71.0,412.0,5.8,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marviel-underwood-1.html,2001,San Diego State,MWC,SO,DB,11.0,,,,,,,,,,,,,,,,,,,3.0,32.0,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marviel-underwood-1.html,2002,San Diego State,MWC,SO,DB,13.0,,,,,,3.0,10.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marviel-underwood-1.html,2003,San Diego State,MWC,JR,DB,12.0,,,,,,2.0,106.0,53.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marviel-underwood-1.html,2004,San Diego State,MWC,SR,DB,11.0,,,,,,2.0,21.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marviel-underwood-1.html,Career,San Diego State,,,,,,,,,,7.0,137.0,19.6,1.0,,,,,,,,,,3.0,32.0,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-verdon-1.html,2003,Arizona State,Pac-10,JR,DL,12.0,,,,,,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-verdon-1.html,*2004,Arizona State,Pac-10,SR,DL,12.0,,,,,,0.0,0.0,,0.0,,1.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-verdon-1.html,Career,Arizona State,,,,,,,,,,2.0,2.0,1.0,0.0,,1.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-wake-1.html,*2002,Penn State,Big Ten,JR,LB,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-wake-1.html,2003,Penn State,Big Ten,JR,LB,12.0,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-wake-1.html,Career,Penn State,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rian-wallace-1.html,2002,Temple,Big East,FR,LB,12.0,,,,,,1.0,-4.0,-4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rian-wallace-1.html,2003,Temple,Big East,SO,LB,12.0,,,,,,0.0,0.0,,0.0,,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rian-wallace-1.html,2004,Temple,Big East,JR,LB,10.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rian-wallace-1.html,Career,Temple,,,,,,,,,,2.0,-4.0,-2.0,0.0,,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-walter-1.html,2001,Arizona State,Pac-10,FR,QB,11.0,,,,,,,,,,,,,,,,,,,,,,,38.0,86.0,44.2,546.0,6.3,6.0,3.0,2.0,104.4,28.0,-22.0,-0.8,0.0,,,,,28.0,-22.0,-0.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-walter-1.html,*2002,Arizona State,Pac-10,SO,QB,14.0,,,,,,,,,,,,,,,,,,,,,,,274.0,483.0,56.7,3877.0,8.0,7.8,28.0,15.0,137.1,56.0,-216.0,-3.9,0.0,,,,,56.0,-216.0,-3.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-walter-1.html,2003,Arizona State,Pac-10,JR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,221.0,421.0,52.5,3044.0,7.2,7.3,24.0,10.0,127.3,33.0,-125.0,-3.8,0.0,,,,,33.0,-125.0,-3.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-walter-1.html,*2004,Arizona State,Pac-10,SR,QB,11.0,,,,,,,,,,,,,,,,,,,,,,,244.0,426.0,57.3,3150.0,7.4,7.9,30.0,9.0,138.4,58.0,-112.0,-1.9,0.0,1.0,-8.0,-8.0,0.0,59.0,-120.0,-2.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-walter-1.html,Career,Arizona State,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0,1416.0,54.9,10617.0,7.5,7.6,85.0,36.0,132.6,175.0,-475.0,-2.7,0.0,1.0,-8.0,-8.0,0.0,176.0,-483.0,-2.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-ware-1.html,2003,Troy,Ind,JR,DL,12.0,,,,,,,,,,,,,,,1.0,21.0,21.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-ware-1.html,*2004,Troy,Sun Belt,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
