NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/ashtyn-davis-1.html,2017,California,Pac-12,SO,CB,12.0,20.0,13.0,33.0,0.0,0.0,1.0,31.0,31.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,39.0,826.0,21.2,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashtyn-davis-1.html,*2018,California,Pac-12,JR,S,13.0,36.0,17.0,53.0,1.0,0.0,4.0,59.0,14.8,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,24.0,629.0,26.2,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashtyn-davis-1.html,*2019,California,Pac-12,SR,S,11.0,32.0,23.0,55.0,1.0,0.0,2.0,31.0,15.5,0.0,4.0,2.0,,,1.0,,,,,,,,,,,,,7.0,149.0,21.3,0.0,2.0,33.0,16.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashtyn-davis-1.html,Career,California,,,,,102.0,64.0,166.0,2.0,0.0,7.0,121.0,17.3,0.0,12.0,3.0,,,2.0,,,,,,,,,,,,,70.0,1604.0,22.9,0.0,2.0,33.0,16.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,*2015,Nebraska,Big Ten,FR,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,*2016,Nebraska,Big Ten,FR,DT,12.0,11.0,13.0,24.0,5.0,2.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,2017,Nebraska,Big Ten,SO,DL,12.0,18.0,24.0,42.0,3.5,2.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,2018,Nebraska,Big Ten,JR,DL,11.0,13.0,14.0,27.0,3.0,1.0,0.0,0.0,,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,2019,Nebraska,Big Ten,SR,DL,11.0,17.0,15.0,32.0,4.5,4.0,0.0,0.0,,0.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-davis-3.html,Career,Nebraska,,,,,59.0,66.0,125.0,16.0,9.5,0.0,0.0,,0.0,8.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gabriel-davis-1.html,*2017,UCF,American,FR,WR,10.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,27.0,391.0,14.5,4.0,27.0,391.0,14.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gabriel-davis-1.html,*2018,UCF,American,SO,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,53.0,815.0,15.4,7.0,53.0,815.0,15.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gabriel-davis-1.html,*2019,UCF,American,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,72.0,1241.0,17.2,12.0,72.0,1241.0,17.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gabriel-davis-1.html,Career,UCF,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,152.0,2447.0,16.1,23.0,152.0,2447.0,16.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,*2015,Auburn,SEC,FR,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,*2016,Auburn,SEC,FR,DB,11.0,31.0,6.0,37.0,6.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,*2017,Auburn,SEC,SO,DB,11.0,19.0,10.0,29.0,1.0,0.0,2.0,37.0,18.5,1.0,6.0,0.0,,,1.0,,,,,,,,,,,,,1.0,29.0,29.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,*2018,Auburn,SEC,JR,DB,10.0,36.0,5.0,41.0,3.0,1.0,2.0,72.0,36.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,*2019,Auburn,SEC,SR,DB,12.0,29.0,14.0,43.0,1.0,0.0,2.0,24.0,12.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javaris-davis-1.html,Career,Auburn,,,,,115.0,35.0,150.0,11.0,2.0,8.0,133.0,16.6,1.0,27.0,0.0,,,1.0,,,,,,,,,,,,,1.0,29.0,29.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,*2015,Nebraska,Big Ten,FR,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,*2016,Nebraska,Big Ten,FR,DT,4.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,2017,Nebraska,Big Ten,SO,DL,9.0,7.0,8.0,15.0,3.5,2.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,2018,Nebraska,Big Ten,JR,DL,12.0,24.0,17.0,41.0,7.5,3.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,2019,Nebraska,Big Ten,SR,DL,11.0,28.0,16.0,44.0,11.0,8.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-davis-1.html,Career,Nebraska,,,,,63.0,42.0,105.0,24.0,13.0,0.0,0.0,,0.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quartney-davis-1.html,*2018,Texas A&M,SEC,SO,WR,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,13.0,4.3,0.0,45.0,585.0,13.0,7.0,48.0,598.0,12.5,7.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quartney-davis-1.html,*2019,Texas A&M,SEC,JR,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,5.0,32.0,6.4,0.0,54.0,616.0,11.4,4.0,59.0,648.0,11.0,4.0,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quartney-davis-1.html,Career,Texas A&M,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,8.0,45.0,5.6,0.0,99.0,1201.0,12.1,11.0,107.0,1246.0,11.6,11.0,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,*2016,Alabama,SEC,FR,DL,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,*2017,Alabama,SEC,SO,DL,13.0,24.0,45.0,69.0,10.0,8.5,1.0,19.0,19.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,*2018,Alabama,SEC,JR,DL,14.0,24.0,31.0,55.0,5.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,*2019,Alabama,SEC,SR,DL,12.0,18.0,29.0,47.0,3.0,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,Career,Alabama,,,,,67.0,108.0,175.0,19.5,11.5,1.0,19.0,19.0,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-davis-gaither-1.html,*2017,Appalachian State,Sun Belt,SO,LB,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-davis-gaither-1.html,*2018,Appalachian State,Sun Belt,JR,LB,12.0,44.0,52.0,96.0,9.5,1.5,0.0,0.0,,0.0,7.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-davis-gaither-1.html,*2019,Appalachian State,Sun Belt,SR,LB,14.0,49.0,52.0,101.0,14.5,5.0,1.0,0.0,0.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-davis-gaither-1.html,Career,Appalachian State,,,,,94.0,107.0,201.0,24.0,6.5,1.0,0.0,0.0,0.0,15.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,*2015,Cincinnati,American,FR,TE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,2016,Cincinnati,American,FR,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,-2.0,-2.0,0.0,4.0,47.0,11.8,0.0,5.0,45.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,2017,Cincinnati,American,SO,TE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,11.0,98.0,8.9,0.0,11.0,98.0,8.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,*2018,Cincinnati,American,JR,TE,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,38.0,468.0,12.3,5.0,38.0,468.0,12.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,*2019,Cincinnati,American,SR,TE,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,2.0,,1.0,39.0,504.0,12.9,7.0,39.0,506.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josiah-deguara-1.html,Career,Cincinnati,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,92.0,1117.0,12.1,12.0,93.0,1117.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grant-delpit-1.html,*2017,LSU,SEC,FR,S,13.0,36.0,24.0,60.0,3.5,0.0,1.0,0.0,0.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grant-delpit-1.html,*2018,LSU,SEC,SO,S,13.0,46.0,28.0,74.0,9.5,5.0,5.0,1.0,0.2,0.0,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grant-delpit-1.html,*2019,LSU,SEC,JR,S,14.0,38.0,27.0,65.0,4.5,2.0,2.0,0.0,0.0,0.0,7.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grant-delpit-1.html,Career,LSU,,,,,120.0,79.0,199.0,17.5,7.0,8.0,1.0,0.1,0.0,24.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevon-diggs-1.html,*2016,Alabama,SEC,FR,WR,14.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,11.0,88.0,8.0,1.0,11.0,88.0,8.0,1.0,7.0,166.0,23.7,0.0,13.0,130.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevon-diggs-1.html,*2017,Alabama,SEC,SO,DB,12.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,74.0,37.0,0.0,18.0,154.0,8.6,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevon-diggs-1.html,*2018,Alabama,SEC,JR,DB,6.0,18.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevon-diggs-1.html,*2019,Alabama,SEC,SR,DB,12.0,20.0,17.0,37.0,0.5,0.0,3.0,79.0,26.3,1.0,8.0,2.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.0,117.0,19.5,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevon-diggs-1.html,Career,Alabama,,,,,43.0,25.0,68.0,0.5,0.0,4.0,79.0,19.8,1.0,17.0,2.0,,1.0,2.0,0.0,0.0,,0.0,11.0,88.0,8.0,1.0,11.0,88.0,8.0,1.0,15.0,357.0,23.8,0.0,31.0,284.0,9.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-dillon-1.html,*2017,Boston College,ACC,FR,RB,13.0,,,,,,,,,,,,,,,300.0,1589.0,5.3,14.0,0.0,0.0,,0.0,300.0,1589.0,5.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-dillon-1.html,2018,Boston College,ACC,SO,RB,10.0,,,,,,,,,,,,,,,227.0,1108.0,4.9,10.0,8.0,41.0,5.1,1.0,235.0,1149.0,4.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-dillon-1.html,*2019,Boston College,ACC,JR,RB,12.0,,,,,,,,,,,,,,,318.0,1685.0,5.3,14.0,13.0,195.0,15.0,1.0,331.0,1880.0,5.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-dillon-1.html,Career,Boston College,,,,,,,,,,,,,,,,,,,845.0,4382.0,5.2,38.0,21.0,236.0,11.2,2.0,866.0,4618.0,5.3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-divinity-jr-1.html,*2016,LSU,SEC,FR,LB,4.0,7.0,6.0,13.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-divinity-jr-1.html,*2017,LSU,SEC,SO,LB,8.0,6.0,9.0,15.0,2.5,1.0,0.0,0.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-divinity-jr-1.html,*2018,LSU,SEC,JR,LB,12.0,20.0,34.0,54.0,9.5,4.0,1.0,31.0,31.0,0.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-divinity-jr-1.html,*2019,LSU,SEC,SR,LB,5.0,16.0,7.0,23.0,4.0,3.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-divinity-jr-1.html,Career,LSU,,,,,49.0,56.0,105.0,17.0,8.0,1.0,31.0,31.0,0.0,2.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jk-dobbins-1.html,*2017,Ohio State,Big Ten,FR,RB,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,194.0,1403.0,7.2,7.0,22.0,135.0,6.1,1.0,216.0,1538.0,7.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jk-dobbins-1.html,*2018,Ohio State,Big Ten,SO,RB,14.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,230.0,1053.0,4.6,10.0,26.0,263.0,10.1,2.0,256.0,1316.0,5.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jk-dobbins-1.html,*2019,Ohio State,Big Ten,JR,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,301.0,2003.0,6.7,21.0,23.0,247.0,10.7,2.0,324.0,2250.0,6.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jk-dobbins-1.html,Career,Ohio State,,,,,2.0,0.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,725.0,4459.0,6.2,38.0,71.0,645.0,9.1,5.0,796.0,5104.0,6.4,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rico-dowdle-1.html,*2016,South Carolina,SEC,FR,RB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,133.0,764.0,5.7,6.0,15.0,55.0,3.7,1.0,148.0,819.0,5.5,7.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rico-dowdle-1.html,*2017,South Carolina,SEC,SO,RB,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,66.0,251.0,3.8,2.0,11.0,128.0,11.6,1.0,77.0,379.0,4.9,3.0,1.0,21.0,21.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rico-dowdle-1.html,*2018,South Carolina,SEC,JR,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,123.0,654.0,5.3,4.0,14.0,133.0,9.5,1.0,137.0,787.0,5.7,5.0,1.0,18.0,18.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rico-dowdle-1.html,2019,South Carolina,SEC,SR,RB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,106.0,498.0,4.7,4.0,22.0,167.0,7.6,0.0,128.0,665.0,5.2,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rico-dowdle-1.html,Career,South Carolina,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,428.0,2167.0,5.1,16.0,62.0,483.0,7.8,3.0,490.0,2650.0,5.4,19.0,2.0,39.0,19.5,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yasir-durant-1.html,*2018,Missouri,SEC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yasir-durant-1.html,Career,Missouri,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-duvernay-1.html,2016,Texas,Big 12,FR,WR,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,20.0,412.0,20.6,3.0,20.0,412.0,20.6,3.0,12.0,257.0,21.4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-duvernay-1.html,*2017,Texas,Big 12,SO,WR,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,9.0,124.0,13.8,0.0,9.0,124.0,13.8,0.0,4.0,88.0,22.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-duvernay-1.html,*2018,Texas,Big 12,JR,WR,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,10.0,10.0,0.0,41.0,546.0,13.3,4.0,42.0,556.0,13.2,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-duvernay-1.html,*2019,Texas,Big 12,SR,WR,13.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,10.0,24.0,2.4,1.0,106.0,1386.0,13.1,9.0,116.0,1410.0,12.2,10.0,10.0,205.0,20.5,0.0,0.0,0.0,,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,0.0,158.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-duvernay-1.html,Career,Texas,,,,,7.0,2.0,9.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,11.0,34.0,3.1,1.0,176.0,2468.0,14.0,16.0,187.0,2502.0,13.4,17.0,26.0,550.0,21.2,0.0,0.0,0.0,,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,0.0,158.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-dye-1.html,2016,Oregon,Pac-12,FR,LB,10.0,56.0,35.0,91.0,12.0,5.5,1.0,4.0,4.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-dye-1.html,*2017,Oregon,Pac-12,SO,LB,13.0,62.0,45.0,107.0,14.0,4.0,1.0,5.0,5.0,0.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-dye-1.html,*2018,Oregon,Pac-12,JR,LB,12.0,64.0,45.0,109.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-dye-1.html,*2019,Oregon,Pac-12,SR,LB,13.0,52.0,32.0,84.0,9.5,2.5,2.0,1.0,0.5,0.0,4.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-dye-1.html,Career,Oregon,,,,,234.0,157.0,391.0,41.5,13.0,5.0,10.0,2.0,0.0,14.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-eason-1.html,*2016,Georgia,SEC,FR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,33.0,-45.0,-1.4,1.0,0.0,0.0,,0.0,33.0,-45.0,-1.4,1.0,,,,,,,,,204.0,370.0,55.1,2430.0,6.6,6.5,16.0,8.0,120.2,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
