NCAA_Link,Year,School,Conf,Class,Pos,G,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF
https://www.sports-reference.com/cfb/players/lenny-walls-1.html,Career,Boston College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,55.0,6.1,1.0,,,,,
https://www.sports-reference.com/cfb/players/anthony-weaver-1.html,2000,Notre Dame,Ind,JR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/anthony-weaver-1.html,2001,Notre Dame,Ind,SR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/anthony-weaver-1.html,Career,Notre Dame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,*1998,Ohio State,Big Ten,,RB,12.0,,,,,,,,,,,41.0,197.0,4.8,2.0,1.0,11.0,11.0,0.0,42.0,208.0,5.0,2.0,4.0,82.0,20.5,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,1999,Ohio State,Big Ten,,RB,12.0,,,,,,,,,,,51.0,292.0,5.7,3.0,5.0,17.0,3.4,0.0,56.0,309.0,5.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,*2000,Ohio State,Big Ten,JR,RB,12.0,,,,,,,,,,,136.0,598.0,4.4,6.0,9.0,88.0,9.8,0.0,145.0,686.0,4.7,6.0,10.0,168.0,16.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,2001,Ohio State,Big Ten,SR,RB,11.0,,,,,,,,,,,232.0,1257.0,5.4,15.0,11.0,117.0,10.6,0.0,243.0,1374.0,5.7,15.0,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,Career,Ohio State,,,,,,,,,,,,,,,460.0,2344.0,5.1,26.0,26.0,233.0,9.0,0.0,486.0,2577.0,5.3,26.0,15.0,268.0,17.9,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-williams-1.html,1999,Southern Mississippi,CUSA,,DB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,26.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/chad-williams-1.html,2000,Southern Mississippi,CUSA,JR,DB,11.0,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,1.0,23.0,23.0,0.0,,,,,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-williams-1.html,2001,Southern Mississippi,CUSA,SR,DB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,24.0,12.0,0.0,10.0,78.0,7.8,0.0,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/chad-williams-1.html,Career,Southern Mississippi,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,1.0,23.0,23.0,0.0,2.0,24.0,12.0,0.0,14.0,172.0,12.3,0.0,,,,,,,,,,,,,,,2.0,37.0,18.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/levron-williams-1.html,1998,Indiana,Big Ten,,WR,9.0,,,,,,,,,,,6.0,56.0,9.3,0.0,15.0,323.0,21.5,2.0,21.0,379.0,18.0,2.0,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levron-williams-1.html,1999,Indiana,Big Ten,,RB,11.0,,,,,,,,,,,118.0,817.0,6.9,4.0,33.0,360.0,10.9,3.0,151.0,1177.0,7.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levron-williams-1.html,2000,Indiana,Big Ten,SR,RB,10.0,,,,,,,,,,,116.0,821.0,7.1,10.0,20.0,116.0,5.8,0.0,136.0,937.0,6.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levron-williams-1.html,2001,Indiana,Big Ten,SR,RB,11.0,,,,,,,,,,,212.0,1401.0,6.6,17.0,26.0,289.0,11.1,2.0,238.0,1690.0,7.1,19.0,21.0,511.0,24.3,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/levron-williams-1.html,Career,Indiana,,,,,,,,,,,,,,,452.0,3095.0,6.8,31.0,94.0,1088.0,11.6,7.0,546.0,4183.0,7.7,38.0,21.0,511.0,24.3,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,1997,Texas Tech,Big 12,,RB,11.0,,,,,,,,,,,201.0,894.0,4.4,3.0,10.0,130.0,13.0,0.0,211.0,1024.0,4.9,3.0,11.0,212.0,19.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,1998,Texas Tech,Big 12,,RB,11.0,,,,,,,,,,,306.0,1582.0,5.2,13.0,18.0,176.0,9.8,0.0,324.0,1758.0,5.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,1999,Texas Tech,Big 12,,RB,1.0,,,,,,,,,,,13.0,33.0,2.5,1.0,,,,,13.0,33.0,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,2000,Texas Tech,Big 12,SR,RB,12.0,,,,,,,,,,,127.0,421.0,3.3,5.0,52.0,228.0,4.4,2.0,179.0,649.0,3.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,2001,Texas Tech,Big 12,SR,RB,11.0,,,,,,,,,,,142.0,726.0,5.1,14.0,92.0,617.0,6.7,4.0,234.0,1343.0,5.7,18.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-williams-2.html,Career,Texas Tech,,,,,,,,,,,,,,,789.0,3656.0,4.6,36.0,172.0,1151.0,6.7,6.0,961.0,4807.0,5.0,42.0,12.0,219.0,18.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roy-williams-2.html,*2000,Oklahoma,Big 12,SO,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/roy-williams-2.html,2001,Oklahoma,Big 12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,25.0,1.0,
https://www.sports-reference.com/cfb/players/roy-williams-2.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,25.0,1.0,
https://www.sports-reference.com/cfb/players/tank-williams-1.html,1999,Stanford,Pac-10,,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/tank-williams-1.html,2000,Stanford,Pac-10,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,3.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/tank-williams-1.html,2001,Stanford,Pac-10,SR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,22.0,4.4,0.0,,,25.0,1.0,
https://www.sports-reference.com/cfb/players/tank-williams-1.html,Career,Stanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,5.6,0.0,,,25.0,1.0,
https://www.sports-reference.com/cfb/players/coy-wire-1.html,1998,Stanford,Pac-10,,RB,6.0,,,,,,,,,,,85.0,298.0,3.5,2.0,15.0,83.0,5.5,0.0,100.0,381.0,3.8,2.0,10.0,160.0,16.0,0.0,,,,,1.0,2.0,50.0,26.0,13.0,23.0,1.0,0.0,324.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coy-wire-1.html,1999,Stanford,Pac-10,,RB,11.0,,,,,,,,,,,88.0,317.0,3.6,4.0,4.0,32.0,8.0,0.0,92.0,349.0,3.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coy-wire-1.html,2000,Stanford,Pac-10,,LB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/coy-wire-1.html,2001,Stanford,Pac-10,SR,LB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,89.0,1.0,
https://www.sports-reference.com/cfb/players/coy-wire-1.html,Career,Stanford,,,,,,,,,,,,,,,173.0,615.0,3.6,6.0,19.0,115.0,6.1,0.0,192.0,730.0,3.8,6.0,10.0,160.0,16.0,0.0,1.0,14.0,14.0,0.0,1.0,2.0,50.0,26.0,13.0,23.0,1.0,0.0,324.2,,,,,,1.0,11.0,11.0,0.0,,,89.0,1.0,
https://www.sports-reference.com/cfb/players/tracey-wistrom-1.html,1998,Nebraska,Big 12,,TE,12.0,,,,,,,,,,,,,,,2.0,84.0,42.0,1.0,2.0,84.0,42.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tracey-wistrom-1.html,1999,Nebraska,Big 12,,TE,11.0,,,,,,,,,,,,,,,16.0,429.0,26.8,2.0,16.0,429.0,26.8,2.0,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tracey-wistrom-1.html,2000,Nebraska,Big 12,JR,TE,11.0,,,,,,,,,,,,,,,19.0,314.0,16.5,5.0,19.0,314.0,16.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tracey-wistrom-1.html,2001,Nebraska,Big 12,SR,TE,11.0,,,,,,,,,,,,,,,21.0,323.0,15.4,2.0,21.0,323.0,15.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tracey-wistrom-1.html,Career,Nebraska,,,,,,,,,,,,,,,,,,,58.0,1150.0,19.8,10.0,58.0,1150.0,19.8,10.0,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-wulfeck-1.html,1998,Cincinnati,CUSA,,P,10.0,40.0,1586.0,39.7,,,,,,,,1.0,14.0,14.0,0.0,,,,,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-wulfeck-1.html,1999,Cincinnati,CUSA,,P,11.0,54.0,2279.0,42.2,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-wulfeck-1.html,*2000,Cincinnati,CUSA,JR,P,12.0,61.0,2492.0,40.9,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-wulfeck-1.html,2001,Cincinnati,CUSA,SR,P,11.0,64.0,2800.0,43.8,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-wulfeck-1.html,Career,Cincinnati,,,,,219.0,9157.0,41.8,,,,,,,,1.0,14.0,14.0,0.0,,,,,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-young-1.html,1999,Georgia Tech,ACC,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/chris-young-1.html,2000,Georgia Tech,ACC,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,2.0,5.0,2.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/chris-young-1.html,2001,Georgia Tech,ACC,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,,,25.0,1.0,
https://www.sports-reference.com/cfb/players/chris-young-1.html,Career,Georgia Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,4.0,33.0,8.3,0.0,,,25.0,1.0,
https://www.sports-reference.com/cfb/players/dave-zastudil-1.html,1998,Ohio,MAC,,P,11.0,50.0,2266.0,45.3,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,1.0,1.0,100.0,35.0,35.0,35.0,0.0,0.0,394.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dave-zastudil-1.html,1999,Ohio,MAC,,P,11.0,60.0,2595.0,43.3,,,,,,,,2.0,-30.0,-15.0,0.0,,,,,2.0,-30.0,-15.0,0.0,,,,,,,,,1.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,184.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dave-zastudil-1.html,2000,Ohio,MAC,JR,P,11.0,47.0,2084.0,44.3,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dave-zastudil-1.html,2001,Ohio,MAC,SR,P,11.0,50.0,2280.0,45.6,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dave-zastudil-1.html,Career,Ohio,,,,,207.0,9225.0,44.6,,,,,,,,2.0,-30.0,-15.0,0.0,,,,,2.0,-30.0,-15.0,0.0,,,,,,,,,2.0,2.0,100.0,45.0,22.5,22.5,0.0,0.0,289.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-zolman-1.html,1998,Vanderbilt,SEC,,QB,7.0,,,,,,,,,,,34.0,-114.0,-3.4,1.0,,,,,34.0,-114.0,-3.4,1.0,,,,,,,,,69.0,145.0,47.6,969.0,6.7,5.1,4.0,7.0,103.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-zolman-1.html,1999,Vanderbilt,SEC,,QB,11.0,,,,,,,,,,,79.0,-90.0,-1.1,5.0,2.0,63.0,31.5,1.0,81.0,-27.0,-0.3,6.0,,,,,,,,,154.0,300.0,51.3,2059.0,6.9,5.1,10.0,16.0,109.3,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-zolman-1.html,2000,Vanderbilt,SEC,JR,QB,11.0,,,,,,,,,,,46.0,-62.0,-1.3,1.0,3.0,4.0,1.3,0.0,49.0,-58.0,-1.2,1.0,,,,,,,,,187.0,354.0,52.8,2441.0,6.9,5.9,13.0,14.0,115.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-zolman-1.html,2001,Vanderbilt,SEC,SR,QB,11.0,,,,,,,,,,,69.0,-8.0,-0.1,5.0,1.0,-1.0,-1.0,0.0,70.0,-9.0,-0.1,5.0,,,,,,,,,186.0,357.0,52.1,2512.0,7.0,6.7,14.0,9.0,119.1,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-zolman-1.html,Career,Vanderbilt,,,,,,,,,,,,,,,228.0,-274.0,-1.2,12.0,6.0,66.0,11.0,1.0,234.0,-208.0,-0.9,13.0,,,,,,,,,596.0,1156.0,51.6,7981.0,6.9,5.8,41.0,46.0,113.3,,,,,,,,,,,,,,
