NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate
https://www.sports-reference.com/cfb/players/chris-weinke-1.html,2000,Florida State,ACC,SR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,30.0,-97.0,-3.2,1.0,,,,,30.0,-97.0,-3.2,1.0,,,,,,,,,,,266.0,431.0,61.7,4167.0,9.7,10.1,33.0,11.0,163.1
https://www.sports-reference.com/cfb/players/chris-weinke-1.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,-366.0,-3.3,2.0,,,,,110.0,-366.0,-3.3,2.0,,,,,,,,,,,650.0,1107.0,58.7,9839.0,8.9,9.0,79.0,32.0,151.1
https://www.sports-reference.com/cfb/players/eric-westmoreland-1.html,1996,Tennessee,SEC,,LB,11.0,,,,,,,,,,,,,,,3.0,53.0,17.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-westmoreland-1.html,1998,Tennessee,SEC,,LB,12.0,,,,,,1.0,-5.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,28.0,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-westmoreland-1.html,2000,Tennessee,SEC,SR,LB,11.0,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-westmoreland-1.html,Career,Tennessee,,,,,,,,,,2.0,-4.0,-2.0,0.0,,,,,,3.0,53.0,17.7,0.0,,,,,,,,,,,,,,,,,1.0,28.0,28.0,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emile-white-1.html,1998,Houston,CUSA,,DB,9.0,,,,,,2.0,29.0,14.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emile-white-1.html,2000,Houston,CUSA,SR,DB,11.0,,,,,,2.0,32.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emile-white-1.html,Career,Houston,,,,,,,,,,4.0,61.0,15.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-white-1.html,1998,Oklahoma State,Big 12,,RB,11.0,,,,,,,,,,,,,,,6.0,96.0,16.0,0.0,,,,,19.0,71.0,3.7,2.0,1.0,-1.0,-1.0,0.0,20.0,70.0,3.5,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-white-1.html,1999,Oklahoma State,Big 12,,RB,11.0,,,,,,,,,,,,,,,3.0,53.0,17.7,0.0,,,,,38.0,176.0,4.6,0.0,,,,,38.0,176.0,4.6,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-white-1.html,2000,Oklahoma State,Big 12,JR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,210.0,1049.0,5.0,4.0,16.0,123.0,7.7,0.0,226.0,1172.0,5.2,4.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/reggie-white-1.html,Career,Oklahoma State,,,,,,,,,,,,,,,,,,,9.0,149.0,16.6,0.0,,,,,267.0,1296.0,4.9,6.0,17.0,122.0,7.2,0.0,284.0,1418.0,5.0,6.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/james-whitley-1.html,1997,Michigan,Big Ten,,DB,11.0,,,,,,,,,,,,,,,,,,,3.0,15.0,5.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-whitley-1.html,1998,Michigan,Big Ten,,DB,11.0,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,16.0,142.0,8.9,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-whitley-1.html,1999,Michigan,Big Ten,,DB,11.0,,,,,,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-whitley-1.html,2000,Michigan,Big Ten,SR,DB,11.0,,,,,,1.0,13.0,13.0,0.0,,,,,,,,,,2.0,15.0,7.5,0.0,,,,,1.0,11.0,11.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-whitley-1.html,Career,Michigan,,,,,,,,,,5.0,17.0,3.4,0.0,,,,,,,,,,21.0,172.0,8.2,0.0,,,,,1.0,11.0,11.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boo-williams-1.html,1999,Arkansas,SEC,,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,384.0,13.7,4.0,28.0,384.0,13.7,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boo-williams-1.html,2000,Arkansas,SEC,SR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,739.0,14.2,7.0,52.0,739.0,14.2,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boo-williams-1.html,Career,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1123.0,14.0,11.0,80.0,1123.0,14.0,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-williams-1.html,*1998,Notre Dame,Ind,,DB,11.0,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-williams-1.html,2000,Notre Dame,Ind,SR,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-williams-1.html,Career,Notre Dame,,,,,,,,,,2.0,3.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-williams-1.html,1997,Vanderbilt,SEC,,RB,11.0,,,,,,,,,,,,,,,20.0,476.0,23.8,0.0,,,,,98.0,527.0,5.4,2.0,23.0,189.0,8.2,2.0,121.0,716.0,5.9,4.0,,,,,,,,,,,1.0,2.0,50.0,14.0,7.0,7.0,0.0,0.0,108.8
https://www.sports-reference.com/cfb/players/jimmy-williams-1.html,1998,Vanderbilt,SEC,,RB,11.0,,,,,,4.0,59.0,14.8,0.0,,,,,,29.0,678.0,23.4,1.0,,,,,3.0,7.0,2.3,0.0,7.0,76.0,10.9,0.0,10.0,83.0,8.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-williams-1.html,1999,Vanderbilt,SEC,,DB,11.0,,,,,,2.0,35.0,17.5,0.0,,,,,,17.0,376.0,22.1,0.0,38.0,285.0,7.5,1.0,1.0,8.0,8.0,0.0,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-williams-1.html,2000,Vanderbilt,SEC,SR,DB,9.0,,,,,,4.0,64.0,16.0,0.0,,,,,,7.0,147.0,21.0,0.0,15.0,118.0,7.9,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-williams-1.html,Career,Vanderbilt,,,,,,,,,,10.0,158.0,15.8,0.0,,,,,,73.0,1677.0,23.0,1.0,53.0,403.0,7.6,1.0,102.0,542.0,5.3,2.0,30.0,265.0,8.8,2.0,132.0,807.0,6.1,4.0,,,,,,,,,,,1.0,2.0,50.0,14.0,7.0,7.0,0.0,0.0,108.8
https://www.sports-reference.com/cfb/players/marcus-williams-5.html,1999,Washington State,Pac-10,,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,443.0,15.8,4.0,28.0,443.0,15.8,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-williams-5.html,2000,Washington State,Pac-10,SR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,643.0,19.5,4.0,33.0,643.0,19.5,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-williams-5.html,Career,Washington State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,1086.0,17.8,8.0,61.0,1086.0,17.8,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedrick-wilson-1.html,1997,Tennessee,SEC,,WR,12.0,,,,,,,,,,,,,,,4.0,88.0,22.0,0.0,1.0,0.0,0.0,0.0,,,,,7.0,71.0,10.1,2.0,7.0,71.0,10.1,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedrick-wilson-1.html,1998,Tennessee,SEC,,WR,11.0,,,,,,,,,,,,,,,4.0,84.0,21.0,0.0,,,,,,,,,33.0,558.0,16.9,6.0,33.0,558.0,16.9,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedrick-wilson-1.html,1999,Tennessee,SEC,,WR,11.0,,,,,,,,,,,,,,,3.0,50.0,16.7,0.0,1.0,12.0,12.0,0.0,,,,,57.0,827.0,14.5,4.0,57.0,827.0,14.5,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedrick-wilson-1.html,2000,Tennessee,SEC,SR,WR,11.0,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,,,,,,,,,62.0,681.0,11.0,12.0,62.0,681.0,11.0,12.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0
https://www.sports-reference.com/cfb/players/cedrick-wilson-1.html,Career,Tennessee,,,,,,,,,,,,,,,,,,,12.0,236.0,19.7,0.0,2.0,12.0,6.0,0.0,,,,,159.0,2137.0,13.4,24.0,159.0,2137.0,13.4,24.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0
https://www.sports-reference.com/cfb/players/paul-zukauskas-1.html,1999,Boston College,Big East,,OL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-zukauskas-1.html,Career,Boston College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,
