NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/jarvis-landry-1.html,*2013,LSU,SEC,JR,WR,13.0,77.0,1193.0,15.5,10.0,0.0,0.0,,0.0,77.0,1193.0,15.5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarvis-landry-1.html,Career,LSU,,,,,137.0,1809.0,13.2,15.0,0.0,0.0,,0.0,137.0,1809.0,13.2,15.0,3.0,38.0,12.7,0.0,5.0,87.0,17.4,0.0,10.0,11.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-latimer-1.html,2011,Indiana,Big Ten,,WR,8.0,12.0,141.0,11.8,2.0,2.0,3.0,1.5,0.0,14.0,144.0,10.3,2.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-latimer-1.html,2012,Indiana,Big Ten,SO,WR,12.0,51.0,805.0,15.8,6.0,,,,,51.0,805.0,15.8,6.0,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-latimer-1.html,2013,Indiana,Big Ten,JR,WR,12.0,72.0,1096.0,15.2,9.0,0.0,0.0,,0.0,72.0,1096.0,15.2,9.0,,,,,,,,,5.0,3.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-latimer-1.html,Career,Indiana,,,,,135.0,2042.0,15.1,17.0,2.0,3.0,1.5,0.0,137.0,2045.0,14.9,17.0,,,,,,,,,6.0,4.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-lawrence-1.html,*2012,Boise State,MWC,SO,DL,11.0,,,,,,,,,,,,,,,,,,,,,24.0,24.0,48.0,13.5,9.5,1.0,8.0,8.0,0.0,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-lawrence-1.html,*2013,Boise State,MWC,JR,DE,12.0,,,,,,,,,,,,,,,,,,,,,39.0,33.0,72.0,20.5,10.5,0.0,0.0,,0.0,1.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-lawrence-1.html,Career,Boise State,,,,,,,,,,,,,,,,,,,,,,,,,63.0,57.0,120.0,34.0,20.0,1.0,8.0,8.0,0.0,1.0,0.0,25.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nevin-lawson-1.html,2010,Utah State,WAC,FR,DB,9.0,,,,,,,,,,,,,,,,,,,,,7.0,5.0,12.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nevin-lawson-1.html,*2011,Utah State,WAC,SO,DB,13.0,,,,,,,,,,,,,,,,,,,,,56.0,17.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nevin-lawson-1.html,*2012,Utah State,WAC,JR,DB,,,,,,,,,,,,,,,,,,,,,,47.0,16.0,63.0,4.0,2.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nevin-lawson-1.html,*2013,Utah State,MWC,SR,CB,12.0,,,,,,,,,,,,,,,,,,,,,33.0,24.0,57.0,5.0,0.0,4.0,65.0,16.3,1.0,14.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nevin-lawson-1.html,Career,Utah State,,,,,,,,,,,,,,,,,,,,,,,,,143.0,62.0,205.0,9.5,2.0,6.0,65.0,10.8,1.0,34.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marqise-lee-1.html,2011,USC,Pac-12,FR,WR,12.0,73.0,1143.0,15.7,11.0,5.0,33.0,6.6,0.0,78.0,1176.0,15.1,11.0,,,,,10.0,285.0,28.5,1.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marqise-lee-1.html,*2012,USC,Pac-12,SO,WR,13.0,118.0,1721.0,14.6,14.0,13.0,106.0,8.2,0.0,131.0,1827.0,13.9,14.0,,,,,30.0,856.0,28.5,1.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marqise-lee-1.html,*2013,USC,Pac-12,JR,WR,11.0,57.0,791.0,13.9,4.0,6.0,7.0,1.2,0.0,63.0,798.0,12.7,4.0,8.0,46.0,5.8,0.0,10.0,164.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marqise-lee-1.html,Career,USC,,,,,248.0,3655.0,14.7,29.0,24.0,146.0,6.1,0.0,272.0,3801.0,14.0,29.0,8.0,46.0,5.8,0.0,50.0,1305.0,26.1,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-leno-1.html,*2012,Boise State,MWC,JR,OL,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-leno-1.html,Career,Boise State,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richie-leone-1.html,2010,Houston,CUSA,FR,P,12.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,35.0,1450.0,41.4
https://www.sports-reference.com/cfb/players/richie-leone-1.html,*2011,Houston,CUSA,SO,P,14.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,51.0,2097.0,41.1
https://www.sports-reference.com/cfb/players/richie-leone-1.html,2012,Houston,CUSA,JR,P,12.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2730.0,45.5
https://www.sports-reference.com/cfb/players/richie-leone-1.html,*2013,Houston,American,SR,P,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,40.0,1749.0,43.7
https://www.sports-reference.com/cfb/players/richie-leone-1.html,Career,Houston,,,,,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,186.0,8026.0,43.2
https://www.sports-reference.com/cfb/players/isaiah-lewis-1.html,*2010,Michigan State,Big Ten,FR,DB,13.0,,,,,,,,,,,,,,,,,,,,,6.0,9.0,15.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-lewis-1.html,*2011,Michigan State,Big Ten,SO,DB,14.0,,,,,,,,,,,,,,,,,,,,,34.0,40.0,74.0,2.5,0.0,4.0,89.0,22.3,2.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-lewis-1.html,*2012,Michigan State,Big Ten,JR,DB,13.0,,,,,,,,,,,,,,,,,,,,,41.0,39.0,80.0,1.5,0.0,2.0,69.0,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-lewis-1.html,*2013,Michigan State,Big Ten,SR,S,12.0,,,,,,,,,,,,,,,,,,,,,29.0,29.0,58.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-lewis-1.html,Career,Michigan State,,,,,,,,,,,,,,,,,,,,,,,,,110.0,117.0,227.0,5.0,0.0,8.0,158.0,19.8,2.0,12.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-linder-1.html,*2013,Miami (FL),ACC,SR,OL,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-linder-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boseko-lokombo-1.html,*2010,Oregon,Pac-10,FR,LB,13.0,,,,,,,,,,,,,,,,,,,,,20.0,16.0,36.0,2.0,0.0,0.0,0.0,,0.0,3.0,33.0,32.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boseko-lokombo-1.html,*2011,Oregon,Pac-12,SO,LB,14.0,,,,,,,,,,,,,,,,,,,,,22.0,11.0,33.0,3.5,2.0,2.0,107.0,53.5,2.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boseko-lokombo-1.html,*2012,Oregon,Pac-12,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,26.0,13.0,39.0,4.5,2.0,2.0,21.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boseko-lokombo-1.html,*2013,Oregon,Pac-12,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,32.0,31.0,63.0,7.0,3.0,1.0,9.0,9.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boseko-lokombo-1.html,Career,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.0,171.0,17.0,7.0,5.0,137.0,27.4,2.0,7.0,33.0,32.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-long-1.html,*2012,Nebraska,Big Ten,JR,OL,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-long-1.html,*2013,Nebraska,Big Ten,SR,OL,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-long-1.html,Career,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-loston-1.html,*2010,LSU,SEC,FR,DB,13.0,,,,,,,,,,,,,,,,,2.0,25.0,12.5,0.0,12.0,10.0,22.0,1.0,0.0,1.0,11.0,11.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-loston-1.html,*2011,LSU,SEC,SO,DB,11.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-loston-1.html,*2012,LSU,SEC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,29.0,26.0,55.0,3.0,0.0,3.0,103.0,34.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-loston-1.html,*2013,LSU,SEC,SR,S,9.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,35.0,22.0,57.0,4.0,1.0,3.0,38.0,12.7,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-loston-1.html,Career,LSU,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,25.0,12.5,0.0,84.0,64.0,148.0,8.0,1.0,7.0,152.0,21.7,1.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,*2010,Missouri,Big 12,FR,WR,10.0,3.0,23.0,7.7,0.0,,,,,3.0,23.0,7.7,0.0,,,,,,,,,26.0,7.0,33.0,6.0,1.5,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,*2011,Missouri,Big 12,SO,WR,13.0,23.0,414.0,18.0,5.0,,,,,23.0,414.0,18.0,5.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,2012,Missouri,SEC,JR,WR,12.0,46.0,509.0,11.1,3.0,,,,,46.0,509.0,11.1,3.0,,,,,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,*2013,Missouri,SEC,SR,WR,14.0,58.0,692.0,11.9,3.0,0.0,0.0,,0.0,58.0,692.0,11.9,3.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,Career,Missouri,,,,,130.0,1638.0,12.6,11.0,0.0,0.0,,0.0,130.0,1638.0,12.6,11.0,,,,,,,,,30.0,8.0,38.0,6.0,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-lyerla-1.html,*2011,Oregon,Pac-12,FR,TE,12.0,7.0,147.0,21.0,5.0,,,,,7.0,147.0,21.0,5.0,,,,,,,,,7.0,1.0,8.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-lyerla-1.html,*2012,Oregon,Pac-12,SO,TE,13.0,25.0,392.0,15.7,6.0,13.0,77.0,5.9,1.0,38.0,469.0,12.3,7.0,,,,,,,,,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-lyerla-1.html,*2013,Oregon,Pac-12,JR,TE,2.0,2.0,26.0,13.0,0.0,3.0,17.0,5.7,1.0,5.0,43.0,8.6,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-lyerla-1.html,Career,Oregon,,,,,34.0,565.0,16.6,11.0,16.0,94.0,5.9,2.0,50.0,659.0,13.2,13.0,,,,,,,,,9.0,3.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,*2010,Northern Illinois,MAC,FR,QB,9.0,,,,,31.0,362.0,11.7,3.0,31.0,362.0,11.7,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,4.0,6.0,66.7,13.0,2.2,5.5,1.0,0.0,139.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,*2011,Northern Illinois,MAC,SO,QB,13.0,,,,,45.0,246.0,5.5,3.0,45.0,246.0,5.5,3.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,15.0,20.0,75.0,166.0,8.3,9.3,1.0,0.0,161.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,*2012,Northern Illinois,MAC,JR,QB,14.0,,,,,294.0,1815.0,6.2,19.0,294.0,1815.0,6.2,19.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,237.0,394.0,60.2,3138.0,8.0,8.5,25.0,6.0,144.9,,,,,,,,2.0,115.0,57.5
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,*2013,Northern Illinois,MAC,SR,QB,14.0,1.0,17.0,17.0,1.0,292.0,1920.0,6.6,23.0,293.0,1937.0,6.6,24.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,253.0,404.0,62.6,2892.0,7.2,7.5,24.0,8.0,138.4,0.0,0.0,,0.0,0.0,,0.0,2.0,52.0,26.0
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,Career,Northern Illinois,,,,,1.0,17.0,17.0,1.0,662.0,4343.0,6.6,48.0,663.0,4360.0,6.6,49.0,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,509.0,824.0,61.8,6209.0,7.5,8.0,51.0,14.0,142.1,0.0,0.0,,0.0,0.0,,0.0,4.0,167.0,41.8
https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,*2009,Georgia,SEC,FR,TE,11.0,2.0,17.0,8.5,0.0,,,,,2.0,17.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,*2011,Georgia,SEC,SO,TE,14.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,*2012,Georgia,SEC,JR,TE,14.0,24.0,431.0,18.0,3.0,,,,,24.0,431.0,18.0,3.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,16.0,16.0,16.0,0.0,0.0,234.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,*2013,Georgia,SEC,SR,TE,11.0,30.0,459.0,15.3,5.0,0.0,0.0,,0.0,30.0,459.0,15.3,5.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,Career,Georgia,,,,,56.0,907.0,16.2,8.0,0.0,0.0,,0.0,56.0,907.0,16.2,8.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,16.0,16.0,16.0,0.0,0.0,234.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,*2011,Notre Dame,Ind,FR,DL,12.0,,,,,,,,,,,,,,,,,,,,,19.0,14.0,33.0,7.0,5.5,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,2013,South Florida,American,SO,DL,12.0,,,,,,,,,,,,,,,,,,,,,17.0,12.0,29.0,12.0,5.0,0.0,0.0,,0.0,1.0,1.0,44.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,36.0,26.0,62.0,19.0,10.5,0.0,0.0,,0.0,3.0,1.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,,Notre Dame,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,33.0,7.0,5.5,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,,South Florida,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,29.0,12.0,5.0,0.0,0.0,,0.0,1.0,1.0,44.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-mack-1.html,2010,Buffalo,MAC,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,40.0,28.0,68.0,14.5,4.5,0.0,0.0,,0.0,10.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-mack-1.html,2011,Buffalo,MAC,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,38.0,27.0,65.0,20.5,5.5,1.0,23.0,23.0,0.0,2.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-mack-1.html,2012,Buffalo,MAC,JR,LB,,,,,,,,,,,,,,,,,,,,,,52.0,42.0,94.0,21.0,8.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-mack-1.html,*2013,Buffalo,MAC,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,55.0,45.0,100.0,18.5,10.5,3.0,125.0,41.7,2.0,7.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalil-mack-1.html,Career,Buffalo,,,,,,,,,,,,,,,,,,,,,,,,,185.0,142.0,327.0,74.5,28.5,4.0,148.0,37.0,2.0,21.0,3.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-mandell-1.html,*2010,Alabama,SEC,FR,P,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,41.0,1607.0,39.2
https://www.sports-reference.com/cfb/players/cody-mandell-1.html,*2011,Alabama,SEC,SO,P,12.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,39.0,1534.0,39.3
https://www.sports-reference.com/cfb/players/cody-mandell-1.html,*2012,Alabama,SEC,JR,P,14.0,,,,,2.0,1.0,0.5,0.0,2.0,1.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2214.0,44.3
https://www.sports-reference.com/cfb/players/cody-mandell-1.html,*2013,Alabama,SEC,,P,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,39.0,1836.0,47.1
https://www.sports-reference.com/cfb/players/cody-mandell-1.html,Career,Alabama,,,,,0.0,0.0,,0.0,2.0,1.0,0.5,0.0,2.0,1.0,0.5,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,169.0,7191.0,42.6
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,*2007,Brigham Young,MWC,FR,DL,13.0,,,,,,,,,,,,,,,,,,,,,14.0,11.0,25.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,*2010,Brigham Young,MWC,SO,DL,13.0,,,,,,,,,,,,,,,,,,,,,9.0,18.0,27.0,3.0,2.5,1.0,30.0,30.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,*2011,Brigham Young,Ind,JR,DL,13.0,,,,,,,,,,,,,,,,,,,,,16.0,17.0,33.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,*2012,Brigham Young,Ind,SR,DL,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,11.0,4.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,*2013,Brigham Young,Ind,SR,DL,12.0,,,,,,,,,,,,,,,,,,,,,24.0,24.0,48.0,6.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,Career,Brigham Young,,,,,,,,,,,,,,,,,,,,,,,,,68.0,76.0,144.0,16.0,5.5,1.0,30.0,30.0,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,*2012,Texas A&M,SEC,FR,QB,13.0,,,,,201.0,1410.0,7.0,21.0,201.0,1410.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,295.0,434.0,68.0,3706.0,8.5,8.8,26.0,9.0,155.3,0.0,1.0,0.0,,,,,,,
