NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate
https://www.sports-reference.com/cfb/players/johnnie-dixon-1.html,Career,Ohio State,,,,,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,13.0,240.0,18.5,0.0,0.0,0.0,,0.0,5.0,25.0,5.0,1.0,67.0,1146.0,17.1,16.0,72.0,1171.0,16.3,17.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrel-dodson-1.html,*2016,Texas A&M,SEC,FR,LB,10.0,15.0,12.0,27.0,1.5,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrel-dodson-1.html,*2017,Texas A&M,SEC,SO,LB,13.0,49.0,55.0,104.0,10.0,5.5,3.0,41.0,13.7,1.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrel-dodson-1.html,*2018,Texas A&M,SEC,JR,LB,13.0,42.0,28.0,70.0,7.0,0.5,1.0,78.0,78.0,1.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrel-dodson-1.html,Career,Texas A&M,,,,,106.0,95.0,201.0,18.5,6.0,4.0,119.0,29.8,2.0,11.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-dortch-1.html,*2017,Wake Forest,ACC,FR,WR,8.0,,,,,,,,,,,,,,,18.0,397.0,22.1,0.0,20.0,162.0,8.1,0.0,7.0,9.0,1.3,0.0,53.0,722.0,13.6,9.0,60.0,731.0,12.2,9.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/greg-dortch-1.html,*2018,Wake Forest,ACC,SO,WR,12.0,,,,,,,,,,,,,,,18.0,376.0,20.9,0.0,25.0,276.0,11.0,2.0,5.0,20.0,4.0,0.0,89.0,1078.0,12.1,8.0,94.0,1098.0,11.7,8.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/greg-dortch-1.html,Career,Wake Forest,,,,,,,,,,,,,,,,,,,36.0,773.0,21.5,0.0,45.0,438.0,9.7,2.0,12.0,29.0,2.4,0.0,142.0,1800.0,12.7,17.0,154.0,1829.0,11.9,17.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,*2015,West Virginia,Big 12,FR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,14.0,316.0,22.6,0.0,3.0,14.0,4.7,0.0,0.0,0.0,,0.0,25.0,395.0,15.8,5.0,25.0,395.0,15.8,5.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,*2016,West Virginia,Big 12,SO,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,16.0,16.0,0.0,0.0,0.0,,0.0,3.0,15.0,5.0,0.0,35.0,331.0,9.5,2.0,38.0,346.0,9.1,2.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,2018,Florida Atlantic,CUSA,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,50.0,6.3,0.0,65.0,873.0,13.4,5.0,73.0,923.0,12.6,5.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,Career,Overall,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,15.0,332.0,22.1,0.0,3.0,14.0,4.7,0.0,11.0,65.0,5.9,0.0,125.0,1599.0,12.8,12.0,136.0,1664.0,12.2,12.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,,West Virginia,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,15.0,332.0,22.1,0.0,3.0,14.0,4.7,0.0,3.0,15.0,5.0,0.0,60.0,726.0,12.1,7.0,63.0,741.0,11.8,7.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jovon-durante-1.html,,Florida Atlantic,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,50.0,6.3,0.0,65.0,873.0,13.4,5.0,73.0,923.0,12.6,5.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/david-edwards-3.html,*2015,Wisconsin,Big Ten,FR,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-edwards-3.html,*2016,Wisconsin,Big Ten,FR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-edwards-3.html,*2018,Wisconsin,Big Ten,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-edwards-3.html,Career,Wisconsin,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-edwards-8.html,2015,Kentucky,SEC,FR,S,9.0,25.0,14.0,39.0,2.0,0.0,1.0,20.0,20.0,1.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-edwards-8.html,*2016,Kentucky,SEC,SO,S,13.0,56.0,44.0,100.0,5.5,0.5,3.0,46.0,15.3,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-edwards-8.html,*2017,Kentucky,SEC,JR,S,13.0,53.0,43.0,96.0,4.0,1.0,4.0,1.0,0.3,0.0,7.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-edwards-8.html,*2018,Kentucky,SEC,SR,S,13.0,56.0,26.0,82.0,9.5,0.0,2.0,79.0,39.5,1.0,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-edwards-8.html,Career,Kentucky,,,,,190.0,127.0,317.0,21.0,1.5,10.0,146.0,14.6,2.0,23.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-edwards-3.html,*2015,Wisconsin,Big Ten,FR,LB,13.0,41.0,43.0,84.0,6.5,0.0,0.0,0.0,,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-edwards-3.html,*2016,Wisconsin,Big Ten,SO,LB,13.0,48.0,41.0,89.0,8.5,3.0,3.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-edwards-3.html,*2017,Wisconsin,Big Ten,JR,LB,14.0,53.0,28.0,81.0,11.0,2.0,4.0,63.0,15.8,1.0,7.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-edwards-3.html,*2018,Wisconsin,Big Ten,SR,LB,13.0,73.0,39.0,112.0,11.5,3.0,3.0,31.0,10.3,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-edwards-3.html,Career,Wisconsin,,,,,215.0,151.0,366.0,37.5,8.0,10.0,94.0,9.4,1.0,15.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,*2015,Houston,American,FR,LB,8.0,9.0,2.0,11.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,*2016,Houston,American,SO,LB,10.0,14.0,8.0,22.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,*2017,Houston,American,JR,LB,12.0,36.0,24.0,60.0,6.5,2.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,*2018,Houston,American,SR,LB,13.0,39.0,30.0,69.0,5.5,2.0,1.0,0.0,0.0,0.0,4.0,4.0,,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,Career,Houston,,,,,98.0,64.0,162.0,13.0,5.0,1.0,0.0,0.0,0.0,5.0,7.0,,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-evans-1.html,*2015,Oklahoma,Big 12,FR,OL,1.0,2.0,3.0,5.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-evans-1.html,*2018,Oklahoma,Big 12,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-evans-1.html,Career,Oklahoma,,,,,3.0,3.0,6.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/noah-fant-1.html,*2016,Iowa,Big Ten,FR,TE,6.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,9.0,70.0,7.8,1.0,9.0,70.0,7.8,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/noah-fant-1.html,*2017,Iowa,Big Ten,SO,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0,-0.5,0.0,30.0,494.0,16.5,11.0,32.0,493.0,15.4,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/noah-fant-1.html,*2018,Iowa,Big Ten,JR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,0.0,39.0,519.0,13.3,7.0,41.0,520.0,12.7,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/noah-fant-1.html,Career,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,78.0,1083.0,13.9,19.0,82.0,1083.0,13.2,19.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,2015,South Carolina,SEC,FR,CB,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,14.0,365.0,26.1,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,*2016,South Carolina,SEC,SO,DB,12.0,26.0,12.0,38.0,1.5,0.5,1.0,0.0,0.0,0.0,5.0,0.0,,,1.0,2.0,72.0,36.0,0.0,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,*2017,South Carolina,SEC,JR,DB,12.0,42.0,6.0,48.0,1.0,0.0,1.0,8.0,8.0,0.0,8.0,1.0,,,0.0,10.0,209.0,20.9,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,*2018,South Carolina,SEC,SR,DB,13.0,25.0,9.0,34.0,2.5,0.0,3.0,16.0,5.3,0.0,6.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,Career,South Carolina,,,,,95.0,27.0,122.0,5.0,0.5,5.0,24.0,4.8,0.0,19.0,1.0,,,1.0,26.0,646.0,24.8,1.0,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jazz-ferguson-1.html,*2015,LSU,SEC,FR,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jazz-ferguson-1.html,*2016,LSU,SEC,SO,WR,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,17.0,8.5,0.0,2.0,17.0,8.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jazz-ferguson-1.html,Career,LSU,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,17.0,8.5,0.0,2.0,17.0,8.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,*2015,Clemson,ACC,FR,DE,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,*2016,Clemson,ACC,FR,DE,14.0,21.0,23.0,44.0,12.5,6.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,*2017,Clemson,ACC,SO,DE,14.0,33.0,33.0,66.0,18.0,9.5,0.0,0.0,,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,*2018,Clemson,ACC,JR,DE,15.0,29.0,26.0,55.0,20.0,11.5,0.0,0.0,,0.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,Career,Clemson,,,,,84.0,82.0,166.0,50.5,27.0,0.0,0.0,,0.0,5.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-fields-4.html,*2015,Clemson,ACC,FR,CB,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-fields-4.html,*2016,Clemson,ACC,SO,CB,11.0,13.0,1.0,14.0,2.0,1.0,1.0,42.0,42.0,1.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-fields-4.html,*2017,Clemson,ACC,JR,CB,5.0,12.0,3.0,15.0,3.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-fields-4.html,*2018,Clemson,ACC,SR,CB,7.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-fields-4.html,Career,Clemson,,,,,32.0,7.0,39.0,5.0,1.0,1.0,42.0,42.0,1.0,11.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,*2014,Boise State,MWC,FR,QB,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,31.0,4.4,0.0,0.0,0.0,,0.0,7.0,31.0,4.4,0.0,,,,,,,,,,,12.0,27.0,44.4,161.0,6.0,5.8,2.0,1.0,111.6
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,*2015,Boise State,MWC,SO,QB,3.0,,,,,,,,,,,,,,,,,,,,,,,22.0,42.0,1.9,0.0,0.0,0.0,,0.0,22.0,42.0,1.9,0.0,,,,,,,,,,,46.0,70.0,65.7,485.0,6.9,4.6,1.0,4.0,117.2
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,*2016,North Carolina State,ACC,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,74.0,94.0,1.3,1.0,0.0,0.0,,0.0,74.0,94.0,1.3,1.0,,,,,,,,,,,243.0,402.0,60.4,3059.0,7.6,7.6,18.0,8.0,135.2
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,*2017,North Carolina State,ACC,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,69.0,194.0,2.8,3.0,2.0,18.0,9.0,0.0,71.0,212.0,3.0,3.0,,,,,,,,,,,311.0,478.0,65.1,3514.0,7.4,7.5,17.0,6.0,136.0
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,*2018,North Carolina State,ACC,SR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,42.0,21.0,0.5,1.0,0.0,0.0,,0.0,42.0,21.0,0.5,1.0,,,,,,,,,,,326.0,484.0,67.4,3928.0,8.1,8.1,25.0,11.0,148.0
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,382.0,1.8,5.0,2.0,18.0,9.0,0.0,216.0,400.0,1.9,5.0,,,,,,,,,,,938.0,1461.0,64.2,11147.0,7.6,7.6,63.0,30.0,138.4
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,Boise State,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,73.0,2.5,0.0,0.0,0.0,,0.0,29.0,73.0,2.5,0.0,,,,,,,,,,,58.0,97.0,59.8,646.0,6.7,5.0,3.0,5.0,115.6
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,North Carolina State,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,309.0,1.7,5.0,2.0,18.0,9.0,0.0,187.0,327.0,1.7,5.0,,,,,,,,,,,880.0,1364.0,64.5,10501.0,7.7,7.8,60.0,25.0,140.0
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,*2015,Mississippi State,SEC,FR,QB,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,23.0,127.0,5.5,3.0,0.0,0.0,,0.0,23.0,127.0,5.5,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,11.0,14.0,78.6,235.0,16.8,21.1,3.0,0.0,290.3
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,*2016,Mississippi State,SEC,SO,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,195.0,1375.0,7.1,16.0,1.0,9.0,9.0,0.0,196.0,1384.0,7.1,16.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,196.0,361.0,54.3,2423.0,6.7,6.6,21.0,10.0,124.3
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,*2017,Mississippi State,SEC,JR,QB,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,162.0,984.0,6.1,14.0,0.0,0.0,,0.0,162.0,984.0,6.1,14.0,1.0,14.0,14.0,0.0,0.0,,0.0,0.0,,0.0,159.0,286.0,55.6,1782.0,6.2,5.5,15.0,11.0,117.5
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,*2018,Mississippi State,SEC,SR,QB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,221.0,1121.0,5.1,13.0,0.0,0.0,,0.0,221.0,1121.0,5.1,13.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,145.0,281.0,51.6,1767.0,6.3,6.0,16.0,9.0,116.8
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,Career,Mississippi State,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,601.0,3607.0,6.0,46.0,1.0,9.0,9.0,0.0,602.0,3616.0,6.0,46.0,1.0,14.0,14.0,0.0,0.0,,0.0,0.0,,0.0,511.0,942.0,54.2,6207.0,6.6,6.3,55.0,30.0,122.5
https://www.sports-reference.com/cfb/players/jack-fox-1.html,2015,Rice,CUSA,FR,K,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,12.0,100.0,1.0,2.0,50.0,15.0,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jack-fox-1.html,2016,Rice,CUSA,SO,K,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,75.0,3051.0,40.7,2.0,2.0,100.0,1.0,1.0,100.0,5.0,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jack-fox-1.html,2017,Rice,CUSA,JR,K,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,56.0,2480.0,44.3,1.0,1.0,100.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/jack-fox-1.html,2018,Rice,CUSA,SR,K,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,80.0,3636.0,45.5,23.0,24.0,95.8,5.0,12.0,41.7,38.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,0.0,242.8
https://www.sports-reference.com/cfb/players/jack-fox-1.html,Career,Rice,,,,,8.0,1.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,2.0,5.0,2.5,0.0,0.0,0.0,,0.0,2.0,5.0,2.5,0.0,211.0,9167.0,43.4,38.0,39.0,97.4,7.0,15.0,46.7,59.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,0.0,242.8
https://www.sports-reference.com/cfb/players/hjalte-froholdt-1.html,*2015,Arkansas,SEC,FR,DL,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hjalte-froholdt-1.html,2017,Arkansas,SEC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hjalte-froholdt-1.html,Career,Arkansas,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-fulgham-1.html,2015,Old Dominion,CUSA,SO,WR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,6.0,89.0,14.8,0.0,6.0,89.0,14.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-fulgham-1.html,*2016,Old Dominion,CUSA,SO,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,29.0,478.0,16.5,8.0,29.0,478.0,16.5,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-fulgham-1.html,2017,Old Dominion,CUSA,JR,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,30.0,394.0,13.1,1.0,30.0,394.0,13.1,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-fulgham-1.html,2018,Old Dominion,CUSA,SR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,63.0,1083.0,17.2,9.0,63.0,1083.0,17.2,9.0,,,,,,,,,,,,,,,,,,,
