NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/duke-dawson-1.html,*2015,Florida,SEC,SO,DB,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-dawson-1.html,*2016,Florida,SEC,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.0,24.0,3.5,0.0,1.0,37.0,37.0,1.0,7.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-dawson-1.html,2017,Florida,SEC,SR,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11.0,34.0,2.0,0.0,4.0,54.0,13.5,1.0,9.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-dawson-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,25.0,81.0,6.5,0.0,6.0,127.0,21.2,3.0,17.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dee-delaney-1.html,*2017,Miami (FL),ACC,SR,DB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,15.0,39.0,1.5,0.0,1.0,4.0,4.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dee-delaney-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,15.0,39.0,1.5,0.0,1.0,4.0,4.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-dickerson-1.html,*2014,UCLA,Pac-12,FR,DL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-dickerson-1.html,*2015,UCLA,Pac-12,SO,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,17.0,38.0,3.5,0.0,0.0,0.0,,0.0,4.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-dickerson-1.html,2016,UCLA,Pac-12,JR,DL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,34.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-dickerson-1.html,*2017,UCLA,Pac-12,SR,DL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,21.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-dickerson-1.html,Career,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,45.0,94.0,6.5,0.5,0.0,0.0,,0.0,4.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-dickson-1.html,2015,Texas,Big 12,FR,P,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,77.0,3179.0,41.3
https://www.sports-reference.com/cfb/players/michael-dickson-1.html,2016,Texas,Big 12,SO,P,12.0,0.0,0.0,,0.0,1.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,65.0,3079.0,47.4
https://www.sports-reference.com/cfb/players/michael-dickson-1.html,*2017,Texas,Big 12,JR,P,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,84.0,3984.0,47.4
https://www.sports-reference.com/cfb/players/michael-dickson-1.html,Career,Texas,,,,,0.0,0.0,,0.0,1.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,226.0,10242.0,45.3
https://www.sports-reference.com/cfb/players/will-dissly-1.html,*2014,Washington,Pac-12,FR,DL,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-dissly-1.html,*2015,Washington,Pac-12,SO,DL,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,2.0,8.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-dissly-1.html,*2016,Washington,Pac-12,JR,TE,6.0,4.0,47.0,11.8,1.0,0.0,0.0,,0.0,4.0,47.0,11.8,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-dissly-1.html,*2017,Washington,Pac-12,SR,TE,10.0,21.0,289.0,13.8,2.0,0.0,0.0,,0.0,21.0,289.0,13.8,2.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-dissly-1.html,Career,Washington,,,,,25.0,336.0,13.4,3.0,0.0,0.0,,0.0,25.0,336.0,13.4,3.0,,,,,,,,,,,,,,,,,,9.0,4.0,13.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garret-dooley-1.html,*2015,Wisconsin,Big Ten,SO,DE,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garret-dooley-1.html,*2016,Wisconsin,Big Ten,JR,LB,14.0,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,24.0,16.0,40.0,6.5,3.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garret-dooley-1.html,*2017,Wisconsin,Big Ten,SR,LB,14.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,18.0,21.0,39.0,10.5,6.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garret-dooley-1.html,Career,Wisconsin,,,,,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,42.0,40.0,82.0,17.0,9.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrell-edmunds-1.html,*2015,Virginia Tech,ACC,FR,UT,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,19.0,19.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,18.0,34.0,1.5,0.0,0.0,0.0,,0.0,7.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrell-edmunds-1.html,*2016,Virginia Tech,ACC,SO,LB,14.0,1.0,20.0,20.0,0.0,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,52.0,49.0,101.0,4.5,0.0,4.0,28.0,7.0,0.0,3.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrell-edmunds-1.html,*2017,Virginia Tech,ACC,JR,S,10.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,33.0,28.0,61.0,2.5,1.5,2.0,70.0,35.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrell-edmunds-1.html,Career,Virginia Tech,,,,,1.0,20.0,20.0,0.0,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,1.0,19.0,19.0,0.0,0.0,0.0,,0.0,,,,,,,,,,101.0,95.0,196.0,8.5,1.5,6.0,98.0,16.3,0.0,14.0,2.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tremaine-edmunds-1.html,*2015,Virginia Tech,ACC,FR,LB,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,11.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tremaine-edmunds-1.html,*2016,Virginia Tech,ACC,SO,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,45.0,94.0,16.5,4.5,1.0,9.0,9.0,0.0,3.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tremaine-edmunds-1.html,*2017,Virginia Tech,ACC,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,51.0,108.0,14.0,5.5,0.0,0.0,,0.0,2.0,0.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tremaine-edmunds-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,101.0,213.0,33.0,10.0,1.0,9.0,9.0,0.0,5.0,1.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-ejiofor-1.html,2014,Wake Forest,ACC,FR,DE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,12.0,2.0,2.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-ejiofor-1.html,2015,Wake Forest,ACC,SO,DL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,15.0,28.0,7.5,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-ejiofor-1.html,*2016,Wake Forest,ACC,JR,DL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,50.0,17.0,10.5,1.0,1.0,1.0,0.0,4.0,2.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-ejiofor-1.html,*2017,Wake Forest,ACC,SR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,16.0,43.0,17.0,7.0,0.0,0.0,,0.0,1.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-ejiofor-1.html,Career,Wake Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,53.0,133.0,43.5,24.0,1.0,1.0,1.0,0.0,6.0,2.0,,,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deshon-elliott-1.html,2015,Texas,Big 12,FR,S,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,12.0,0.0,0.0,2.0,5.0,2.5,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deshon-elliott-1.html,2016,Texas,Big 12,SO,S,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,30.0,3.0,1.0,1.0,24.0,24.0,0.0,4.0,2.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deshon-elliott-1.html,*2017,Texas,Big 12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,13.0,63.0,8.5,1.5,6.0,127.0,21.2,2.0,9.0,1.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deshon-elliott-1.html,Career,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,21.0,105.0,11.5,2.5,9.0,156.0,17.3,2.0,13.0,3.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leighton-vander-esch-1.html,*2015,Boise State,MWC,FR,LB,8.0,0.0,0.0,,0.0,1.0,10.0,10.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,14.0,6.0,20.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leighton-vander-esch-1.html,*2016,Boise State,MWC,SO,LB,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,23.0,4.0,27.0,3.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leighton-vander-esch-1.html,*2017,Boise State,MWC,JR,LB,14.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,91.0,50.0,141.0,8.5,4.0,2.0,47.0,23.5,0.0,5.0,0.0,,,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leighton-vander-esch-1.html,Career,Boise State,,,,,0.0,0.0,,0.0,1.0,10.0,10.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,128.0,60.0,188.0,13.0,5.0,3.0,47.0,15.7,0.0,6.0,1.0,,,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,2013,Purdue,Big Ten,FR,QB,8.0,0.0,0.0,,0.0,55.0,-99.0,-1.8,1.0,55.0,-99.0,-1.8,1.0,,,,,,,,,149.0,267.0,55.8,1690.0,6.3,5.9,10.0,7.0,116.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,2014,Purdue,Big Ten,SO,QB,5.0,0.0,0.0,,0.0,33.0,-5.0,-0.2,3.0,33.0,-5.0,-0.2,3.0,,,,,,,,,89.0,162.0,54.9,800.0,4.9,4.3,6.0,5.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,*2015,LSU,SEC,JR,QB,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,*2016,LSU,SEC,JR,QB,11.0,0.0,0.0,,0.0,41.0,46.0,1.1,1.0,41.0,46.0,1.1,1.0,,,,,,,,,160.0,269.0,59.5,2123.0,7.9,7.9,11.0,5.0,135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,*2017,LSU,SEC,SR,QB,13.0,0.0,0.0,,0.0,72.0,128.0,1.8,2.0,72.0,128.0,1.8,2.0,,,,,,,,,165.0,275.0,60.0,2463.0,9.0,9.8,16.0,2.0,153.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,Career,Overall,,,,,0.0,0.0,,0.0,201.0,70.0,0.3,7.0,201.0,70.0,0.3,7.0,,,,,,,,,563.0,973.0,57.9,7076.0,7.3,7.3,43.0,19.0,129.6,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,Purdue,,,,,0.0,0.0,,0.0,88.0,-104.0,-1.2,4.0,88.0,-104.0,-1.2,4.0,,,,,,,,,238.0,429.0,55.5,2490.0,5.8,5.3,16.0,12.0,110.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,LSU,,,,,0.0,0.0,,0.0,113.0,174.0,1.5,3.0,113.0,174.0,1.5,3.0,,,,,,,,,325.0,544.0,59.7,4586.0,8.4,8.8,27.0,7.0,144.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,*2014,Alabama,SEC,FR,LB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,14.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,*2015,Alabama,SEC,SO,LB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,10.0,4.0,4.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,*2016,Alabama,SEC,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,21.0,52.0,4.5,4.0,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,*2017,Alabama,SEC,SR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,39.0,74.0,13.0,6.0,0.0,0.0,,0.0,3.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,Career,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,66.0,150.0,23.5,15.0,0.0,0.0,,0.0,5.0,2.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,*2013,Virginia Tech,ACC,FR,CB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,7.0,27.0,2.0,0.0,5.0,0.0,0.0,0.0,8.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,*2014,Virginia Tech,ACC,SO,CB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,*2015,Virginia Tech,ACC,SO,CB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11.0,31.0,1.0,0.0,0.0,0.0,,0.0,10.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,*2016,Virginia Tech,ACC,JR,CB,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,16.0,48.0,4.0,0.0,0.0,0.0,,0.0,11.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,*2017,Virginia Tech,ACC,SR,CB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,19.0,2.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-facyson-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,40.0,131.0,9.0,0.0,5.0,0.0,0.0,0.0,39.0,1.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,2014,Washington State,Pac-12,FR,QB,5.0,0.0,0.0,,0.0,36.0,-70.0,-1.9,1.0,36.0,-70.0,-1.9,1.0,,,,,,,,,156.0,243.0,64.2,1859.0,7.7,7.4,13.0,7.0,140.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,*2015,Washington State,Pac-12,SO,QB,12.0,0.0,0.0,,0.0,82.0,-115.0,-1.4,3.0,82.0,-115.0,-1.4,3.0,,,,,,,,,447.0,644.0,69.4,4561.0,7.1,7.7,38.0,8.0,145.9,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,*2016,Washington State,Pac-12,JR,QB,13.0,0.0,0.0,,0.0,66.0,-68.0,-1.0,0.0,66.0,-68.0,-1.0,0.0,,,,,,,,,443.0,633.0,70.0,4468.0,7.1,7.5,38.0,11.0,145.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,*2017,Washington State,Pac-12,SR,QB,12.0,0.0,0.0,,0.0,67.0,-147.0,-2.2,0.0,67.0,-147.0,-2.2,0.0,,,,,,,,,357.0,534.0,66.9,3593.0,6.7,6.8,30.0,13.0,137.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,Career,Washington State,,,,,0.0,0.0,,0.0,251.0,-400.0,-1.6,4.0,251.0,-400.0,-1.6,4.0,,,,,,,,,1403.0,2054.0,68.3,14481.0,7.1,7.4,119.0,39.0,142.8,6.0,1.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashard-fant-1.html,2014,Indiana,Big Ten,FR,CB,12.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,20.0,2.0,22.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashard-fant-1.html,*2015,Indiana,Big Ten,SO,CB,13.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,48.0,4.0,52.0,1.5,0.0,1.0,0.0,0.0,0.0,22.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashard-fant-1.html,*2016,Indiana,Big Ten,JR,DB,13.0,,,,,,,,,,,,,4.0,41.0,10.3,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,29.0,5.0,34.0,1.5,0.5,3.0,68.0,22.7,1.0,17.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashard-fant-1.html,2017,Indiana,Big Ten,SR,DB,11.0,,,,,,,,,,,,,2.0,12.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,21.0,3.0,24.0,2.5,0.0,1.0,0.0,0.0,0.0,9.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashard-fant-1.html,Career,Indiana,,,,,,,,,,,,,,,,,6.0,53.0,8.8,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,118.0,14.0,132.0,5.5,0.5,5.0,68.0,13.6,1.0,53.0,3.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,*2016,Memphis,American,JR,QB,13.0,0.0,0.0,,0.0,71.0,-70.0,-1.0,4.0,71.0,-70.0,-1.0,4.0,,,,,,,,,280.0,443.0,63.2,3698.0,8.3,8.8,32.0,10.0,152.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,41.0,41.0
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,*2017,Memphis,American,SR,QB,13.0,0.0,0.0,,0.0,54.0,22.0,0.4,6.0,54.0,22.0,0.4,6.0,,,,,,,,,299.0,474.0,63.1,4257.0,9.0,9.7,38.0,9.0,161.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,32.0,32.0
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,Career,Memphis,,,,,0.0,0.0,,0.0,125.0,-48.0,-0.4,10.0,125.0,-48.0,-0.4,10.0,,,,,,,,,579.0,917.0,63.1,7955.0,8.7,9.3,70.0,19.0,157.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,73.0,36.5
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,*2013,UCLA,Pac-12,FR,DE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,*2015,Utah,Pac-12,JR,DE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,40.0,7.0,7.0,0.0,0.0,,0.0,10.0,0.0,,,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,*2016,Utah,Pac-12,SR,DE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,3.0,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,*2017,Utah,Pac-12,SR,DE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,23.0,3.0,3.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,31.0,68.0,14.0,11.5,0.0,0.0,,0.0,11.0,0.0,,,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kylie-fitts-1.html,,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,31.0,67.0,13.0,11.5,0.0,0.0,,0.0,11.0,0.0,,,5.0,,,,,,,,,,
