NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/tony-scheffler-1.html,2005,Western Michigan,MAC,SR,TE,11.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,57.0,670.0,11.8,9.0,57.0,670.0,11.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tony-scheffler-1.html,Career,Western Michigan,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,117.0,1345.0,11.5,13.0,117.0,1345.0,11.5,13.0,8.0,108.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-schlegel-2.html,*2005,Ohio State,Big Ten,SR,LB,12.0,43.0,39.0,82.0,7.0,2.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-schlegel-2.html,Career,Ohio State,,,,,43.0,39.0,82.0,7.0,2.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,*2002,Georgia,SEC,FR,QB,10.0,,,,,,,,,,,,,,,36.0,107.0,3.0,2.0,1.0,4.0,4.0,0.0,37.0,111.0,3.0,2.0,,,,,,,,,32.0,52.0,61.5,415.0,8.0,8.2,5.0,2.0,152.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,*2003,Georgia,SEC,SO,QB,6.0,,,,,,,,,,,,,,,16.0,101.0,6.3,1.0,1.0,1.0,1.0,0.0,17.0,102.0,6.0,1.0,,,,,,,,,9.0,21.0,42.9,88.0,4.2,3.0,1.0,1.0,84.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,*2004,Georgia,SEC,JR,QB,10.0,,,,,,,,,,,,,,,24.0,113.0,4.7,0.0,,,,,24.0,113.0,4.7,0.0,,,,,,,,,26.0,60.0,43.3,464.0,7.7,8.3,4.0,1.0,127.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,*2005,Georgia,SEC,SR,QB,12.0,,,,,,,,,,,,,,,78.0,322.0,4.1,4.0,,,,,78.0,322.0,4.1,4.0,,,,,,,,,173.0,310.0,55.8,2588.0,8.3,9.2,24.0,5.0,148.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,Career,Georgia,,,,,,,,,,,,,,,,,,,154.0,643.0,4.2,7.0,2.0,5.0,2.5,0.0,156.0,648.0,4.2,7.0,,,,,,,,,240.0,443.0,54.2,3555.0,8.0,8.6,34.0,9.0,142.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-simon-1.html,*2002,Tennessee,SEC,FR,LB,5.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-simon-1.html,*2003,Tennessee,SEC,SO,LB,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-simon-1.html,2005,Tennessee,SEC,SR,LB,11.0,40.0,48.0,88.0,4.0,1.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-simon-1.html,Career,Tennessee,,,,,40.0,48.0,88.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ko-simpson-1.html,2004,South Carolina,SEC,FR,DB,11.0,,,,,,6.0,94.0,15.7,1.0,,,57.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ko-simpson-1.html,*2005,South Carolina,SEC,SO,DB,12.0,72.0,31.0,103.0,2.5,0.0,1.0,16.0,16.0,0.0,,,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ko-simpson-1.html,Career,South Carolina,,,,,72.0,31.0,103.0,2.5,0.0,7.0,110.0,15.7,1.0,,,76.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernie-sims-1.html,*2003,Florida State,ACC,FR,LB,12.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernie-sims-1.html,*2004,Florida State,ACC,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernie-sims-1.html,*2005,Florida State,ACC,JR,LB,13.0,22.0,50.0,72.0,10.0,2.5,2.0,3.0,1.5,0.0,,,,,,1.0,-1.0,-1.0,0.0,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ernie-sims-1.html,Career,Florida State,,,,,22.0,50.0,72.0,10.0,2.5,2.0,3.0,1.5,0.0,,0.0,0.0,0.0,,2.0,1.0,0.5,0.0,0.0,0.0,,0.0,2.0,1.0,0.5,0.0,0.0,0.0,,0.0,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-slay-1.html,*2004,Texas Tech,Big 12,JR,DB,11.0,,,,,,2.0,33.0,16.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-slay-1.html,*2005,Texas Tech,Big 12,SR,DB,12.0,75.0,39.0,114.0,3.5,1.0,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-slay-1.html,Career,Texas Tech,,,,,75.0,39.0,114.0,3.5,1.0,3.0,59.0,19.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,2002,Syracuse,Big East,FR,DB,11.0,,,,,,0.0,0.0,,0.0,,1.0,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,2003,Syracuse,Big East,SO,DB,12.0,,,,,,5.0,37.0,7.4,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,44.0,22.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,*2004,Syracuse,Big East,JR,DB,12.0,,,,,,3.0,62.0,20.7,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,47.0,15.7,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,2005,Syracuse,Big East,SR,DB,11.0,50.0,21.0,71.0,5.0,3.0,6.0,73.0,12.2,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,Career,Syracuse,,,,,50.0,21.0,71.0,5.0,3.0,14.0,172.0,12.3,1.0,,1.0,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,6.0,113.0,18.8,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-smith-1.html,2002,Missouri,Big 12,FR,QB,12.0,,,,,,,,,,,,,,,193.0,1029.0,5.3,7.0,2.0,36.0,18.0,0.0,195.0,1065.0,5.5,7.0,,,,,,,,,196.0,366.0,53.6,2333.0,6.4,6.5,15.0,6.0,117.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-smith-1.html,2003,Missouri,Big 12,SO,QB,12.0,,,,,,,,,,,,,,,192.0,1310.0,6.8,17.0,3.0,53.0,17.7,1.0,195.0,1363.0,7.0,18.0,,,,,,,,,194.0,320.0,60.6,1822.0,5.7,5.5,11.0,6.0,116.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-smith-1.html,2004,Missouri,Big 12,JR,QB,11.0,,,,,,,,,,,,,,,165.0,553.0,3.4,4.0,2.0,38.0,19.0,0.0,167.0,591.0,3.5,4.0,,,,,,,,,191.0,369.0,51.8,2185.0,5.9,5.5,17.0,11.0,110.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-smith-1.html,*2005,Missouri,Big 12,SR,QB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,229.0,1301.0,5.7,16.0,1.0,3.0,3.0,0.0,230.0,1304.0,5.7,16.0,,,,,,,,,237.0,399.0,59.4,2304.0,5.8,5.4,13.0,9.0,114.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-smith-1.html,Career,Missouri,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,779.0,4193.0,5.4,44.0,8.0,130.0,16.3,1.0,787.0,4323.0,5.5,45.0,,,,,,,,,818.0,1454.0,56.3,8644.0,5.9,5.7,56.0,32.0,114.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-smith-2.html,*2003,Michigan State,Big Ten,SO,DB,9.0,,,,,,2.0,83.0,41.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-smith-2.html,2005,Michigan State,Big Ten,SR,DB,11.0,77.0,24.0,101.0,2.0,0.0,2.0,16.0,8.0,0.0,,,65.0,1.0,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-smith-2.html,Career,Michigan State,,,,,77.0,24.0,101.0,2.0,0.0,4.0,99.0,24.8,0.0,,,65.0,1.0,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kent-smith-1.html,2002,Central Michigan,MAC,FR,QB,4.0,,,,,,,,,,,,,,,15.0,106.0,7.1,1.0,,,,,15.0,106.0,7.1,1.0,,,,,,,,,10.0,32.0,31.3,96.0,3.0,2.2,1.0,1.0,60.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kent-smith-1.html,2004,Central Michigan,MAC,JR,QB,11.0,,,,,,,,,,,,,,,112.0,351.0,3.1,10.0,,,,,112.0,351.0,3.1,10.0,,,,,,,,,188.0,333.0,56.5,2284.0,6.9,6.7,16.0,8.0,125.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kent-smith-1.html,2005,Central Michigan,MAC,SR,QB,11.0,,,,,,,,,,,,,,,157.0,443.0,2.8,7.0,,,,,157.0,443.0,2.8,7.0,,,,,,,,,255.0,420.0,60.7,2799.0,6.7,6.8,16.0,6.0,126.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kent-smith-1.html,Career,Central Michigan,,,,,,,,,,,,,,,,,,,284.0,900.0,3.2,18.0,,,,,284.0,900.0,3.2,18.0,,,,,,,,,453.0,785.0,57.7,5179.0,6.6,6.6,33.0,15.0,123.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clinton-solomon-1.html,*2002,Iowa,Big Ten,FR,WR,12.0,,,,,,,,,,,,,,,,,,,14.0,159.0,11.4,1.0,14.0,159.0,11.4,1.0,,,,,3.0,26.0,8.7,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clinton-solomon-1.html,*2004,Iowa,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,,,,,58.0,905.0,15.6,6.0,58.0,905.0,15.6,6.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clinton-solomon-1.html,*2005,Iowa,Big Ten,SR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,8.0,8.0,0.0,46.0,800.0,17.4,7.0,47.0,808.0,17.2,7.0,,,,,,,,,1.0,1.0,100.0,26.0,26.0,46.0,1.0,0.0,648.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clinton-solomon-1.html,Career,Iowa,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,8.0,8.0,0.0,118.0,1864.0,15.8,14.0,119.0,1872.0,15.7,14.0,1.0,6.0,6.0,0.0,3.0,26.0,8.7,0.0,1.0,1.0,100.0,26.0,26.0,46.0,1.0,0.0,648.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-spitz-1.html,*2005,Louisville,Big East,SR,OL,12.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-spitz-1.html,Career,Louisville,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/montavious-stanley-1.html,*2002,Louisville,CUSA,FR,DL,11.0,,,,,,,,,,,1.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/montavious-stanley-1.html,*2004,Louisville,CUSA,JR,DL,12.0,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/montavious-stanley-1.html,*2005,Louisville,Big East,SR,DL,11.0,29.0,20.0,49.0,10.0,6.0,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/montavious-stanley-1.html,Career,Louisville,,,,,29.0,20.0,49.0,10.0,6.0,,,,,1.0,1.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joel-stelly-1.html,2002,Louisiana-Monroe,Sun Belt,FR,K,10.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,18.0,591.0,32.8,14.0,15.0,93.3,1.0,2.0,50.0,17.0
https://www.sports-reference.com/cfb/players/joel-stelly-1.html,2003,Louisiana-Monroe,Sun Belt,SO,P,12.0,,,,,,,,,,,,,,,4.0,-28.0,-7.0,0.0,1.0,4.0,4.0,0.0,5.0,-24.0,-4.8,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3099.0,46.3,,,,,,,
https://www.sports-reference.com/cfb/players/joel-stelly-1.html,2004,Louisiana-Monroe,Sun Belt,JR,P,11.0,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,62.0,2796.0,45.1,,,,0.0,1.0,0.0,
https://www.sports-reference.com/cfb/players/joel-stelly-1.html,2005,Louisiana-Monroe,Sun Belt,SR,P,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,1.0,0.5,0.0,,,,,2.0,1.0,0.5,0.0,,,,,,,,,,,,,,,,,,59.0,2634.0,44.6,,,,0.0,2.0,0.0,
https://www.sports-reference.com/cfb/players/joel-stelly-1.html,Career,Louisiana-Monroe,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,7.0,-3.0,-0.4,0.0,1.0,4.0,4.0,0.0,8.0,1.0,0.1,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,9120.0,44.3,14.0,15.0,93.3,1.0,5.0,20.0,17.0
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,*2002,Notre Dame,Ind,FR,WR,13.0,,,,,,,,,,,,,,,,,,,18.0,312.0,17.3,3.0,18.0,312.0,17.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,2003,Notre Dame,Ind,SO,WR,12.0,,,,,,,,,,,,,,,,,,,22.0,421.0,19.1,3.0,22.0,421.0,19.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,*2004,Notre Dame,Ind,JR,WR,9.0,,,,,,,,,,,,,,,,,,,21.0,313.0,14.9,1.0,21.0,313.0,14.9,1.0,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,*2005,Notre Dame,Ind,SR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,1.0,0.5,0.0,69.0,1149.0,16.7,11.0,71.0,1150.0,16.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,Career,Notre Dame,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,1.0,0.5,0.0,130.0,2195.0,16.9,18.0,132.0,2196.0,16.6,18.0,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-strief-1.html,*2005,Northwestern,Big Ten,SR,OL,12.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-strief-1.html,Career,Northwestern,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boone-stutz-1.html,*2004,Texas A&M,Big 12,JR,TE,12.0,,,,,,,,,,,,,,,,,,,11.0,142.0,12.9,1.0,11.0,142.0,12.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boone-stutz-1.html,2005,Texas A&M,Big 12,SR,TE,11.0,4.0,2.0,6.0,0.0,0.0,,,,,,,,,,0.0,-3.0,,0.0,2.0,26.0,13.0,1.0,2.0,23.0,11.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/boone-stutz-1.html,Career,Texas A&M,,,,,4.0,2.0,6.0,0.0,0.0,,,,,,,,,,0.0,-3.0,,0.0,13.0,168.0,12.9,2.0,13.0,165.0,12.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,2000,Colorado,Big 12,FR,TE,11.0,,,,,,,,,,,,,,,,,,,2.0,12.0,6.0,0.0,2.0,12.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,2001,Colorado,Big 12,SO,TE,12.0,,,,,,,,,,,,,,,,,,,2.0,25.0,12.5,0.0,2.0,25.0,12.5,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,*2002,Colorado,Big 12,JR,TE,13.0,,,,,,,,,,,,,,,,,,,6.0,42.0,7.0,0.0,6.0,42.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,2003,Colorado,Big 12,JR,TE,2.0,,,,,,,,,,,,,,,,,,,2.0,9.0,4.5,0.0,2.0,9.0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,*2004,Colorado,Big 12,SR,TE,3.0,,,,,,,,,,,,,,,,,,,3.0,28.0,9.3,0.0,3.0,28.0,9.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,*2005,Colorado,Big 12,SR,TE,13.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,29.0,447.0,15.4,5.0,29.0,447.0,15.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinn-sypniewski-1.html,Career,Colorado,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,44.0,563.0,12.8,5.0,44.0,563.0,12.8,5.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/naufahu-tahi-1.html,2003,Brigham Young,MWC,SO,RB,12.0,,,,,,,,,,,,,,,34.0,77.0,2.3,1.0,14.0,144.0,10.3,2.0,48.0,221.0,4.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/naufahu-tahi-1.html,2004,Brigham Young,MWC,JR,RB,11.0,,,,,,,,,,,,,,,93.0,339.0,3.6,5.0,16.0,139.0,8.7,1.0,109.0,478.0,4.4,6.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/naufahu-tahi-1.html,*2005,Brigham Young,MWC,SR,RB,11.0,,,,,,,,,,,,,,,97.0,497.0,5.1,6.0,41.0,375.0,9.1,2.0,138.0,872.0,6.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/naufahu-tahi-1.html,Career,Brigham Young,,,,,,,,,,,,,,,,,,,224.0,913.0,4.1,12.0,71.0,658.0,9.3,5.0,295.0,1571.0,5.3,17.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-tapp-1.html,*2002,Virginia Tech,Big East,FR,DL,14.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-tapp-1.html,*2004,Virginia Tech,ACC,JR,DL,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-tapp-1.html,*2005,Virginia Tech,ACC,SR,DL,13.0,27.0,21.0,48.0,14.5,10.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-tapp-1.html,Career,Virginia Tech,,,,,27.0,21.0,48.0,14.5,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gavin-tarquinio-1.html,*2005,Georgia Tech,ACC,SR,TE,12.0,0.0,2.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gavin-tarquinio-1.html,Career,Georgia Tech,,,,,0.0,2.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-thomas-1.html,*2002,Texas,Big 12,FR,TE,13.0,,,,,,,,,,,,,,,,,,,9.0,105.0,11.7,2.0,9.0,105.0,11.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-thomas-1.html,*2003,Texas,Big 12,SO,TE,13.0,,,,,,,,,,,,,,,,,,,14.0,219.0,15.6,3.0,14.0,219.0,15.6,3.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-thomas-1.html,*2004,Texas,Big 12,JR,TE,12.0,,,,,,,,,,,,,,,,,,,25.0,430.0,17.2,5.0,25.0,430.0,17.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-thomas-1.html,*2005,Texas,Big 12,SR,TE,13.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,50.0,613.0,12.3,5.0,50.0,613.0,12.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-thomas-1.html,Career,Texas,,,,,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,98.0,1367.0,13.9,15.0,98.0,1367.0,13.9,15.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-torp-1.html,*2002,Colorado,Big 12,FR,P,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,149.0,49.7,,,,,,,
https://www.sports-reference.com/cfb/players/john-torp-1.html,2003,Colorado,Big 12,SO,P,12.0,,,,,,,,,,,,,,,3.0,16.0,5.3,0.0,,,,,3.0,16.0,5.3,0.0,,,,,,,,,,,,,,,,,,63.0,2679.0,42.5,,,,,,,
https://www.sports-reference.com/cfb/players/john-torp-1.html,*2004,Colorado,Big 12,JR,P,13.0,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,1.0,22.0,22.0,0.0,,,,,,,,,1.0,1.0,100.0,-2.0,-2.0,-2.0,0.0,0.0,83.2,72.0,3351.0,46.5,,,,,,,
https://www.sports-reference.com/cfb/players/john-torp-1.html,*2005,Colorado,Big 12,SR,P,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,17.0,17.0,0.0,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,80.0,3613.0,45.2,,,,,,,
https://www.sports-reference.com/cfb/players/john-torp-1.html,Career,Colorado,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,5.0,55.0,11.0,0.0,,,,,5.0,55.0,11.0,0.0,,,,,,,,,1.0,1.0,100.0,-2.0,-2.0,-2.0,0.0,0.0,83.2,218.0,9792.0,44.9,,,,,,,
