NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/jeremy-cash-2.html,*2015,Duke,ACC,SR,S,12.0,57.0,43.0,100.0,18.0,2.5,0.0,0.0,,0.0,4.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-cash-2.html,Career,Overall,,,,,191.0,144.0,335.0,38.0,8.0,6.0,56.0,9.3,0.0,14.0,5.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-cash-2.html,,Ohio State,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-cash-2.html,,Duke,,,,,189.0,143.0,332.0,38.0,8.0,6.0,56.0,9.3,0.0,14.0,5.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leraven-clark-1.html,*2012,Texas Tech,Big 12,FR,OL,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leraven-clark-1.html,*2013,Texas Tech,Big 12,SO,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leraven-clark-1.html,*2015,Texas Tech,Big 12,SR,OL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leraven-clark-1.html,Career,Texas Tech,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-clark-1.html,*2013,UCLA,Pac-12,FR,DT,11.0,18.0,11.0,29.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-clark-1.html,*2014,UCLA,Pac-12,SO,DL,13.0,31.0,26.0,57.0,5.5,0.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-clark-1.html,*2015,UCLA,Pac-12,JR,DL,13.0,47.0,26.0,73.0,10.5,5.5,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-clark-1.html,Career,UCLA,,,,,96.0,63.0,159.0,20.0,6.5,0.0,0.0,,0.0,6.0,1.0,,,1.0,,,,,,,,,,0.0,0.0,,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-coleman-1.html,*2013,Baylor,Big 12,FR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,35.0,527.0,15.1,2.0,35.0,527.0,15.1,2.0,0.0,0.0,,0.0,17.0,483.0,28.4,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-coleman-1.html,*2014,Baylor,Big 12,SO,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,11.0,53.0,4.8,1.0,64.0,1119.0,17.5,11.0,75.0,1172.0,15.6,12.0,0.0,0.0,,0.0,5.0,132.0,26.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-coleman-1.html,*2015,Baylor,Big 12,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,22.0,111.0,5.0,0.0,74.0,1363.0,18.4,20.0,96.0,1474.0,15.4,20.0,3.0,9.0,3.0,0.0,3.0,36.0,12.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-coleman-1.html,Career,Baylor,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,33.0,164.0,5.0,1.0,173.0,3009.0,17.4,33.0,206.0,3173.0,15.4,34.0,3.0,9.0,3.0,0.0,25.0,651.0,26.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maliek-collins-1.html,*2013,Nebraska,Big Ten,FR,DT,6.0,6.0,6.0,12.0,1.5,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maliek-collins-1.html,2014,Nebraska,Big Ten,SO,DT,13.0,17.0,28.0,45.0,13.0,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maliek-collins-1.html,*2015,Nebraska,Big Ten,JR,DT,13.0,14.0,15.0,29.0,7.0,2.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/maliek-collins-1.html,Career,Nebraska,,,,,37.0,49.0,86.0,21.5,8.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-collins-1.html,2013,Arkansas,SEC,FR,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,190.0,1026.0,5.4,4.0,11.0,63.0,5.7,0.0,201.0,1089.0,5.4,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-collins-1.html,*2014,Arkansas,SEC,SO,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,204.0,1100.0,5.4,12.0,3.0,9.0,3.0,0.0,207.0,1109.0,5.4,12.0,0.0,0.0,,0.0,4.0,113.0,28.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-collins-1.html,*2015,Arkansas,SEC,JR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,271.0,1577.0,5.8,20.0,13.0,95.0,7.3,0.0,284.0,1672.0,5.9,20.0,0.0,0.0,,0.0,2.0,74.0,37.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-collins-1.html,Career,Arkansas,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,665.0,3703.0,5.6,36.0,27.0,167.0,6.2,0.0,692.0,3870.0,5.6,36.0,0.0,0.0,,0.0,6.0,187.0,31.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-conklin-1.html,*2014,Michigan State,Big Ten,SO,T,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-conklin-1.html,*2015,Michigan State,Big Ten,JR,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-conklin-1.html,Career,Michigan State,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-cook-1.html,*2012,Michigan State,Big Ten,SO,QB,3.0,,,,,,,,,,,,,,,9.0,17.0,52.9,94.0,5.5,4.1,1.0,1.0,107.0,4.0,-3.0,-0.8,0.0,,,,,4.0,-3.0,-0.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-cook-1.html,*2013,Michigan State,Big Ten,SO,QB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,223.0,380.0,58.7,2755.0,7.3,7.7,22.0,6.0,135.5,69.0,76.0,1.1,1.0,0.0,0.0,,0.0,69.0,76.0,1.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-cook-1.html,*2014,Michigan State,Big Ten,JR,QB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,212.0,365.0,58.1,3214.0,8.8,9.1,24.0,8.0,149.4,51.0,80.0,1.6,2.0,0.0,0.0,,0.0,51.0,80.0,1.6,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-cook-1.html,*2015,Michigan State,Big Ten,SR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,229.0,408.0,56.1,3131.0,7.7,8.1,24.0,7.0,136.6,52.0,56.0,1.1,0.0,0.0,0.0,,0.0,52.0,56.0,1.1,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-cook-1.html,Career,Michigan State,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,673.0,1170.0,57.5,9194.0,7.9,8.2,71.0,22.0,139.8,176.0,209.0,1.2,3.0,0.0,0.0,,0.0,176.0,209.0,1.2,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pharoh-cooper-1.html,*2013,South Carolina,SEC,FR,CB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,3.0,66.7,29.0,9.7,16.3,1.0,0.0,257.9,20.0,202.0,10.1,1.0,3.0,54.0,18.0,1.0,23.0,256.0,11.1,2.0,9.0,40.0,4.4,0.0,16.0,359.0,22.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pharoh-cooper-1.html,*2014,South Carolina,SEC,SO,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,5.0,8.0,62.5,78.0,9.8,14.8,2.0,0.0,226.9,27.0,200.0,7.4,2.0,69.0,1136.0,16.5,9.0,96.0,1336.0,13.9,11.0,15.0,75.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pharoh-cooper-1.html,2015,South Carolina,SEC,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,5.0,40.0,11.0,2.2,6.2,1.0,0.0,124.5,24.0,111.0,4.6,1.0,66.0,973.0,14.7,8.0,90.0,1084.0,12.0,9.0,12.0,55.0,4.6,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pharoh-cooper-1.html,Career,South Carolina,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,9.0,16.0,56.3,118.0,7.4,12.4,4.0,0.0,200.7,71.0,513.0,7.2,4.0,138.0,2163.0,15.7,18.0,209.0,2676.0,12.8,22.0,36.0,170.0,4.7,0.0,16.0,359.0,22.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-core-1.html,*2012,Ole Miss,SEC,FR,WR,13.0,5.0,3.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-core-1.html,*2013,Ole Miss,SEC,SO,WR,6.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,4.0,91.0,22.8,0.0,4.0,91.0,22.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-core-1.html,*2014,Ole Miss,SEC,JR,WR,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,4.0,86.0,21.5,0.0,41.0,558.0,13.6,6.0,45.0,644.0,14.3,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-core-1.html,*2015,Ole Miss,SEC,SR,WR,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,37.0,644.0,17.4,4.0,38.0,645.0,17.0,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-core-1.html,Career,Ole Miss,,,,,14.0,7.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,5.0,87.0,17.4,0.0,83.0,1297.0,15.6,10.0,88.0,1384.0,15.7,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kamalei-correa-1.html,*2013,Boise State,MWC,FR,DE,10.0,6.0,6.0,12.0,1.5,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kamalei-correa-1.html,*2014,Boise State,MWC,SO,DL,14.0,40.0,19.0,59.0,19.0,12.0,0.0,0.0,,0.0,2.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,37.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kamalei-correa-1.html,*2015,Boise State,MWC,JR,DL,13.0,23.0,16.0,39.0,11.0,7.0,0.0,0.0,,0.0,0.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kamalei-correa-1.html,Career,Boise State,,,,,69.0,41.0,110.0,31.5,20.0,0.0,0.0,,0.0,2.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,37.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-craddock-1.html,2012,Maryland,ACC,FR,K,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,25.0,92.0,10.0,16.0,62.5,53.0,1.0,23.0,23.0
https://www.sports-reference.com/cfb/players/brad-craddock-1.html,*2013,Maryland,ACC,SO,K,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,38.0,97.4,21.0,25.0,84.0,100.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/brad-craddock-1.html,*2014,Maryland,Big Ten,JR,K,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,100.0,18.0,19.0,94.7,98.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/brad-craddock-1.html,2015,Maryland,Big Ten,SR,K,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,95.7,8.0,10.0,80.0,46.0,9.0,328.0,36.4
https://www.sports-reference.com/cfb/players/brad-craddock-1.html,Career,Maryland,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,130.0,96.9,57.0,70.0,81.4,297.0,10.0,351.0,35.1
https://www.sports-reference.com/cfb/players/sua-cravens-1.html,*2013,USC,Pac-12,FR,S,13.0,39.0,14.0,53.0,2.5,0.0,4.0,54.0,13.5,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,33.0,33.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sua-cravens-1.html,*2014,USC,Pac-12,SO,S,13.0,49.0,19.0,68.0,17.0,5.0,3.0,47.0,15.7,1.0,9.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sua-cravens-1.html,*2015,USC,Pac-12,JR,S,14.0,46.0,40.0,86.0,15.0,5.5,2.0,32.0,16.0,0.0,6.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sua-cravens-1.html,Career,USC,,,,,134.0,73.0,207.0,34.5,10.5,9.0,133.0,14.8,1.0,16.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,33.0,33.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-crawley-1.html,2012,Colorado,Pac-12,FR,DB,11.0,44.0,8.0,52.0,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,81.0,6.8,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-crawley-1.html,2013,Colorado,Pac-12,SO,DB,11.0,33.0,5.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-crawley-1.html,2014,Colorado,Pac-12,JR,CB,12.0,40.0,10.0,50.0,2.0,0.0,0.0,0.0,,0.0,11.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-crawley-1.html,2015,Colorado,Pac-12,SR,DB,13.0,37.0,3.0,40.0,1.5,0.0,1.0,12.0,12.0,0.0,10.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenneth-crawley-1.html,Career,Colorado,,,,,154.0,26.0,180.0,8.0,0.0,3.0,12.0,4.0,0.0,25.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.0,81.0,6.8,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-dahl-1.html,*2013,Washington State,Pac-12,SO,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-dahl-1.html,*2015,Washington State,Pac-12,SR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-dahl-1.html,Career,Washington State,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-daniels-1.html,2012,Boston College,ACC,FR,LB,,16.0,9.0,25.0,0.5,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-daniels-1.html,*2013,Boston College,ACC,SO,LB,13.0,54.0,34.0,88.0,5.5,3.0,1.0,8.0,8.0,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-daniels-1.html,*2014,Boston College,ACC,JR,LB,13.0,43.0,28.0,71.0,7.0,1.5,1.0,23.0,23.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-daniels-1.html,2015,Boston College,ACC,SR,LB,12.0,51.0,31.0,82.0,16.0,6.0,1.0,18.0,18.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-daniels-1.html,Career,Boston College,,,,,164.0,102.0,266.0,29.0,10.5,3.0,49.0,16.3,0.0,4.0,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-davis-1.html,2012,Maryland,ACC,FR,DB,,8.0,5.0,13.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-davis-1.html,*2013,Maryland,ACC,SO,DB,13.0,63.0,40.0,103.0,1.5,0.5,2.0,23.0,11.5,0.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-davis-1.html,*2014,Maryland,Big Ten,JR,DB,13.0,80.0,35.0,115.0,4.0,1.0,0.0,0.0,,0.0,8.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-davis-1.html,2015,Maryland,Big Ten,SR,DB,12.0,70.0,18.0,88.0,4.5,1.0,3.0,75.0,25.0,0.0,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-davis-1.html,Career,Maryland,,,,,221.0,98.0,319.0,10.0,2.5,5.0,98.0,19.6,0.0,14.0,2.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,2011,Hawaii,WAC,FR,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,28.0,366.0,13.1,3.0,28.0,366.0,13.1,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,2012,Hawaii,MWC,SO,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,17.0,235.0,13.8,2.0,18.0,234.0,13.0,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,2014,California,Pac-12,JR,WR,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,24.0,399.0,16.6,5.0,24.0,399.0,16.6,5.0,8.0,70.0,8.8,0.0,13.0,424.0,32.6,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,*2015,California,Pac-12,SR,WR,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,3.0,4.0,1.3,0.0,40.0,672.0,16.8,2.0,43.0,676.0,15.7,2.0,6.0,45.0,7.5,0.0,32.0,686.0,21.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,Career,Overall,,,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,4.0,3.0,0.8,0.0,109.0,1672.0,15.3,12.0,113.0,1675.0,14.8,12.0,14.0,115.0,8.2,0.0,45.0,1110.0,24.7,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,,Hawaii,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,1.0,-1.0,-1.0,0.0,45.0,601.0,13.4,5.0,46.0,600.0,13.0,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-davis-1.html,,California,,,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,3.0,4.0,1.3,0.0,64.0,1071.0,16.7,7.0,67.0,1075.0,16.0,7.0,14.0,115.0,8.2,0.0,45.0,1110.0,24.7,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-day-1.html,*2012,Notre Dame,Ind,FR,DL,,13.0,10.0,23.0,3.5,2.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-day-1.html,*2013,Notre Dame,Ind,SO,DL,10.0,21.0,12.0,33.0,5.5,0.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-day-1.html,2014,Notre Dame,Ind,JR,DL,11.0,24.0,16.0,40.0,7.5,1.0,0.0,0.0,,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-day-1.html,*2015,Notre Dame,Ind,SR,DL,13.0,33.0,12.0,45.0,15.5,4.0,0.0,0.0,,0.0,4.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
