NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/james-starks-1.html,2007,Buffalo,MAC,SO,RB,12.0,41.0,311.0,7.6,2.0,251.0,1103.0,4.4,12.0,292.0,1414.0,4.8,14.0,,,,,,,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-starks-1.html,*2008,Buffalo,MAC,JR,RB,12.0,52.0,361.0,6.9,1.0,272.0,1333.0,4.9,16.0,324.0,1694.0,5.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-starks-1.html,Career,Buffalo,,,,,127.0,898.0,7.1,3.0,698.0,3140.0,4.5,34.0,825.0,4038.0,4.9,37.0,,,,,,,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darian-stewart-1.html,*2006,South Carolina,SEC,FR,DB,12.0,,,,,,,,,,,,,4.0,3.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darian-stewart-1.html,2007,South Carolina,SEC,SO,DB,12.0,,,,,,,,,,,,,56.0,12.0,68.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darian-stewart-1.html,*2008,South Carolina,SEC,JR,DB,13.0,,,,,,,,,,,,,46.0,18.0,64.0,9.0,2.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darian-stewart-1.html,*2009,South Carolina,SEC,SR,DB,13.0,,,,,,,,,,,,,40.0,18.0,58.0,7.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darian-stewart-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,146.0,51.0,197.0,19.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-stuckey-1.html,2006,Kansas,Big 12,FR,DB,7.0,,,,,,,,,,,,,16.0,16.0,32.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-stuckey-1.html,*2007,Kansas,Big 12,SO,DB,13.0,,,,,,,,,,,,,39.0,33.0,72.0,2.0,0.0,2.0,38.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-stuckey-1.html,*2008,Kansas,Big 12,JR,DB,13.0,,,,,,,,,,,,,60.0,38.0,98.0,4.5,0.0,5.0,33.0,6.6,0.0,,,,,,,,,,,,,,,,,,,3.0,53.0,17.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-stuckey-1.html,2009,Kansas,Big 12,SR,DB,12.0,,,,,,,,,,,,,63.0,30.0,93.0,3.5,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,14.0,358.0,25.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-stuckey-1.html,Career,Kansas,,,,,,,,,,,,,,,,,178.0,117.0,295.0,11.0,1.0,8.0,71.0,8.9,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,17.0,411.0,24.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,2005,Nebraska,Big 12,FR,DL,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,*2006,Nebraska,Big 12,SO,DL,14.0,,,,,,,,,0.0,0.0,,0.0,12.0,7.0,19.0,7.0,3.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,2007,Nebraska,Big 12,SO,DL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,22.0,12.0,34.0,6.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,*2008,Nebraska,Big 12,JR,DL,13.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,39.0,37.0,76.0,16.0,7.5,2.0,79.0,39.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,*2009,Nebraska,Big 12,SR,DL,14.0,,,,,,,,,0.0,0.0,,0.0,52.0,33.0,85.0,20.5,12.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,Career,Nebraska,,,,,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,2.0,2.0,1.0,125.0,90.0,215.0,49.5,24.0,4.0,79.0,19.8,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-swenson-1.html,2006,Michigan State,Big Ten,FR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,100.0,15.0,19.0,78.9,78.0
https://www.sports-reference.com/cfb/players/brett-swenson-1.html,*2007,Michigan State,Big Ten,SO,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,98.1,15.0,22.0,68.2,98.0
https://www.sports-reference.com/cfb/players/brett-swenson-1.html,*2008,Michigan State,Big Ten,JR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,100.0,22.0,28.0,78.6,100.0
https://www.sports-reference.com/cfb/players/brett-swenson-1.html,*2009,Michigan State,Big Ten,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,45.0,97.8,19.0,22.0,86.4,101.0
https://www.sports-reference.com/cfb/players/brett-swenson-1.html,Career,Michigan State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,166.0,98.8,71.0,91.0,78.0,377.0
https://www.sports-reference.com/cfb/players/stevenson-sylvester-1.html,*2006,Utah,MWC,FR,LB,10.0,,,,,,,,,,,,,7.0,15.0,22.0,1.5,0.5,1.0,45.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stevenson-sylvester-1.html,*2007,Utah,MWC,SO,LB,13.0,,,,,,,,,,,,,45.0,41.0,86.0,10.0,3.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stevenson-sylvester-1.html,*2008,Utah,MWC,JR,LB,13.0,,,,,,,,,,,,,33.0,40.0,73.0,8.0,3.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stevenson-sylvester-1.html,*2009,Utah,MWC,SR,LB,13.0,,,,,,,,,,,,,35.0,46.0,81.0,5.0,2.0,1.0,27.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stevenson-sylvester-1.html,Career,Utah,,,,,,,,,,,,,,,,,120.0,142.0,262.0,24.5,9.0,2.0,72.0,36.0,2.0,9.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-tate-1.html,*2006,Auburn,SEC,FR,RB,9.0,2.0,-3.0,-1.5,0.0,54.0,392.0,7.3,3.0,56.0,389.0,6.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-tate-1.html,*2007,Auburn,SEC,SO,RB,13.0,16.0,144.0,9.0,0.0,202.0,903.0,4.5,8.0,218.0,1047.0,4.8,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,36.0,18.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-tate-1.html,2008,Auburn,SEC,JR,RB,12.0,15.0,90.0,6.0,0.0,159.0,664.0,4.2,3.0,174.0,754.0,4.3,3.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-tate-1.html,*2009,Auburn,SEC,SR,RB,13.0,20.0,105.0,5.3,0.0,263.0,1362.0,5.2,10.0,283.0,1467.0,5.2,10.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,139.0,27.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-tate-1.html,Career,Auburn,,,,,53.0,336.0,6.3,0.0,678.0,3321.0,4.9,24.0,731.0,3657.0,5.0,24.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,186.0,23.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/golden-tate-1.html,2007,Notre Dame,Ind,FR,WR,12.0,6.0,131.0,21.8,1.0,1.0,4.0,4.0,0.0,7.0,135.0,19.3,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,15.0,326.0,21.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/golden-tate-1.html,*2008,Notre Dame,Ind,SO,WR,13.0,58.0,1080.0,18.6,10.0,5.0,37.0,7.4,1.0,63.0,1117.0,17.7,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,14.0,116.0,8.3,0.0,26.0,521.0,20.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/golden-tate-1.html,2009,Notre Dame,Ind,JR,WR,12.0,93.0,1496.0,16.1,15.0,25.0,186.0,7.4,2.0,118.0,1682.0,14.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,171.0,14.3,1.0,3.0,62.0,20.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/golden-tate-1.html,Career,Notre Dame,,,,,157.0,2707.0,17.2,26.0,31.0,227.0,7.3,3.0,188.0,2934.0,15.6,29.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,26.0,287.0,11.0,1.0,44.0,909.0,20.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-teo-nesheim-1.html,2006,Washington,Pac-10,FR,DL,12.0,,,,,,,,,,,,,15.0,20.0,35.0,6.5,2.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-teo-nesheim-1.html,2007,Washington,Pac-10,SO,DL,13.0,,,,,,,,,,,,,32.0,25.0,57.0,15.0,8.5,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-teo-nesheim-1.html,2008,Washington,Pac-10,JR,DL,12.0,,,,,,,,,,,,,41.0,24.0,65.0,11.5,8.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-teo-nesheim-1.html,2009,Washington,Pac-10,SR,DL,12.0,,,,,,,,,,,,,27.0,10.0,37.0,13.0,10.0,,,,,0.0,1.0,8.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-teo-nesheim-1.html,Career,Washington,,,,,,,,,,,,,,,,,115.0,79.0,194.0,46.0,29.0,,,,,1.0,1.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-tebow-1.html,*2006,Florida,SEC,FR,QB,14.0,,,,,89.0,469.0,5.3,8.0,89.0,469.0,5.3,8.0,,,,,,,,,,,,,,,22.0,33.0,66.7,358.0,10.8,12.5,5.0,1.0,201.7,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-tebow-1.html,*2007,Florida,SEC,SO,QB,13.0,,,,,210.0,895.0,4.3,23.0,210.0,895.0,4.3,23.0,,,,,,,,,,,,,,,234.0,350.0,66.9,3286.0,9.4,10.4,32.0,6.0,172.5,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-tebow-1.html,*2008,Florida,SEC,JR,QB,14.0,,,,,176.0,673.0,3.8,12.0,176.0,673.0,3.8,12.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,192.0,298.0,64.4,2746.0,9.2,10.6,30.0,4.0,172.4,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-tebow-1.html,*2009,Florida,SEC,SR,QB,14.0,,,,,217.0,910.0,4.2,14.0,217.0,910.0,4.2,14.0,,,,,,,,,,,,,,,213.0,314.0,67.8,2895.0,9.2,9.8,21.0,5.0,164.2,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-tebow-1.html,Career,Florida,,,,,,,,,692.0,2947.0,4.3,57.0,692.0,2947.0,4.3,57.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,661.0,995.0,66.4,9285.0,9.3,10.4,88.0,16.0,170.8,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cam-thomas-1.html,2006,North Carolina,ACC,SO,DL,12.0,,,,,,,,,,,,,11.0,7.0,18.0,1.0,1.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cam-thomas-1.html,2007,North Carolina,ACC,JR,DL,8.0,,,,,,,,,,,,,4.0,4.0,8.0,1.5,1.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cam-thomas-1.html,*2008,North Carolina,ACC,JR,DL,13.0,,,,,,,,,,,,,19.0,15.0,34.0,3.5,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cam-thomas-1.html,*2009,North Carolina,ACC,SR,DL,13.0,,,,,,,,,,,,,10.0,13.0,23.0,2.5,0.0,,,,,0.0,1.0,20.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cam-thomas-1.html,Career,North Carolina,,,,,,,,,,,,,,,,,44.0,39.0,83.0,8.5,3.5,,,,,0.0,1.0,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,*2007,Georgia Tech,ACC,FR,WR,13.0,35.0,558.0,15.9,4.0,1.0,0.0,0.0,0.0,36.0,558.0,15.5,4.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,*2008,Georgia Tech,ACC,SO,WR,12.0,39.0,627.0,16.1,3.0,2.0,29.0,14.5,0.0,41.0,656.0,16.0,3.0,,,,,,,,,,,,,,,1.0,1.0,100.0,22.0,22.0,22.0,0.0,0.0,284.8,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,*2009,Georgia Tech,ACC,JR,WR,14.0,46.0,1154.0,25.1,8.0,1.0,3.0,3.0,0.0,47.0,1157.0,24.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demaryius-thomas-1.html,Career,Georgia Tech,,,,,120.0,2339.0,19.5,15.0,4.0,32.0,8.0,0.0,124.0,2371.0,19.1,15.0,,,,,,,,,,,,,,,1.0,2.0,50.0,22.0,11.0,11.0,0.0,0.0,142.4,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-thomas-1.html,*2008,Texas,Big 12,FR,DB,13.0,,,,,,,,,,,,,51.0,19.0,70.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-thomas-1.html,*2009,Texas,Big 12,SO,DB,14.0,,,,,,,,,,,,,46.0,19.0,65.0,4.5,0.0,8.0,149.0,18.6,2.0,,,,,,,,,,,,,,,3.0,54.0,18.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-thomas-1.html,Career,Texas,,,,,,,,,,,,,,,,,97.0,38.0,135.0,7.5,0.0,10.0,149.0,14.9,2.0,,,,,,,,,,,,,,,4.0,58.0,14.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-thomas-3.html,*2005,USC,Pac-10,FR,DB,9.0,,,,,,,,,,,,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-thomas-3.html,*2006,USC,Pac-10,SO,DB,4.0,,,,,,,,,,,,,9.0,1.0,10.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-thomas-3.html,*2008,USC,Pac-10,JR,DB,13.0,,,,,,,,,,,,,11.0,4.0,15.0,2.0,2.0,3.0,53.0,17.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-thomas-3.html,*2009,USC,Pac-10,SR,DB,13.0,,,,,,,,,,,,,34.0,23.0,57.0,2.5,1.0,0.0,0.0,,0.0,11.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-thomas-3.html,Career,USC,,,,,,,,,,,,,,,,,59.0,30.0,89.0,4.5,3.0,3.0,53.0,17.7,1.0,14.0,1.0,12.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sydquan-thompson-1.html,*2006,California,Pac-10,FR,DB,13.0,,,,,,,,,,,,,35.0,25.0,60.0,2.5,0.0,1.0,0.0,0.0,0.0,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sydquan-thompson-1.html,*2007,California,Pac-10,SO,DB,13.0,,,,,,,,,,,,,55.0,23.0,78.0,6.0,0.0,1.0,38.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sydquan-thompson-1.html,*2008,California,Pac-10,JR,DB,13.0,,,,,,,,,,,,,41.0,29.0,70.0,7.5,2.0,4.0,128.0,32.0,0.0,,,,,,,,,,,,,,,28.0,344.0,12.3,1.0,1.0,15.0,15.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sydquan-thompson-1.html,*2009,California,Pac-10,SR,DB,13.0,,,,,,,,,,,,,36.0,14.0,50.0,4.0,0.0,1.0,38.0,38.0,0.0,,,,,,,,,,,,,,,8.0,45.0,5.6,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sydquan-thompson-1.html,Career,California,,,,,,,,,,,,,,,,,167.0,91.0,258.0,20.0,2.0,7.0,204.0,29.1,0.0,,,15.0,1.0,,,,,,,,,,,36.0,389.0,10.8,1.0,1.0,15.0,15.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leigh-tiffin-1.html,*2006,Alabama,SEC,FR,K,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.0,92.3,8.0,13.0,61.5,36.0
https://www.sports-reference.com/cfb/players/leigh-tiffin-1.html,*2007,Alabama,SEC,SO,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,100.0,25.0,34.0,73.5,111.0
https://www.sports-reference.com/cfb/players/leigh-tiffin-1.html,*2008,Alabama,SEC,JR,K,14.0,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,47.0,97.9,20.0,29.0,69.0,106.0
https://www.sports-reference.com/cfb/players/leigh-tiffin-1.html,*2009,Alabama,SEC,SR,K,14.0,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,46.0,91.3,30.0,35.0,85.7,132.0
https://www.sports-reference.com/cfb/players/leigh-tiffin-1.html,Career,Alabama,,,,,,,,,,,,,,,,,4.0,4.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,142.0,95.8,83.0,111.0,74.8,385.0
https://www.sports-reference.com/cfb/players/manase-tonga-1.html,*2005,Brigham Young,MWC,FR,RB,10.0,5.0,50.0,10.0,0.0,6.0,28.0,4.7,0.0,11.0,78.0,7.1,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manase-tonga-1.html,*2006,Brigham Young,MWC,SO,RB,13.0,23.0,230.0,10.0,2.0,44.0,197.0,4.5,4.0,67.0,427.0,6.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manase-tonga-1.html,*2007,Brigham Young,MWC,JR,RB,12.0,27.0,248.0,9.2,0.0,88.0,305.0,3.5,8.0,115.0,553.0,4.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manase-tonga-1.html,*2009,Brigham Young,MWC,SR,RB,12.0,30.0,271.0,9.0,4.0,40.0,148.0,3.7,4.0,70.0,419.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manase-tonga-1.html,Career,Brigham Young,,,,,85.0,799.0,9.4,6.0,178.0,678.0,3.8,16.0,263.0,1477.0,5.6,22.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keith-toston-1.html,*2006,Oklahoma State,Big 12,FR,RB,12.0,10.0,92.0,9.2,2.0,106.0,631.0,6.0,6.0,116.0,723.0,6.2,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keith-toston-1.html,*2007,Oklahoma State,Big 12,SO,RB,11.0,8.0,92.0,11.5,0.0,38.0,190.0,5.0,1.0,46.0,282.0,6.1,1.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,46.0,23.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keith-toston-1.html,*2008,Oklahoma State,Big 12,JR,RB,13.0,8.0,62.0,7.8,0.0,102.0,686.0,6.7,9.0,110.0,748.0,6.8,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keith-toston-1.html,*2009,Oklahoma State,Big 12,SR,RB,13.0,25.0,261.0,10.4,1.0,227.0,1218.0,5.4,11.0,252.0,1479.0,5.9,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,1.0,1.0,21.0,1.0,0.0,438.4,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keith-toston-1.html,Career,Oklahoma State,,,,,51.0,507.0,9.9,3.0,473.0,2725.0,5.8,27.0,524.0,3232.0,6.2,30.0,5.0,2.0,7.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,1.0,1.0,21.0,1.0,0.0,438.4,,,,,3.0,57.0,19.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-triplett-1.html,2007,Minnesota,Big Ten,SO,LB,12.0,,,,,,,,,,,,,6.0,3.0,9.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-triplett-1.html,*2008,Minnesota,Big Ten,JR,LB,13.0,,,,,,,,,,,,,18.0,13.0,31.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-triplett-1.html,*2009,Minnesota,Big Ten,SR,LB,13.0,,,,,,,,,,,,,62.0,43.0,105.0,5.0,0.0,2.0,25.0,12.5,0.0,,,52.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-triplett-1.html,Career,Minnesota,,,,,,,,,,,,,,,,,86.0,59.0,145.0,6.5,0.0,2.0,25.0,12.5,0.0,2.0,0.0,52.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/verran-tucker-1.html,*2008,California,Pac-10,JR,WR,11.0,21.0,362.0,17.2,3.0,,,,,21.0,362.0,17.2,3.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
