NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/peyton-hillis-1.html,*2007,Arkansas,SEC,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,347.0,5.6,2.0,49.0,537.0,11.0,5.0,111.0,884.0,8.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/peyton-hillis-1.html,Career,Arkansas,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,959.0,4.7,12.0,118.0,1195.0,10.1,11.0,321.0,2154.0,6.7,23.0,12.0,213.0,17.8,0.0,25.0,257.0,10.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/louis-holmes-1.html,2006,Arizona,Pac-10,JR,DL,12.0,25.0,11.0,36.0,5.0,4.0,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/louis-holmes-1.html,2007,Arizona,Pac-10,SR,DL,12.0,24.0,13.0,37.0,5.5,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/louis-holmes-1.html,Career,Arizona,,,,,49.0,24.0,73.0,10.5,6.0,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-horton-1.html,*2004,UCLA,Pac-10,FR,DB,9.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,19.0,9.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-horton-1.html,*2005,UCLA,Pac-10,SO,DB,5.0,16.0,9.0,25.0,0.5,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-horton-1.html,*2006,UCLA,Pac-10,JR,DB,13.0,64.0,31.0,95.0,5.0,0.0,3.0,9.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-horton-1.html,*2007,UCLA,Pac-10,SR,DB,13.0,65.0,25.0,90.0,7.0,3.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-horton-1.html,Career,UCLA,,,,,145.0,65.0,210.0,12.5,3.0,4.0,9.0,2.3,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,19.0,9.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-howard-1.html,*2005,Georgia,SEC,SO,LB,13.0,17.0,7.0,24.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-howard-1.html,*2006,Georgia,SEC,JR,DL,13.0,10.0,1.0,11.0,0.0,0.0,,,,,0.0,1.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-howard-1.html,*2007,Georgia,SEC,SR,DL,13.0,29.0,12.0,41.0,12.5,10.5,,,,,3.0,1.0,13.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-howard-1.html,Career,Georgia,,,,,56.0,20.0,76.0,14.5,12.5,,,,,3.0,2.0,23.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-hubbard-1.html,*2005,Wisconsin,Big Ten,SO,WR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-hubbard-1.html,*2006,Wisconsin,Big Ten,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,627.0,16.5,5.0,38.0,627.0,16.5,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-hubbard-1.html,*2007,Wisconsin,Big Ten,SR,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,305.0,21.8,0.0,14.0,305.0,21.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-hubbard-1.html,Career,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,936.0,17.7,5.0,53.0,936.0,17.7,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-humpal-1.html,*2005,Iowa,Big Ten,SO,LB,11.0,14.0,11.0,25.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-humpal-1.html,*2006,Iowa,Big Ten,JR,LB,12.0,22.0,27.0,49.0,5.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-humpal-1.html,2007,Iowa,Big Ten,SR,LB,12.0,46.0,77.0,123.0,5.5,1.0,3.0,49.0,16.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-humpal-1.html,Career,Iowa,,,,,82.0,115.0,197.0,11.5,1.0,6.0,49.0,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-ikegwuonu-1.html,*2005,Wisconsin,Big Ten,FR,DB,13.0,23.0,3.0,26.0,2.0,0.0,3.0,63.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-ikegwuonu-1.html,*2006,Wisconsin,Big Ten,SO,DB,13.0,35.0,6.0,41.0,3.5,0.0,2.0,28.0,14.0,0.0,,,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-ikegwuonu-1.html,*2007,Wisconsin,Big Ten,JR,DB,13.0,19.0,5.0,24.0,0.0,0.0,1.0,-2.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-ikegwuonu-1.html,Career,Wisconsin,,,,,77.0,14.0,91.0,5.5,0.0,6.0,89.0,14.8,1.0,,,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,*2004,Iowa,Big Ten,FR,DL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,*2005,Iowa,Big Ten,SO,DL,12.0,30.0,18.0,48.0,10.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,*2006,Iowa,Big Ten,JR,DL,8.0,17.0,10.0,27.0,5.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,2007,Iowa,Big Ten,SR,DL,11.0,11.0,17.0,28.0,5.0,3.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,Career,Iowa,,,,,58.0,45.0,103.0,20.0,13.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,*2004,USC,Pac-10,FR,DL,13.0,,,,,,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,*2005,USC,Pac-10,SO,DL,13.0,32.0,13.0,45.0,12.5,10.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,*2006,USC,Pac-10,JR,DL,13.0,26.0,17.0,43.0,11.0,4.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,*2007,USC,Pac-10,SR,DL,13.0,31.0,29.0,60.0,17.0,10.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,Career,USC,,,,,89.0,59.0,148.0,40.5,24.5,2.0,22.0,11.0,0.0,9.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/desean-jackson-1.html,*2005,California,Pac-10,FR,WR,11.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,6.0,0.0,38.0,601.0,15.8,7.0,46.0,649.0,14.1,7.0,,,,,1.0,49.0,49.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/desean-jackson-1.html,*2006,California,Pac-10,SO,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,5.0,19.0,3.8,0.0,59.0,1060.0,18.0,9.0,64.0,1079.0,16.9,9.0,2.0,38.0,19.0,0.0,25.0,455.0,18.2,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/desean-jackson-1.html,*2007,California,Pac-10,JR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,11.0,132.0,12.0,1.0,65.0,762.0,11.7,6.0,76.0,894.0,11.8,7.0,,,,,12.0,129.0,10.8,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/desean-jackson-1.html,Career,California,,,,,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,199.0,8.3,1.0,162.0,2423.0,15.0,22.0,186.0,2622.0,14.1,23.0,2.0,38.0,19.0,0.0,38.0,633.0,16.7,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chevis-jackson-1.html,*2004,LSU,SEC,FR,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-16.0,-16.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chevis-jackson-1.html,*2005,LSU,SEC,SO,DB,13.0,34.0,13.0,47.0,3.5,0.5,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chevis-jackson-1.html,*2006,LSU,SEC,JR,DB,13.0,33.0,13.0,46.0,1.5,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,100.0,6.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chevis-jackson-1.html,*2007,LSU,SEC,SR,DB,14.0,33.0,11.0,44.0,3.0,0.0,5.0,52.0,10.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chevis-jackson-1.html,Career,LSU,,,,,100.0,37.0,137.0,8.0,0.5,8.0,62.0,7.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,84.0,5.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-james-1.html,*2005,Arizona State,Pac-10,SO,LB,11.0,17.0,19.0,36.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-james-1.html,*2006,Arizona State,Pac-10,JR,LB,8.0,18.0,8.0,26.0,4.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-james-1.html,*2007,Arizona State,Pac-10,SR,LB,13.0,62.0,44.0,106.0,9.5,2.5,4.0,21.0,5.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-james-1.html,Career,Arizona State,,,,,97.0,71.0,168.0,19.0,4.5,5.0,21.0,4.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,2004,South Florida,CUSA,FR,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,*2005,South Florida,Big East,SO,DB,12.0,32.0,5.0,37.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,27.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,*2006,South Florida,Big East,JR,DB,13.0,22.0,3.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,*2007,South Florida,Big East,SR,DB,13.0,33.0,8.0,41.0,4.0,0.0,3.0,41.0,13.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,213.0,30.4,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,Career,South Florida,,,,,87.0,16.0,103.0,6.0,0.0,6.0,41.0,6.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,240.0,26.7,1.0,2.0,31.0,15.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,*2003,Miami (FL),Big East,FR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,6.7,1.0,3.0,20.0,6.7,1.0,10.0,202.0,20.2,0.0,3.0,9.0,3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,*2004,Miami (FL),ACC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,21.0,230.0,11.0,1.0,22.0,235.0,10.7,1.0,14.0,191.0,13.6,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,*2005,Miami (FL),ACC,JR,WR,11.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,12.0,4.0,0.0,25.0,242.0,9.7,2.0,28.0,254.0,9.1,2.0,8.0,175.0,21.9,0.0,8.0,64.0,8.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,*2006,Miami (FL),ACC,SR,WR,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,-6.0,0.0,13.0,183.0,14.1,0.0,14.0,177.0,12.6,0.0,2.0,42.0,21.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,2007,Miami (FL),ACC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,11.0,53.0,4.8,0.0,31.0,619.0,20.0,2.0,42.0,672.0,16.0,2.0,8.0,136.0,17.0,0.0,5.0,95.0,19.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-jenkins-1.html,Career,Miami (FL),,,,,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16.0,64.0,4.0,0.0,93.0,1294.0,13.9,6.0,109.0,1358.0,12.5,6.0,42.0,746.0,17.8,0.0,17.0,181.0,10.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrell-johnson-1.html,2004,Arkansas State,Sun Belt,FR,DB,11.0,,,,,,4.0,55.0,13.8,0.0,,,55.0,1.0,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrell-johnson-1.html,*2005,Arkansas State,Sun Belt,SO,DB,12.0,83.0,29.0,112.0,1.0,0.0,2.0,112.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,51.0,17.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrell-johnson-1.html,2006,Arkansas State,Sun Belt,JR,DB,11.0,43.0,20.0,63.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrell-johnson-1.html,2007,Arkansas State,Sun Belt,SR,DB,12.0,55.0,39.0,94.0,4.5,0.0,6.0,142.0,23.7,1.0,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyrell-johnson-1.html,Career,Arkansas State,,,,,181.0,88.0,269.0,6.5,0.0,12.0,309.0,25.8,1.0,,,55.0,1.0,,,,,,,,,,,2.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,5.0,1.7,0.0,3.0,51.0,17.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-johnson-2.html,2006,Marshall,CUSA,SO,LB,12.0,25.0,47.0,72.0,2.5,1.5,1.0,39.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-johnson-2.html,2007,Marshall,CUSA,JR,LB,8.0,21.0,30.0,51.0,3.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-johnson-2.html,Career,Marshall,,,,,46.0,77.0,123.0,6.0,2.5,1.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-johnson-1.html,2004,East Carolina,CUSA,FR,RB,11.0,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,134.0,561.0,4.2,5.0,32.0,236.0,7.4,2.0,166.0,797.0,4.8,7.0,37.0,765.0,20.7,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-johnson-1.html,2005,East Carolina,CUSA,SO,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,176.0,684.0,3.9,6.0,35.0,356.0,10.2,2.0,211.0,1040.0,4.9,8.0,21.0,459.0,21.9,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-johnson-1.html,*2006,East Carolina,CUSA,JR,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,78.0,314.0,4.0,4.0,21.0,176.0,8.4,0.0,99.0,490.0,4.9,4.0,21.0,482.0,23.0,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-johnson-1.html,*2007,East Carolina,CUSA,SR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,236.0,1423.0,6.0,17.0,37.0,528.0,14.3,6.0,273.0,1951.0,7.1,23.0,36.0,1009.0,28.0,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-johnson-1.html,Career,East Carolina,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,624.0,2982.0,4.8,32.0,125.0,1296.0,10.4,10.0,749.0,4278.0,5.7,42.0,115.0,2715.0,23.6,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-jones-1.html,2004,Eastern Michigan,MAC,FR,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,3.0,0.0,4.0,12.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-jones-1.html,2005,Eastern Michigan,MAC,SO,DL,11.0,28.0,19.0,47.0,12.0,6.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-jones-1.html,2006,Eastern Michigan,MAC,JR,DL,11.0,29.0,28.0,57.0,18.5,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-jones-1.html,2007,Eastern Michigan,MAC,SR,DL,12.0,43.0,27.0,70.0,19.5,3.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-jones-1.html,Career,Eastern Michigan,,,,,100.0,74.0,174.0,50.0,14.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,0.0,0.0,,0.0,4.0,12.0,3.0,0.0,4.0,12.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/felix-jones-1.html,2005,Arkansas,SEC,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,99.0,626.0,6.3,3.0,8.0,100.0,12.5,0.0,107.0,726.0,6.8,3.0,17.0,543.0,31.9,1.0,1.0,11.0,11.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/felix-jones-1.html,*2006,Arkansas,SEC,SO,RB,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,154.0,1168.0,7.6,6.0,15.0,107.0,7.1,3.0,169.0,1275.0,7.5,9.0,23.0,554.0,24.1,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/felix-jones-1.html,*2007,Arkansas,SEC,JR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,133.0,1162.0,8.7,11.0,16.0,176.0,11.0,0.0,149.0,1338.0,9.0,11.0,22.0,652.0,29.6,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/felix-jones-1.html,Career,Arkansas,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,386.0,2956.0,7.7,20.0,39.0,383.0,9.8,3.0,425.0,3339.0,7.9,23.0,62.0,1749.0,28.2,4.0,1.0,11.0,11.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-justice-1.html,2005,Wake Forest,ACC,SO,OL,11.0,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-justice-1.html,*2007,Wake Forest,ACC,SR,OL,13.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-justice-1.html,Career,Wake Forest,,,,,3.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,*2004,Purdue,Big Ten,FR,LB,12.0,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,2005,Purdue,Big Ten,SO,LB,10.0,30.0,20.0,50.0,3.0,1.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,*2006,Purdue,Big Ten,JR,LB,14.0,46.0,23.0,69.0,2.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,*2007,Purdue,Big Ten,SR,LB,13.0,39.0,31.0,70.0,4.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,Career,Purdue,,,,,115.0,74.0,189.0,9.0,1.0,3.0,28.0,9.3,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
