NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/anthony-kimble-1.html,2008,Stanford,Pac-10,SR,RB,12.0,,,,,,,,,,,,,,,8.0,187.0,23.4,0.0,,,,,15.0,120.0,8.0,1.0,120.0,717.0,6.0,6.0,135.0,837.0,6.2,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-kimble-1.html,Career,Stanford,,,,,,,,,,,,,,,,,,,34.0,680.0,20.0,0.0,,,,,60.0,485.0,8.1,3.0,415.0,1940.0,4.7,18.0,475.0,2425.0,5.1,21.0,1.0,1.0,100.0,57.0,57.0,77.0,1.0,0.0,908.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-king-1.html,*2005,Iowa,Big Ten,FR,DB,12.0,35.0,25.0,60.0,10.5,2.0,,,,,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-king-1.html,*2006,Iowa,Big Ten,SO,DL,11.0,32.0,24.0,56.0,12.0,5.5,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-king-1.html,2007,Iowa,Big Ten,JR,DL,12.0,25.0,33.0,58.0,14.5,4.5,,,,,7.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-king-1.html,*2008,Iowa,Big Ten,SR,DL,13.0,27.0,27.0,54.0,15.5,4.0,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-king-1.html,Career,Iowa,,,,,119.0,109.0,228.0,52.5,16.0,,,,,12.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrance-knighton-1.html,2005,Temple,Ind,FR,DL,10.0,10.0,7.0,17.0,3.5,0.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrance-knighton-1.html,2006,Temple,Ind,SO,DL,12.0,32.0,25.0,57.0,6.5,3.0,,,,,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrance-knighton-1.html,2007,Temple,MAC,JR,DL,12.0,28.0,28.0,56.0,8.5,2.0,,,,,3.0,1.0,66.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrance-knighton-1.html,2008,Temple,MAC,SR,DL,12.0,35.0,19.0,54.0,7.5,1.0,,,,,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terrance-knighton-1.html,Career,Temple,,,,,105.0,79.0,184.0,26.0,6.0,,,,,12.0,1.0,66.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-kropog-1.html,2005,Tulane,CUSA,FR,OL,8.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-kropog-1.html,2006,Tulane,CUSA,SO,OL,12.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-kropog-1.html,2008,Tulane,CUSA,SR,OL,11.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-kropog-1.html,Career,Tulane,,,,,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-kruger-1.html,*2007,Utah,MWC,FR,DL,13.0,24.0,39.0,63.0,7.5,3.0,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-kruger-1.html,*2008,Utah,MWC,SO,DL,13.0,31.0,30.0,61.0,16.5,7.5,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-kruger-1.html,Career,Utah,,,,,55.0,69.0,124.0,24.0,10.5,2.0,54.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,*2005,Ohio State,Big Ten,FR,LB,12.0,3.0,6.0,9.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,*2006,Ohio State,Big Ten,SO,LB,13.0,53.0,62.0,115.0,8.5,4.0,5.0,56.0,11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,*2007,Ohio State,Big Ten,JR,LB,13.0,51.0,70.0,121.0,8.5,5.0,2.0,16.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,*2008,Ohio State,Big Ten,SR,LB,13.0,52.0,78.0,130.0,7.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,Career,Ohio State,,,,,159.0,216.0,375.0,24.5,13.0,9.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-levitre-1.html,2005,Oregon State,Pac-10,SO,OL,3.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-levitre-1.html,*2007,Oregon State,Pac-10,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-levitre-1.html,*2008,Oregon State,Pac-10,SR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-levitre-1.html,Career,Oregon State,,,,,3.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-levy-1.html,*2005,Wisconsin,Big Ten,FR,LB,11.0,12.0,5.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-levy-1.html,*2006,Wisconsin,Big Ten,SO,LB,13.0,26.0,24.0,50.0,7.5,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-levy-1.html,*2007,Wisconsin,Big Ten,JR,LB,13.0,49.0,21.0,70.0,10.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-levy-1.html,*2008,Wisconsin,Big Ten,SR,LB,13.0,28.0,45.0,73.0,9.5,5.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-levy-1.html,Career,Wisconsin,,,,,115.0,95.0,210.0,27.0,14.0,2.0,1.0,0.5,0.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,2005,Oregon State,Pac-10,SO,DB,11.0,24.0,21.0,45.0,2.0,0.0,0.0,0.0,,0.0,11.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,*2006,Oregon State,Pac-10,SO,DB,14.0,14.0,8.0,22.0,2.0,1.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,*2007,Oregon State,Pac-10,JR,DB,12.0,12.0,3.0,15.0,0.0,0.0,3.0,43.0,14.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,*2008,Oregon State,Pac-10,SR,DB,13.0,27.0,8.0,35.0,1.0,0.0,4.0,29.0,7.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,Career,Oregon State,,,,,77.0,40.0,117.0,5.0,1.0,7.0,72.0,10.3,1.0,19.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-lucky-1.html,2005,Nebraska,Big 12,FR,RB,12.0,,,,,,,,,,,,,,,15.0,313.0,20.9,0.0,,,,,2.0,3.0,1.5,0.0,43.0,129.0,3.0,0.0,45.0,132.0,2.9,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-lucky-1.html,*2006,Nebraska,Big 12,SO,RB,14.0,,,,,,,,,,,,,,,8.0,153.0,19.1,0.0,,,,,32.0,383.0,12.0,0.0,141.0,728.0,5.2,6.0,173.0,1111.0,6.4,6.0,1.0,2.0,50.0,25.0,12.5,22.5,1.0,0.0,320.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-lucky-1.html,2007,Nebraska,Big 12,JR,RB,12.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,1.0,19.0,19.0,0.0,,,,,75.0,705.0,9.4,3.0,206.0,1019.0,4.9,9.0,281.0,1724.0,6.1,12.0,1.0,2.0,50.0,20.0,10.0,20.0,1.0,0.0,299.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-lucky-1.html,*2008,Nebraska,Big 12,SR,RB,12.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,26.0,288.0,11.1,1.0,125.0,517.0,4.1,7.0,151.0,805.0,5.3,8.0,2.0,2.0,100.0,24.0,12.0,32.0,2.0,0.0,530.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-lucky-1.html,Career,Nebraska,,,,,1.0,3.0,4.0,0.0,0.0,,,,,,,,,,24.0,485.0,20.2,0.0,,,,,135.0,1379.0,10.2,4.0,515.0,2393.0,4.6,22.0,650.0,3772.0,5.8,26.0,4.0,6.0,66.7,69.0,11.5,24.8,4.0,0.0,383.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-luigs-1.html,*2006,Arkansas,SEC,JR,OL,14.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-luigs-1.html,*2007,Arkansas,SEC,,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-luigs-1.html,Career,Arkansas,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-mack-1.html,*2007,California,Pac-10,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-mack-1.html,Career,California,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-maclin-1.html,*2007,Missouri,Big 12,FR,RB,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,43.0,1039.0,24.2,1.0,25.0,307.0,12.3,2.0,80.0,1055.0,13.2,9.0,51.0,375.0,7.4,4.0,131.0,1430.0,10.9,13.0,1.0,2.0,50.0,0.0,0.0,-22.5,0.0,1.0,-50.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-maclin-1.html,*2008,Missouri,Big 12,SO,WR,14.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,42.0,1010.0,24.0,1.0,23.0,270.0,11.7,1.0,102.0,1260.0,12.4,13.0,40.0,293.0,7.3,2.0,142.0,1553.0,10.9,15.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-maclin-1.html,Career,Missouri,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,85.0,2049.0,24.1,2.0,48.0,577.0,12.0,3.0,182.0,2315.0,12.7,22.0,91.0,668.0,7.3,6.0,273.0,2983.0,10.9,28.0,1.0,2.0,50.0,0.0,0.0,-22.5,0.0,1.0,-50.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-magee-1.html,2005,Purdue,Big Ten,FR,DL,11.0,10.0,8.0,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-magee-1.html,*2006,Purdue,Big Ten,SO,DL,14.0,20.0,13.0,33.0,2.5,2.5,1.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-magee-1.html,*2007,Purdue,Big Ten,JR,DL,13.0,24.0,14.0,38.0,4.5,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-magee-1.html,2008,Purdue,Big Ten,SR,DL,12.0,14.0,14.0,28.0,6.0,3.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-magee-1.html,Career,Purdue,,,,,68.0,49.0,117.0,14.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,*2005,USC,Pac-10,FR,LB,13.0,12.0,8.0,20.0,0.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,*2006,USC,Pac-10,SO,LB,12.0,15.0,19.0,34.0,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,*2007,USC,Pac-10,JR,LB,13.0,26.0,18.0,44.0,4.5,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,*2008,USC,Pac-10,SR,LB,13.0,41.0,25.0,66.0,7.5,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,Career,USC,,,,,94.0,70.0,164.0,15.5,2.0,2.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brennan-marion-1.html,*2007,Tulsa,CUSA,JR,WR,14.0,,,,,,,,,,,,,,,7.0,91.0,13.0,0.0,,,,,39.0,1244.0,31.9,11.0,2.0,-8.0,-4.0,0.0,41.0,1236.0,30.1,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brennan-marion-1.html,*2008,Tulsa,CUSA,SR,WR,13.0,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,43.0,1112.0,25.9,8.0,1.0,-6.0,-6.0,0.0,44.0,1106.0,25.1,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brennan-marion-1.html,Career,Tulsa,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,7.0,91.0,13.0,0.0,,,,,82.0,2356.0,28.7,19.0,3.0,-14.0,-4.7,0.0,85.0,2342.0,27.6,19.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/senderrick-marks-1.html,*2005,Auburn,SEC,FR,DL,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/senderrick-marks-1.html,*2006,Auburn,SEC,FR,DL,13.0,26.0,12.0,38.0,11.0,3.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/senderrick-marks-1.html,*2007,Auburn,SEC,SO,DL,13.0,21.0,23.0,44.0,9.0,2.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/senderrick-marks-1.html,2008,Auburn,SEC,JR,DL,11.0,15.0,17.0,32.0,10.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/senderrick-marks-1.html,Career,Auburn,,,,,63.0,52.0,115.0,30.0,7.5,1.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrod-martin-1.html,*2004,Troy,Sun Belt,FR,DB,12.0,,,,,,3.0,27.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrod-martin-1.html,2005,Troy,Sun Belt,SO,DB,11.0,43.0,17.0,60.0,4.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrod-martin-1.html,2007,Troy,Sun Belt,JR,DB,10.0,36.0,16.0,52.0,9.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrod-martin-1.html,*2008,Troy,Sun Belt,SR,DB,13.0,59.0,28.0,87.0,0.0,0.0,4.0,44.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sherrod-martin-1.html,Career,Troy,,,,,138.0,61.0,199.0,13.0,4.0,9.0,73.0,8.1,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orion-martin-1.html,*2005,Virginia Tech,ACC,FR,DL,12.0,11.0,12.0,23.0,1.5,0.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orion-martin-1.html,*2006,Virginia Tech,ACC,SO,DL,13.0,9.0,20.0,29.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orion-martin-1.html,*2007,Virginia Tech,ACC,JR,DL,14.0,30.0,28.0,58.0,10.5,6.5,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orion-martin-1.html,*2008,Virginia Tech,ACC,SR,DL,14.0,28.0,28.0,56.0,13.0,7.5,1.0,0.0,0.0,0.0,,,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orion-martin-1.html,Career,Virginia Tech,,,,,78.0,88.0,166.0,26.0,15.5,1.0,0.0,0.0,0.0,8.0,0.0,17.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jose-martinez-1.html,2007,UTEP,CUSA,JR,K,12.0,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,46.0,95.7,17.0,20.0,85.0,95.0
https://www.sports-reference.com/cfb/players/jose-martinez-1.html,2008,UTEP,CUSA,SR,K,12.0,5.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,46.0,97.8,20.0,27.0,74.1,105.0
https://www.sports-reference.com/cfb/players/jose-martinez-1.html,Career,UTEP,,,,,10.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,92.0,96.7,37.0,47.0,78.7,200.0
https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,*2005,Georgia,SEC,FR,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,38.0,505.0,13.3,2.0,1.0,23.0,23.0,0.0,39.0,528.0,13.5,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,*2006,Georgia,SEC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,30.0,366.0,12.2,2.0,,,,,30.0,366.0,12.2,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,*2007,Georgia,SEC,JR,WR,13.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,32.0,491.0,15.3,4.0,1.0,12.0,12.0,0.0,33.0,503.0,15.2,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,*2008,Georgia,SEC,SR,WR,13.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,58.0,920.0,15.9,8.0,,,,,58.0,920.0,15.9,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-massaquoi-1.html,Career,Georgia,,,,,6.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,158.0,2282.0,14.4,16.0,2.0,35.0,17.5,0.0,160.0,2317.0,14.5,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-masthay-1.html,2005,Kentucky,SEC,FR,P,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,54.0,1965.0,36.4,,,,,,,
https://www.sports-reference.com/cfb/players/tim-masthay-1.html,*2006,Kentucky,SEC,SO,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,1.0,17.0,17.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,184.0,50.0,1959.0,39.2,,,,,,,
https://www.sports-reference.com/cfb/players/tim-masthay-1.html,*2007,Kentucky,SEC,JR,P,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,-7.0,-3.5,0.0,2.0,-7.0,-3.5,0.0,,,,,,,,,,50.0,1992.0,39.8,,,,,,,
https://www.sports-reference.com/cfb/players/tim-masthay-1.html,*2008,Kentucky,SEC,SR,P,13.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,1.0,17.0,17.0,0.0,,,,,,,,,,53.0,2397.0,45.2,,,,,,,
https://www.sports-reference.com/cfb/players/tim-masthay-1.html,Career,Kentucky,,,,,3.0,2.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,27.0,6.8,0.0,4.0,27.0,6.8,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,184.0,207.0,8313.0,40.2,,,,,,,
https://www.sports-reference.com/cfb/players/clay-matthews-1.html,*2005,USC,Pac-10,FR,LB,8.0,4.0,4.0,8.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
