NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,2001,Texas Tech,Big 12,SO,WR,11.0,50.0,703.0,14.1,3.0,4.0,28.0,7.0,0.0,54.0,731.0,13.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,*2002,Texas Tech,Big 12,JR,WR,13.0,50.0,632.0,12.6,7.0,3.0,19.0,6.3,1.0,53.0,651.0,12.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,*2003,Texas Tech,Big 12,SR,WR,13.0,75.0,1177.0,15.7,9.0,8.0,42.0,5.3,0.0,83.0,1219.0,14.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,Career,Texas Tech,,,,,216.0,3031.0,14.0,21.0,15.0,89.0,5.9,1.0,231.0,3120.0,13.5,22.0,8.0,170.0,21.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-gaines-1.html,2001,UCF,Ind,SO,TE,11.0,11.0,115.0,10.5,1.0,,,,,11.0,115.0,10.5,1.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-gaines-1.html,2002,UCF,MAC,JR,TE,12.0,11.0,191.0,17.4,2.0,,,,,11.0,191.0,17.4,2.0,4.0,38.0,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-gaines-1.html,2003,UCF,MAC,SR,TE,2.0,0.0,0.0,,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-gaines-1.html,Career,UCF,,,,,22.0,306.0,13.9,3.0,2.0,4.0,2.0,0.0,24.0,310.0,12.9,3.0,6.0,67.0,11.2,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-gallery-1.html,2000,Iowa,Big Ten,FR,TE,11.0,3.0,32.0,10.7,0.0,,,,,3.0,32.0,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-gallery-1.html,*2003,Iowa,Big Ten,,OL,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-gallery-1.html,Career,Iowa,,,,,3.0,32.0,10.7,0.0,,,,,3.0,32.0,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-gamble-1.html,2001,Ohio State,Big Ten,FR,WR,11.0,3.0,40.0,13.3,0.0,,,,,3.0,40.0,13.3,0.0,1.0,16.0,16.0,0.0,5.0,82.0,16.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-gamble-1.html,*2002,Ohio State,Big Ten,SO,WR,14.0,31.0,499.0,16.1,0.0,3.0,49.0,16.3,1.0,34.0,548.0,16.1,1.0,11.0,253.0,23.0,0.0,35.0,293.0,8.4,0.0,,,,,,4.0,40.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-gamble-1.html,*2003,Ohio State,Big Ten,JR,WR,13.0,4.0,38.0,9.5,0.0,3.0,19.0,6.3,0.0,7.0,57.0,8.1,0.0,6.0,115.0,19.2,0.0,20.0,92.0,4.6,0.0,,,,,,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-gamble-1.html,Career,Ohio State,,,,,38.0,577.0,15.2,0.0,6.0,68.0,11.3,1.0,44.0,645.0,14.7,1.0,18.0,384.0,21.3,0.0,60.0,467.0,7.8,0.0,,,,,,7.0,40.0,5.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rich-gardner-1.html,*2002,Penn State,Big Ten,SR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,86.0,43.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rich-gardner-1.html,2003,Penn State,Big Ten,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rich-gardner-1.html,Career,Penn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,108.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gilbert-gardner-1.html,*2001,Purdue,Big Ten,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,51.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gilbert-gardner-1.html,*2002,Purdue,Big Ten,JR,LB,13.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gilbert-gardner-1.html,*2003,Purdue,Big Ten,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gilbert-gardner-1.html,Career,Purdue,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,51.0,17.0,0.0,,,19.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-geathers-1.html,2001,Georgia,SEC,FR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-geathers-1.html,*2002,Georgia,SEC,SO,DL,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-geathers-1.html,*2003,Georgia,SEC,JR,DL,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/robert-geathers-1.html,Career,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,4.5,0.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-ghent-1.html,2000,Louisville,CUSA,SO,TE,11.0,27.0,392.0,14.5,3.0,,,,,27.0,392.0,14.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-ghent-1.html,2001,Louisville,CUSA,JR,TE,10.0,34.0,330.0,9.7,5.0,,,,,34.0,330.0,9.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-ghent-1.html,*2002,Louisville,CUSA,SR,TE,6.0,25.0,206.0,8.2,3.0,,,,,25.0,206.0,8.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-ghent-1.html,*2003,Louisville,CUSA,SR,TE,13.0,34.0,421.0,12.4,4.0,,,,,34.0,421.0,12.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-ghent-1.html,Career,Louisville,,,,,120.0,1349.0,11.2,15.0,,,,,120.0,1349.0,11.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jabari-greer-1.html,2000,Tennessee,SEC,FR,DB,11.0,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jabari-greer-1.html,2001,Tennessee,SEC,SO,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jabari-greer-1.html,*2002,Tennessee,SEC,JR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jabari-greer-1.html,*2003,Tennessee,SEC,SR,DB,13.0,,,,,,,,,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jabari-greer-1.html,Career,Tennessee,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,1.0,16.0,16.0,0.0,,,,,,2.0,26.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-hackett-1.html,*2002,Colorado,Big 12,SR,WR,13.0,18.0,211.0,11.7,4.0,,,,,18.0,211.0,11.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-hackett-1.html,2003,Colorado,Big 12,SR,WR,12.0,78.0,1013.0,13.0,7.0,1.0,-9.0,-9.0,0.0,79.0,1004.0,12.7,7.0,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-hackett-1.html,Career,Colorado,,,,,96.0,1224.0,12.8,11.0,1.0,-9.0,-9.0,0.0,97.0,1215.0,12.5,11.0,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-hall-1.html,2001,Virginia Tech,Big East,,DB,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,3.0,37.0,12.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-hall-1.html,*2002,Virginia Tech,Big East,SO,DB,14.0,,,,,,,,,0.0,0.0,,0.0,,,,,22.0,352.0,16.0,2.0,,,,,,4.0,124.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-hall-1.html,*2003,Virginia Tech,Big East,JR,WR,13.0,7.0,86.0,12.3,1.0,2.0,21.0,10.5,1.0,9.0,107.0,11.9,2.0,,,,,33.0,487.0,14.8,3.0,,,,,,1.0,0.0,0.0,0.0,,,28.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-hall-1.html,Career,Virginia Tech,,,,,7.0,86.0,12.3,1.0,2.0,21.0,10.5,1.0,9.0,107.0,11.9,2.0,,,,,56.0,839.0,15.0,5.0,,,,,,8.0,161.0,20.1,1.0,,,28.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-hamilton-1.html,2001,Clemson,ACC,FR,WR,11.0,49.0,590.0,12.0,3.0,4.0,21.0,5.3,0.0,53.0,611.0,11.5,3.0,15.0,476.0,31.7,1.0,2.0,11.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-hamilton-1.html,*2002,Clemson,ACC,SO,WR,13.0,52.0,602.0,11.6,2.0,21.0,208.0,9.9,2.0,73.0,810.0,11.1,4.0,32.0,696.0,21.8,0.0,35.0,377.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-hamilton-1.html,*2003,Clemson,ACC,JR,WR,13.0,62.0,1026.0,16.5,10.0,17.0,111.0,6.5,0.0,79.0,1137.0,14.4,10.0,11.0,380.0,34.5,1.0,29.0,218.0,7.5,0.0,,,,,,,,,,,,,,,1.0,1.0,100.0,29.0,29.0,29.0,0.0,0.0,343.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-hamilton-1.html,Career,Clemson,,,,,163.0,2218.0,13.6,15.0,42.0,340.0,8.1,2.0,205.0,2558.0,12.5,17.0,58.0,1552.0,26.8,2.0,66.0,606.0,9.2,0.0,,,,,,,,,,,,,,,1.0,1.0,100.0,29.0,29.0,29.0,0.0,0.0,343.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-harrell-1.html,*2003,New Mexico,MWC,FR,WR,8.0,,,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-harrell-1.html,Career,New Mexico,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommie-harris-1.html,*2002,Oklahoma,Big 12,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommie-harris-1.html,*2003,Oklahoma,Big 12,JR,DL,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommie-harris-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-2.html,2000,Bowling Green State,MAC,,QB,6.0,1.0,0.0,0.0,0.0,69.0,292.0,4.2,2.0,70.0,292.0,4.2,2.0,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,23.0,48.0,47.9,243.0,5.1,3.2,0.0,2.0,82.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-2.html,2001,Bowling Green State,MAC,SO,QB,10.0,1.0,14.0,14.0,1.0,126.0,614.0,4.9,8.0,127.0,628.0,4.9,9.0,,,,,,,,,,,,,,,,,,,,,,,81.0,133.0,60.9,1022.0,7.7,8.0,9.0,3.0,143.3,1.0,14.0,14.0,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-2.html,2002,Bowling Green State,MAC,JR,QB,12.0,3.0,51.0,17.0,2.0,186.0,737.0,4.0,20.0,189.0,788.0,4.2,22.0,,,,,,,,,,,,,,,,,,,,,,,198.0,353.0,56.1,2425.0,6.9,6.5,19.0,11.0,125.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-2.html,*2003,Bowling Green State,MAC,SR,QB,14.0,1.0,48.0,48.0,1.0,215.0,830.0,3.9,13.0,216.0,878.0,4.1,14.0,,,,,,,,,,,,,,,,,,,,,,,325.0,494.0,65.8,3813.0,7.7,7.7,27.0,12.0,143.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-harris-2.html,Career,Bowling Green State,,,,,6.0,113.0,18.8,4.0,596.0,2473.0,4.1,43.0,602.0,2586.0,4.3,47.0,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,627.0,1028.0,61.0,7503.0,7.3,7.1,55.0,28.0,134.5,1.0,14.0,14.0,,,,,,,
https://www.sports-reference.com/cfb/players/ben-hartsock-1.html,*2000,Ohio State,Big Ten,FR,TE,11.0,1.0,11.0,11.0,0.0,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-hartsock-1.html,2001,Ohio State,Big Ten,SO,TE,11.0,6.0,77.0,12.8,1.0,,,,,6.0,77.0,12.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-hartsock-1.html,*2002,Ohio State,Big Ten,SR,TE,14.0,17.0,137.0,8.1,2.0,,,,,17.0,137.0,8.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-hartsock-1.html,*2003,Ohio State,Big Ten,SR,TE,13.0,33.0,290.0,8.8,2.0,,,,,33.0,290.0,8.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-hartsock-1.html,Career,Ohio State,,,,,57.0,515.0,9.0,5.0,,,,,57.0,515.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devery-henderson-1.html,2000,LSU,SEC,FR,RB,8.0,4.0,25.0,6.3,0.0,23.0,116.0,5.0,2.0,27.0,141.0,5.2,2.0,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devery-henderson-1.html,2001,LSU,SEC,SO,RB,9.0,1.0,2.0,2.0,0.0,47.0,273.0,5.8,1.0,48.0,275.0,5.7,1.0,5.0,130.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devery-henderson-1.html,*2002,LSU,SEC,JR,WR,11.0,23.0,447.0,19.4,8.0,5.0,7.0,1.4,0.0,28.0,454.0,16.2,8.0,11.0,305.0,27.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devery-henderson-1.html,*2003,LSU,SEC,SR,WR,14.0,53.0,861.0,16.2,11.0,8.0,37.0,4.6,0.0,61.0,898.0,14.7,11.0,13.0,286.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devery-henderson-1.html,Career,LSU,,,,,81.0,1335.0,16.5,19.0,83.0,433.0,5.2,3.0,164.0,1768.0,10.8,22.0,30.0,742.0,24.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bryan-hickman-1.html,*2002,Kansas State,Big 12,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bryan-hickman-1.html,*2003,Kansas State,Big 12,SR,LB,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bryan-hickman-1.html,Career,Kansas State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-hilliard-1.html,2003,Notre Dame,Ind,SR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-hilliard-1.html,Career,Notre Dame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-hollowell-1.html,2000,Nebraska,Big 12,,LB,11.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-hollowell-1.html,*2002,Nebraska,Big 12,JR,LB,14.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-hollowell-1.html,*2003,Nebraska,Big 12,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.0,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tj-hollowell-1.html,Career,Nebraska,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,2.0,35.0,17.5,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/von-hutchins-1.html,2001,Ole Miss,SEC,SO,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/von-hutchins-1.html,*2002,Ole Miss,SEC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,28.0,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/von-hutchins-1.html,*2003,Ole Miss,SEC,SR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/von-hutchins-1.html,Career,Ole Miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,51.0,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-jackson-3.html,2001,Oregon State,Pac-10,FR,RB,11.0,5.0,45.0,9.0,1.0,74.0,390.0,5.3,5.0,79.0,435.0,5.5,6.0,7.0,240.0,34.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-jackson-3.html,*2002,Oregon State,Pac-10,SO,RB,13.0,17.0,165.0,9.7,2.0,319.0,1690.0,5.3,15.0,336.0,1855.0,5.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-jackson-3.html,*2003,Oregon State,Pac-10,JR,RB,13.0,44.0,470.0,10.7,3.0,350.0,1545.0,4.4,19.0,394.0,2015.0,5.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steven-jackson-3.html,Career,Oregon State,,,,,66.0,680.0,10.3,6.0,743.0,3625.0,4.9,39.0,809.0,4305.0,5.3,45.0,7.0,240.0,34.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jenkins-1.html,2001,Ohio State,Big Ten,SO,WR,11.0,41.0,836.0,20.4,3.0,,,,,41.0,836.0,20.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jenkins-1.html,*2002,Ohio State,Big Ten,JR,WR,14.0,61.0,1076.0,17.6,6.0,,,,,61.0,1076.0,17.6,6.0,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jenkins-1.html,*2003,Ohio State,Big Ten,SR,WR,13.0,55.0,834.0,15.2,7.0,,,,,55.0,834.0,15.2,7.0,1.0,8.0,8.0,0.0,20.0,178.0,8.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jenkins-1.html,Career,Ohio State,,,,,157.0,2746.0,17.5,16.0,,,,,157.0,2746.0,17.5,16.0,1.0,8.0,8.0,0.0,21.0,189.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-jenkins-1.html,2000,Mississippi State,SEC,FR,WR,11.0,7.0,160.0,22.9,0.0,6.0,46.0,7.7,0.0,13.0,206.0,15.8,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-jenkins-1.html,2001,Mississippi State,SEC,SO,WR,11.0,42.0,661.0,15.7,8.0,4.0,11.0,2.8,0.0,46.0,672.0,14.6,8.0,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-jenkins-1.html,2002,Mississippi State,SEC,JR,WR,10.0,28.0,273.0,9.8,0.0,5.0,40.0,8.0,0.0,33.0,313.0,9.5,0.0,4.0,95.0,23.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-jenkins-1.html,2003,Mississippi State,SEC,SR,WR,12.0,62.0,880.0,14.2,9.0,,,,,62.0,880.0,14.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-jenkins-1.html,Career,Mississippi State,,,,,139.0,1974.0,14.2,17.0,15.0,97.0,6.5,0.0,154.0,2071.0,13.4,17.0,6.0,129.0,21.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-joe-1.html,2000,Maryland,ACC,FR,LB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-joe-1.html,2001,Maryland,ACC,SO,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-joe-1.html,*2003,Maryland,ACC,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/leon-joe-1.html,Career,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31.0,15.5,0.0,,1.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-johnson-1.html,2000,Nebraska,Big 12,FR,TE,10.0,,,,,,,,,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
