NCAA_Link,Year,School,Conf,Class,Pos,G,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/sean-hickey-1.html,*2013,Syracuse,ACC,JR,T,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-hickey-1.html,2014,Syracuse,ACC,SR,OL,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-hickey-1.html,Career,Syracuse,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,2010,Texas,Big 12,FR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,21.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,*2011,Texas,Big 12,SO,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,50.0,3.5,1.0,0.0,0.0,,0.0,3.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,*2012,Texas,Big 12,JR,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,18.0,2.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,*2013,Texas,Big 12,JR,LB,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,17.0,43.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,*2014,Texas,Big 12,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,56.0,116.0,13.0,3.5,2.0,19.0,9.5,0.0,2.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,Career,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,113.0,248.0,22.5,5.5,2.0,19.0,9.5,0.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hill-2.html,*2011,Oregon,Pac-12,FR,DB,14.0,,,,,,,,,,,,,2.0,53.0,26.5,0.0,,,,,,,,,,,,,,35.0,8.0,43.0,1.0,0.0,1.0,45.0,45.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hill-2.html,*2012,Oregon,Pac-12,SO,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,4.0,26.0,1.0,0.0,1.0,29.0,29.0,1.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hill-2.html,*2013,Oregon,Pac-12,JR,DB,11.0,,,,,,,,,,,,,5.0,91.0,18.2,0.0,0.0,0.0,,0.0,,,,,,,,,,21.0,8.0,29.0,0.5,0.0,0.0,0.0,,0.0,4.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hill-2.html,*2014,Oregon,Pac-12,SR,DB,14.0,,,,,,,,,,,,,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,59.0,12.0,71.0,4.0,0.0,1.0,22.0,22.0,0.0,18.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hill-2.html,Career,Oregon,,,,,,,,,,,,,,,,,8.0,151.0,18.9,0.0,0.0,0.0,,0.0,,,,,,,,,,137.0,32.0,169.0,6.5,0.0,3.0,96.0,32.0,1.0,26.0,0.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,*2011,LSU,SEC,FR,RB,13.0,62.0,336.0,5.4,8.0,3.0,13.0,4.3,1.0,65.0,349.0,5.4,9.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,*2012,LSU,SEC,SO,RB,12.0,82.0,464.0,5.7,6.0,3.0,21.0,7.0,0.0,85.0,485.0,5.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,*2013,LSU,SEC,JR,RB,12.0,68.0,310.0,4.6,7.0,1.0,0.0,0.0,0.0,69.0,310.0,4.5,7.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,*2014,LSU,SEC,SR,RB,11.0,90.0,447.0,5.0,6.0,4.0,35.0,8.8,0.0,94.0,482.0,5.1,6.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,Career,LSU,,,,,302.0,1557.0,5.2,27.0,11.0,69.0,6.3,1.0,313.0,1626.0,5.2,28.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerod-holliman-1.html,*2012,Louisville,Big East,FR,DB,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,27.0,996.0,36.9
https://www.sports-reference.com/cfb/players/gerod-holliman-1.html,*2013,Louisville,American,SO,S,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,16.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/gerod-holliman-1.html,*2014,Louisville,ACC,SO,S,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,10.0,44.0,3.0,1.0,14.0,245.0,17.5,1.0,3.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/gerod-holliman-1.html,Career,Louisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,14.0,61.0,4.0,1.0,14.0,245.0,17.5,1.0,6.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,27.0,996.0,36.9
https://www.sports-reference.com/cfb/players/mike-hull-3.html,2013,Penn State,Big Ten,JR,LB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,34.0,78.0,4.5,0.5,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-hull-3.html,*2014,Penn State,Big Ten,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,63.0,138.0,10.5,2.0,1.0,12.0,12.0,0.0,3.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-hull-3.html,Career,Penn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,97.0,216.0,15.0,2.5,1.0,12.0,12.0,0.0,5.0,2.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-humphries-1.html,*2014,Florida,SEC,JR,OL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-humphries-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-hundley-1.html,*2012,UCLA,Pac-12,FR,QB,14.0,160.0,355.0,2.2,9.0,,,,,160.0,355.0,2.2,9.0,,,,,,,,,318.0,478.0,66.5,3740.0,7.8,8.0,29.0,11.0,147.7,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,37.0,37.0
https://www.sports-reference.com/cfb/players/brett-hundley-1.html,*2013,UCLA,Pac-12,SO,QB,13.0,160.0,748.0,4.7,11.0,1.0,7.0,7.0,1.0,161.0,755.0,4.7,12.0,,,,,,,,,248.0,371.0,66.8,3071.0,8.3,8.5,24.0,9.0,152.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,27.0,27.0
https://www.sports-reference.com/cfb/players/brett-hundley-1.html,*2014,UCLA,Pac-12,JR,QB,13.0,159.0,644.0,4.1,10.0,1.0,9.0,9.0,0.0,160.0,653.0,4.1,10.0,,,,,,,,,271.0,392.0,69.1,3155.0,8.0,8.6,22.0,5.0,152.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/brett-hundley-1.html,Career,UCLA,,,,,479.0,1747.0,3.6,30.0,2.0,16.0,8.0,1.0,481.0,1763.0,3.7,31.0,,,,,,,,,837.0,1241.0,67.4,9966.0,8.0,8.3,75.0,25.0,150.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,64.0,32.0
https://www.sports-reference.com/cfb/players/danielle-hunter-1.html,*2012,LSU,SEC,FR,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,12.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danielle-hunter-1.html,*2013,LSU,SEC,SO,DL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,38.0,57.0,8.0,3.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danielle-hunter-1.html,*2014,LSU,SEC,JR,DE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,43.0,73.0,13.0,1.5,0.0,0.0,,0.0,6.0,1.0,25.0,1.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danielle-hunter-1.html,Career,LSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,90.0,142.0,21.0,4.5,0.0,0.0,,0.0,8.0,1.0,25.0,1.0,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,2011,Memphis,CUSA,FR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,13.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,2012,Memphis,CUSA,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,33.0,46.0,11.0,7.5,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,2013,Memphis,American,JR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,22.0,52.0,14.5,9.5,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,*2014,Memphis,American,SR,DL,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,28.0,9.0,2.0,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,Career,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,61.0,139.0,35.5,20.0,0.0,0.0,,0.0,4.0,3.0,1.0,1.0,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,2011,Hawaii,WAC,FR,RB,13.0,110.0,548.0,5.0,7.0,20.0,122.0,6.1,1.0,130.0,670.0,5.2,8.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,2012,Hawaii,MWC,SO,RB,8.0,125.0,463.0,3.7,1.0,19.0,153.0,8.1,1.0,144.0,616.0,4.3,2.0,,,,,,,,,1.0,3.0,33.3,50.0,16.7,16.7,0.0,0.0,173.3,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,2013,Hawaii,MWC,JR,RB,5.0,126.0,590.0,4.7,5.0,10.0,87.0,8.7,1.0,136.0,677.0,5.0,6.0,,,,,,,,,1.0,1.0,100.0,1.0,1.0,21.0,1.0,0.0,438.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,2014,Hawaii,MWC,SR,RB,6.0,151.0,617.0,4.1,8.0,11.0,76.0,6.9,0.0,162.0,693.0,4.3,8.0,,,,,,,,,2.0,3.0,66.7,20.0,6.7,13.3,1.0,0.0,232.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,Career,Hawaii,,,,,512.0,2218.0,4.3,21.0,60.0,438.0,7.3,3.0,572.0,2656.0,4.6,24.0,,,,,,,,,4.0,7.0,57.1,71.0,10.1,15.9,2.0,0.0,236.6,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,*2014,Florida State,ACC,SR,G,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,2016,Tulane,American,FR,DB,2.0,3.0,12.0,4.0,0.0,0.0,0.0,,0.0,3.0,12.0,4.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,2017,Tulane,American,FR,DB,5.0,3.0,-5.0,-1.7,0.0,0.0,0.0,,0.0,3.0,-5.0,-1.7,0.0,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,Career,Overall,,,,,6.0,7.0,1.2,0.0,0.0,0.0,,0.0,6.0,7.0,1.2,0.0,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,,Florida State,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tre-jackson-1.html,,Tulane,,,,,6.0,7.0,1.2,0.0,0.0,0.0,,0.0,6.0,7.0,1.2,0.0,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jesse-james-1.html,2012,Penn State,Big Ten,FR,TE,10.0,,,,,15.0,276.0,18.4,5.0,15.0,276.0,18.4,5.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jesse-james-1.html,2013,Penn State,Big Ten,SO,TE,10.0,0.0,0.0,,0.0,25.0,333.0,13.3,3.0,25.0,333.0,13.3,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jesse-james-1.html,*2014,Penn State,Big Ten,JR,TE,13.0,0.0,0.0,,0.0,38.0,396.0,10.4,3.0,38.0,396.0,10.4,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jesse-james-1.html,Career,Penn State,,,,,0.0,0.0,,0.0,78.0,1005.0,12.9,11.0,78.0,1005.0,12.9,11.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,*2011,Virginia Tech,ACC,FR,DB,14.0,,,,,,,,,,,,,,,,,2.0,12.0,6.0,0.0,,,,,,,,,,4.0,3.0,7.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,*2012,Virginia Tech,ACC,SO,DB,13.0,,,,,,,,,,,,,,,,,18.0,250.0,13.9,1.0,,,,,,,,,,58.0,25.0,83.0,4.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,*2013,Virginia Tech,ACC,JR,CB,13.0,,,,,,,,,,,,,0.0,0.0,,0.0,26.0,139.0,5.3,0.0,,,,,,,,,,41.0,30.0,71.0,1.0,0.0,2.0,13.0,6.5,0.0,2.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,*2014,Virginia Tech,ACC,SR,CB,13.0,,,,,,,,,,,,,0.0,0.0,,0.0,6.0,62.0,10.3,0.0,,,,,,,,,,52.0,36.0,88.0,3.0,0.5,3.0,35.0,11.7,0.0,5.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,52.0,463.0,8.9,1.0,,,,,,,,,,155.0,94.0,249.0,8.5,0.5,5.0,48.0,9.6,0.0,7.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,*2011,Clemson,ACC,FR,DL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,*2012,Clemson,ACC,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,36.0,8.5,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,*2013,Clemson,ACC,JR,DT,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,29.0,59.0,10.0,2.0,0.0,0.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,*2014,Clemson,ACC,SR,DT,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,17.0,45.0,10.0,1.5,0.0,0.0,,0.0,0.0,1.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,Career,Clemson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,64.0,144.0,28.5,5.5,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,*2012,UCLA,Pac-12,SO,DB,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,*2013,UCLA,Pac-12,JR,CB,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,42.0,47.0,89.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,*2014,UCLA,Pac-12,SR,DB,12.0,1.0,-2.0,-2.0,0.0,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,50.0,22.0,72.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,Career,UCLA,,,,,1.0,-2.0,-2.0,0.0,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,95.0,71.0,166.0,4.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-johnson-5.html,2012,Texas State,WAC,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,43.0,44.0,97.7,12.0,17.0,70.6,79.0,22.0,901.0,41.0
https://www.sports-reference.com/cfb/players/will-johnson-5.html,2013,Texas State,Sun Belt,JR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,13.0,13.0,100.0,0.0,5.0,0.0,13.0,40.0,1747.0,43.7
https://www.sports-reference.com/cfb/players/will-johnson-5.html,2014,Texas State,Sun Belt,SR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,32.0,33.0,97.0,11.0,15.0,73.3,65.0,18.0,794.0,44.1
https://www.sports-reference.com/cfb/players/will-johnson-5.html,Career,Texas State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,88.0,90.0,97.8,23.0,37.0,62.2,157.0,80.0,3442.0,43.0
https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,2010,Wake Forest,ACC,FR,DB,11.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,18.0,11.0,29.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,2012,Wake Forest,ACC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,24.0,58.0,3.5,0.5,3.0,2.0,0.7,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,2013,Wake Forest,ACC,JR,CB,12.0,,,,,,,,,,,,,0.0,0.0,,0.0,4.0,15.0,3.8,0.0,,,,,,,,,,39.0,19.0,58.0,0.0,0.0,3.0,45.0,15.0,0.0,12.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,2014,Wake Forest,ACC,SR,CB,12.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,1.0,,,,,,,,,,32.0,12.0,44.0,3.5,0.0,1.0,2.0,2.0,0.0,6.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,Career,Wake Forest,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,4.0,15.0,3.8,1.0,,,,,,,,,,123.0,66.0,189.0,8.0,0.5,7.0,49.0,7.0,0.0,20.0,1.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-johnson-1.html,2012,Miami (FL),ACC,FR,RB,12.0,139.0,947.0,6.8,10.0,27.0,221.0,8.2,1.0,166.0,1168.0,7.0,11.0,27.0,892.0,33.0,2.0,,,,,1.0,2.0,50.0,8.0,4.0,14.0,1.0,0.0,248.6,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-johnson-1.html,*2013,Miami (FL),ACC,SO,RB,8.0,145.0,920.0,6.3,6.0,4.0,77.0,19.3,0.0,149.0,997.0,6.7,6.0,14.0,396.0,28.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-johnson-1.html,*2014,Miami (FL),ACC,JR,RB,13.0,242.0,1652.0,6.8,10.0,38.0,421.0,11.1,3.0,280.0,2073.0,7.4,13.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/duke-johnson-1.html,Career,Miami (FL),,,,,526.0,3519.0,6.7,26.0,69.0,719.0,10.4,4.0,595.0,4238.0,7.1,30.0,41.0,1288.0,31.4,2.0,0.0,0.0,,0.0,1.0,2.0,50.0,8.0,4.0,14.0,1.0,0.0,248.6,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taiwan-jones-1.html,*2011,Michigan State,Big Ten,FR,LB,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,18.0,0.5,0.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taiwan-jones-1.html,*2012,Michigan State,Big Ten,SO,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,38.0,5.5,1.0,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,
