NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/ricky-elmore-1.html,*2008,Arizona,Pac-10,SO,DL,13.0,13.0,12.0,25.0,7.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-elmore-1.html,*2009,Arizona,Pac-10,JR,DL,13.0,25.0,19.0,44.0,11.5,10.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-elmore-1.html,*2010,Arizona,Pac-10,SR,DL,13.0,31.0,18.0,49.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ricky-elmore-1.html,Career,Arizona,,,,,76.0,52.0,128.0,33.5,25.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-enderle-1.html,2007,Idaho,WAC,SO,QB,10.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,52.0,-75.0,-1.4,1.0,52.0,-75.0,-1.4,1.0,,,,,,,,,132.0,298.0,44.3,1787.0,6.0,3.9,10.0,18.0,93.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-enderle-1.html,2008,Idaho,WAC,SO,QB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,76.0,-22.0,-0.3,1.0,76.0,-22.0,-0.3,1.0,,,,,,,,,184.0,339.0,54.3,2077.0,6.1,5.1,20.0,17.0,115.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-enderle-1.html,*2009,Idaho,WAC,JR,QB,11.0,,,,,,,,,,,,,,,,,,,41.0,-55.0,-1.3,0.0,41.0,-55.0,-1.3,0.0,,,,,,,,,192.0,312.0,61.5,2906.0,9.3,9.4,22.0,9.0,157.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-enderle-1.html,2010,Idaho,WAC,SR,QB,13.0,,,,,,,,,,,,,,,1.0,-13.0,-13.0,0.0,59.0,-197.0,-3.3,1.0,60.0,-210.0,-3.5,1.0,,,,,,,,,271.0,478.0,56.7,3314.0,6.9,6.3,22.0,16.0,123.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nathan-enderle-1.html,Career,Idaho,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,1.0,-13.0,-13.0,0.0,228.0,-349.0,-1.5,3.0,229.0,-362.0,-1.6,3.0,,,,,,,,,779.0,1427.0,54.6,10084.0,7.1,6.2,74.0,60.0,122.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-evans-1.html,*2008,Virginia Tech,ACC,FR,RB,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,17.0,117.0,6.9,0.0,287.0,1265.0,4.4,11.0,304.0,1382.0,4.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-evans-1.html,*2010,Virginia Tech,ACC,JR,RB,14.0,,,,,,,,,,,,,,,9.0,100.0,11.1,0.0,151.0,854.0,5.7,11.0,160.0,954.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darren-evans-1.html,Career,Virginia Tech,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,26.0,217.0,8.3,0.0,438.0,2119.0,4.8,22.0,464.0,2336.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-fairley-1.html,*2009,Auburn,SEC,SO,DL,13.0,14.0,14.0,28.0,3.5,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-fairley-1.html,*2010,Auburn,SEC,JR,DL,14.0,36.0,24.0,60.0,24.0,11.5,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-fairley-1.html,Career,Auburn,,,,,50.0,38.0,88.0,27.5,13.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-fannin-1.html,*2007,Auburn,SEC,FR,RB,13.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,18.0,176.0,9.8,2.0,84.0,448.0,5.3,5.0,102.0,624.0,6.1,7.0,,,,,19.0,399.0,21.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-fannin-1.html,2008,Auburn,SEC,SO,RB,12.0,,,,,,,,,,,,,,,20.0,223.0,11.2,2.0,54.0,238.0,4.4,1.0,74.0,461.0,6.2,3.0,,,,,11.0,248.0,22.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-fannin-1.html,*2009,Auburn,SEC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,42.0,413.0,9.8,3.0,34.0,285.0,8.4,0.0,76.0,698.0,9.2,3.0,1.0,-5.0,-5.0,0.0,14.0,297.0,21.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-fannin-1.html,*2010,Auburn,SEC,SR,RB,13.0,,,,,,,,,,,,,,,17.0,173.0,10.2,2.0,61.0,395.0,6.5,5.0,78.0,568.0,7.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-fannin-1.html,Career,Auburn,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,97.0,985.0,10.2,9.0,233.0,1366.0,5.9,11.0,330.0,2351.0,7.1,20.0,1.0,-5.0,-5.0,0.0,44.0,944.0,21.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kai-forbath-1.html,*2007,UCLA,Pac-10,FR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,100.0,25.0,30.0,83.3,105.0,,,
https://www.sports-reference.com/cfb/players/kai-forbath-1.html,2008,UCLA,Pac-10,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,22.0,95.5,19.0,22.0,86.4,78.0,,,
https://www.sports-reference.com/cfb/players/kai-forbath-1.html,*2009,UCLA,Pac-10,JR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,25.0,96.0,28.0,31.0,90.3,108.0,,,
https://www.sports-reference.com/cfb/players/kai-forbath-1.html,2010,UCLA,Pac-10,SR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,100.0,13.0,18.0,72.2,66.0,,,
https://www.sports-reference.com/cfb/players/kai-forbath-1.html,Career,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,98.1,85.0,101.0,84.2,357.0,,,
https://www.sports-reference.com/cfb/players/reid-forrest-1.html,2007,Washington State,Pac-10,FR,P,10.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1863.0,40.5
https://www.sports-reference.com/cfb/players/reid-forrest-1.html,2008,Washington State,Pac-10,SO,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,28.0,28.0,0.0,1.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,77.0,3174.0,41.2
https://www.sports-reference.com/cfb/players/reid-forrest-1.html,2009,Washington State,Pac-10,JR,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,86.0,3718.0,43.2
https://www.sports-reference.com/cfb/players/reid-forrest-1.html,2010,Washington State,Pac-10,SR,P,12.0,,,,,,,,,,,,,,,,,,,1.0,-16.0,-16.0,0.0,1.0,-16.0,-16.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,66.0,2998.0,45.4
https://www.sports-reference.com/cfb/players/reid-forrest-1.html,Career,Washington State,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,4.0,29.0,7.3,0.0,4.0,29.0,7.3,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,275.0,11753.0,42.7
https://www.sports-reference.com/cfb/players/mason-foster-1.html,2007,Washington,Pac-10,FR,LB,13.0,19.0,6.0,25.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-foster-1.html,2008,Washington,Pac-10,SO,LB,12.0,58.0,47.0,105.0,12.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-foster-1.html,2009,Washington,Pac-10,JR,LB,12.0,60.0,25.0,85.0,7.5,2.0,3.0,109.0,36.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-foster-1.html,*2010,Washington,Pac-10,SR,LB,13.0,106.0,57.0,163.0,14.0,6.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-foster-1.html,Career,Washington,,,,,243.0,135.0,378.0,38.5,10.5,4.0,109.0,27.3,1.0,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orlando-franklin-1.html,*2009,Miami (FL),ACC,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orlando-franklin-1.html,*2010,Miami (FL),ACC,SR,OL,13.0,4.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/orlando-franklin-1.html,Career,Miami (FL),,,,,5.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sione-fua-1.html,2006,Stanford,Pac-10,FR,DL,12.0,7.0,9.0,16.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sione-fua-1.html,2008,Stanford,Pac-10,SO,DL,12.0,11.0,6.0,17.0,6.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sione-fua-1.html,*2009,Stanford,Pac-10,JR,DL,13.0,6.0,18.0,24.0,3.0,1.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sione-fua-1.html,*2010,Stanford,Pac-10,SR,DL,13.0,13.0,10.0,23.0,6.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sione-fua-1.html,Career,Stanford,,,,,37.0,43.0,80.0,16.0,9.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html,*2008,Missouri,Big 12,FR,QB,5.0,,,,,,,,,,,,,,,,,,,6.0,22.0,3.7,0.0,6.0,22.0,3.7,0.0,,,,,,,,,5.0,13.0,38.5,43.0,3.3,3.3,0.0,0.0,66.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html,*2009,Missouri,Big 12,SO,QB,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,1.0,-10.0,-10.0,0.0,103.0,204.0,2.0,3.0,104.0,194.0,1.9,3.0,,,,,,,,,262.0,445.0,58.9,3593.0,8.1,8.2,24.0,9.0,140.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html,*2010,Missouri,Big 12,JR,QB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,112.0,232.0,2.1,5.0,112.0,232.0,2.1,5.0,,,,,,,,,301.0,475.0,63.4,3186.0,6.7,6.5,16.0,9.0,127.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html,Career,Missouri,,,,,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,1.0,-10.0,-10.0,0.0,221.0,458.0,2.1,8.0,222.0,448.0,2.0,8.0,,,,,,,,,568.0,933.0,60.9,6822.0,7.3,7.3,40.0,18.0,132.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-gantt-1.html,*2008,Michigan State,Big Ten,SO,TE,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,19.0,302.0,15.9,4.0,,,,,19.0,302.0,15.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-gantt-1.html,*2009,Michigan State,Big Ten,JR,TE,13.0,,,,,,,,,,,,,,,22.0,348.0,15.8,2.0,,,,,22.0,348.0,15.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-gantt-1.html,*2010,Michigan State,Big Ten,SR,TE,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,24.0,301.0,12.5,3.0,,,,,24.0,301.0,12.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-gantt-1.html,Career,Michigan State,,,,,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,65.0,951.0,14.6,9.0,,,,,65.0,951.0,14.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilbert-1.html,*2010,Florida,SEC,SR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilbert-1.html,Career,Florida,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilchrist-1.html,*2007,Clemson,ACC,FR,DB,13.0,13.0,5.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,4.0,119.0,29.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilchrist-1.html,*2008,Clemson,ACC,SO,DB,13.0,7.0,10.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,8.5,0.0,1.0,46.0,46.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilchrist-1.html,*2009,Clemson,ACC,JR,DB,14.0,53.0,43.0,96.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilchrist-1.html,*2010,Clemson,ACC,SR,DB,13.0,37.0,23.0,60.0,2.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,23.0,233.0,10.1,0.0,27.0,639.0,23.7,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-gilchrist-1.html,Career,Clemson,,,,,110.0,81.0,191.0,5.5,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,27.0,261.0,9.7,0.0,32.0,804.0,25.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dejon-gomes-1.html,*2009,Nebraska,Big 12,JR,DB,13.0,26.0,20.0,46.0,3.0,0.0,4.0,45.0,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dejon-gomes-1.html,*2010,Nebraska,Big 12,SR,DB,14.0,55.0,44.0,99.0,3.0,1.0,3.0,67.0,22.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dejon-gomes-1.html,Career,Nebraska,,,,,81.0,64.0,145.0,6.0,1.0,7.0,112.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-graham-1.html,2009,Louisville,Big East,JR,TE,12.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,27.0,323.0,12.0,2.0,,,,,27.0,323.0,12.0,2.0,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-graham-1.html,*2010,Louisville,Big East,SR,TE,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,40.0,470.0,11.8,5.0,,,,,40.0,470.0,11.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cameron-graham-1.html,Career,Louisville,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,67.0,793.0,11.8,7.0,,,,,67.0,793.0,11.8,7.0,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-graves-2.html,*2007,Virginia Tech,ACC,FR,DL,14.0,6.0,5.0,11.0,2.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-graves-2.html,*2008,Virginia Tech,ACC,SO,DL,14.0,15.0,11.0,26.0,4.0,0.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-graves-2.html,*2009,Virginia Tech,ACC,JR,DL,12.0,6.0,9.0,15.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-graves-2.html,*2010,Virginia Tech,ACC,SR,DL,14.0,14.0,23.0,37.0,5.0,1.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-graves-2.html,Career,Virginia Tech,,,,,41.0,48.0,89.0,13.5,2.5,,,,,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/virgil-green-1.html,*2008,Nevada,WAC,SO,TE,13.0,,,,,,,,,,,,,,,14.0,164.0,11.7,1.0,2.0,18.0,9.0,0.0,16.0,182.0,11.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/virgil-green-1.html,*2009,Nevada,WAC,JR,TE,13.0,,,,,,,,,,,,,,,23.0,260.0,11.3,5.0,1.0,16.0,16.0,0.0,24.0,276.0,11.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/virgil-green-1.html,*2010,Nevada,WAC,SR,TE,14.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,35.0,515.0,14.7,5.0,4.0,19.0,4.8,0.0,39.0,534.0,13.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/virgil-green-1.html,Career,Nevada,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,72.0,939.0,13.0,11.0,7.0,53.0,7.6,0.0,79.0,992.0,12.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-green-2.html,2009,Hawaii,WAC,JR,RB,13.0,,,,,,,,,,,,,,,11.0,98.0,8.9,1.0,86.0,453.0,5.3,2.0,97.0,551.0,5.7,3.0,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-green-2.html,*2010,Hawaii,WAC,SR,RB,14.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,27.0,363.0,13.4,1.0,146.0,1199.0,8.2,18.0,173.0,1562.0,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-green-2.html,Career,Hawaii,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,38.0,461.0,12.1,2.0,232.0,1652.0,7.1,20.0,270.0,2113.0,7.8,22.0,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-green-1.html,*2008,Georgia,SEC,FR,WR,13.0,,,,,,,,,,,,,,,56.0,963.0,17.2,8.0,4.0,61.0,15.3,0.0,60.0,1024.0,17.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-green-1.html,*2009,Georgia,SEC,SO,WR,10.0,,,,,,,,,,,,,,,53.0,808.0,15.2,6.0,,,,,53.0,808.0,15.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-green-1.html,*2010,Georgia,SEC,JR,WR,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,57.0,848.0,14.9,9.0,3.0,44.0,14.7,0.0,60.0,892.0,14.9,9.0,2.0,25.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-green-1.html,Career,Georgia,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,166.0,2619.0,15.8,23.0,7.0,105.0,15.0,0.0,173.0,2724.0,15.7,23.0,2.0,25.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tori-gurley-1.html,*2009,South Carolina,SEC,FR,WR,13.0,,,,,,,,,,,,,,,31.0,440.0,14.2,2.0,,,,,31.0,440.0,14.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tori-gurley-1.html,*2010,South Carolina,SEC,SO,WR,14.0,,,,,,,,,,,,,,,44.0,465.0,10.6,4.0,1.0,5.0,5.0,0.0,45.0,470.0,10.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tori-gurley-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,,,75.0,905.0,12.1,6.0,1.0,5.0,5.0,0.0,76.0,910.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-guy-1.html,2008,Arizona State,Pac-10,FR,DL,12.0,17.0,27.0,44.0,10.0,2.0,,,,,0.0,1.0,22.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-guy-1.html,2009,Arizona State,Pac-10,SO,DL,11.0,20.0,17.0,37.0,7.0,4.5,,,,,0.0,1.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-guy-1.html,2010,Arizona State,Pac-10,JR,DL,12.0,14.0,27.0,41.0,6.0,1.5,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lawrence-guy-1.html,Career,Arizona State,,,,,51.0,71.0,122.0,23.0,8.0,,,,,2.0,2.0,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-hagg-1.html,2007,Nebraska,Big 12,FR,DB,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-hagg-1.html,*2008,Nebraska,Big 12,SO,DB,13.0,29.0,10.0,39.0,4.5,1.0,0.0,0.0,,0.0,7.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-hagg-1.html,*2009,Nebraska,Big 12,JR,DB,14.0,30.0,10.0,40.0,6.5,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-hagg-1.html,*2010,Nebraska,Big 12,SR,DB,14.0,41.0,8.0,49.0,3.0,1.0,5.0,37.0,7.4,0.0,,,,,,,,,,,,,,,,,,1.0,95.0,95.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
