Year,Player_NCAA_ID,NCAA_Link,Rk,Player,School,Conf,G,XPM,XPA,XP%,FGM,FGA,FG%,Pts
2015,alex-wood-2,/cfb/players/alex-wood-2.html,53,Alex Wood*,USC,Pac-12,13,54,56,96.4,13,17,76.5,93
2015,austin-macginnis-1,/cfb/players/austin-macginnis-1.html,54,Austin Macginnis,Kentucky,SEC,10,22,23,95.7,13,17,76.5,61
2015,matthew-wright-1,/cfb/players/matthew-wright-1.html,55,Matthew Wright,UCF,American,12,17,17,100.0,13,17,76.5,56
2015,nick-rose-1,/cfb/players/nick-rose-1.html,56,Nick Rose,Texas,Big 12,11,38,39,97.4,13,17,76.5,77
2015,trent-domingue-1,/cfb/players/trent-domingue-1.html,57,Trent Domingue*,LSU,SEC,12,49,50,98.0,13,17,76.5,88
2015,morgan-hagee-1,/cfb/players/morgan-hagee-1.html,58,Morgan Hagee,Ball State,MAC,12,31,32,96.9,16,21,76.2,79
2015,gary-wunderlich-1,/cfb/players/gary-wunderlich-1.html,59,Gary Wunderlich*,Ole Miss,SEC,13,63,63,100.0,19,25,76.0,120
2015,josh-lambert-1,/cfb/players/josh-lambert-1.html,60,Josh Lambert*,West Virginia,Big 12,13,53,54,98.1,21,28,75.0,116
2015,cody-clark-1,/cfb/players/cody-clark-1.html,61,Cody Clark*,Middle Tennessee State,CUSA,13,56,56,100.0,12,16,75.0,92
2015,kyle-federico-1,/cfb/players/kyle-federico-1.html,62,Kyle Federico,Rutgers,Big Ten,12,35,38,92.1,12,16,75.0,71
2015,cole-netten-1,/cfb/players/cole-netten-1.html,63,Cole Netten,Iowa State,Big 12,12,35,36,97.2,14,19,73.7,77
2015,garrett-owens-1,/cfb/players/garrett-owens-1.html,64,Garrett Owens,Oregon State,Pac-12,12,23,23,100.0,11,15,73.3,56
2015,cole-murphy-1,/cfb/players/cole-murphy-1.html,65,Cole Murphy,Syracuse,ACC,12,37,37,100.0,16,22,72.7,85
2015,josiah-yazdani-1,/cfb/players/josiah-yazdani-1.html,66,Josiah Yazdani*,Ohio,MAC,13,44,44,100.0,16,22,72.7,92
2015,wyatt-bryan-1,/cfb/players/wyatt-bryan-1.html,67,Wyatt Bryan*,Colorado State,MWC,13,43,46,93.5,16,22,72.7,91
2015,marshall-morgan-1,/cfb/players/marshall-morgan-1.html,68,Marshall Morgan*,Georgia,SEC,13,38,38,100.0,18,25,72.0,92
2015,nick-smith-3,/cfb/players/nick-smith-3.html,69,Nick Smith*,Marshall,CUSA,13,48,48,100.0,18,25,72.0,102
2015,adam-griffith-1,/cfb/players/adam-griffith-1.html,70,Adam Griffith*,Alabama,SEC,15,62,62,100.0,23,32,71.9,131
2015,elliot-fry-1,/cfb/players/elliot-fry-1.html,71,Elliot Fry,South Carolina,SEC,12,25,25,100.0,20,28,71.4,85
2015,john-wallace-1,/cfb/players/john-wallace-1.html,72,John Wallace*,Louisville,ACC,13,46,47,97.9,15,21,71.4,91
2015,austin-taylor-2,/cfb/players/austin-taylor-2.html,73,Austin Taylor,Florida International,CUSA,11,32,36,88.9,10,14,71.4,62
2015,taylor-bertolet-1,/cfb/players/taylor-bertolet-1.html,74,Taylor Bertolet*,Texas A&M,SEC,13,38,38,100.0,22,31,71.0,104
2015,nicolai-bornand-1,/cfb/players/nicolai-bornand-1.html,75,Nicolai Bornand,UNLV,MWC,12,43,44,97.7,12,17,70.6,79
2015,jameson-vest-1,/cfb/players/jameson-vest-1.html,76,Jameson Vest*,Toledo,MAC,12,49,50,98.0,19,27,70.4,106
2015,adam-mitcheson-1,/cfb/players/adam-mitcheson-1.html,77,Adam Mitcheson,Buffalo,MAC,12,31,36,86.1,13,19,68.4,70
2015,robert-stein-1,/cfb/players/robert-stein-1.html,78,Robert Stein*,Akron,MAC,13,36,38,94.7,15,22,68.2,81
2015,redford-jones-1,/cfb/players/redford-jones-1.html,79,Redford Jones*,Tulsa,American,13,58,60,96.7,17,25,68.0,109
2015,aaron-medley-1,/cfb/players/aaron-medley-1.html,80,Aaron Medley*,Tennessee,SEC,13,55,55,100.0,21,31,67.7,118
2015,greg-joseph-2,/cfb/players/greg-joseph-2.html,81,Greg Joseph,Florida Atlantic,CUSA,12,28,28,100.0,18,27,66.7,82
2015,jack-mitchell-2,/cfb/players/jack-mitchell-2.html,82,Jack Mitchell*,Northwestern,Big Ten,13,25,28,89.3,18,27,66.7,79
2015,rafael-gaglianone-1,/cfb/players/rafael-gaglianone-1.html,83,Rafael Gaglianone*,Wisconsin,Big Ten,13,40,40,100.0,18,27,66.7,94
2015,brian-eavey-1,/cfb/players/brian-eavey-1.html,84,Brian Eavey*,Central Michigan,MAC,13,38,38,100.0,16,24,66.7,86
2015,logan-laurent-1,/cfb/players/logan-laurent-1.html,85,Logan Laurent,Massachusetts,MAC,12,25,25,100.0,8,12,66.7,49
2015,chris-blewitt-1,/cfb/players/chris-blewitt-1.html,86,Chris Blewitt*,Pitt,ACC,13,42,43,97.7,15,23,65.2,87
2015,emilio-nadelman-1,/cfb/players/emilio-nadelman-1.html,87,Emilio Nadelman*,South Florida,American,13,53,54,98.1,15,23,65.2,98
2015,dylan-mulder-1,/cfb/players/dylan-mulder-1.html,88,Dylan Mulder,Eastern Michigan,MAC,12,36,36,100.0,11,17,64.7,69
2015,craig-ford-1,/cfb/players/craig-ford-1.html,89,Craig Ford,Louisiana-Monroe,Sun Belt,12,33,33,100.0,9,14,64.3,60
2015,trevor-moore-1,/cfb/players/trevor-moore-1.html,90,Trevor Moore,North Texas,CUSA,11,21,21,100.0,9,14,64.3,48
2015,taylor-zalewski-1,/cfb/players/taylor-zalewski-1.html,91,Taylor Zalewski,Illinois,Big Ten,11,31,31,100.0,16,25,64.0,79
2015,michael-geiger-1,/cfb/players/michael-geiger-1.html,92,Michael Geiger*,Michigan State,Big Ten,13,51,53,96.2,12,19,63.2,87
2015,tommy-openshaw-1,/cfb/players/tommy-openshaw-1.html,93,Tommy Openshaw,Vanderbilt,SEC,12,14,14,100.0,12,19,63.2,50
2015,wil-lutz-1,/cfb/players/wil-lutz-1.html,94,Wil Lutz*,Georgia State,Sun Belt,13,42,43,97.7,12,19,63.2,78
2015,diego-gonzalez-2,/cfb/players/diego-gonzalez-2.html,95,Diego Gonzalez,Colorado,Pac-12,13,35,35,100.0,18,29,62.1,89
2015,chris-callahan-3,/cfb/players/chris-callahan-3.html,96,Chris Callahan*,Baylor,Big 12,13,83,83,100.0,8,13,61.5,107
2015,hayden-tobola-1,/cfb/players/hayden-tobola-1.html,97,Hayden Tobola,Rice,CUSA,11,28,28,100.0,8,13,61.5,52
2015,mike-weaver-1,/cfb/players/mike-weaver-1.html,98,Mike Weaver,Wake Forest,ACC,12,24,25,96.0,11,18,61.1,57
2015,cole-hedlund-1,/cfb/players/cole-hedlund-1.html,99,Cole Hedlund*,Arkansas,SEC,13,58,58,100.0,9,15,60.0,85
2015,austin-lopez-1,/cfb/players/austin-lopez-1.html,100,Austin Lopez*,San Jose State,MWC,12,36,38,94.7,10,17,58.8,66
2015,daniel-portillo-1,/cfb/players/daniel-portillo-1.html,101,Daniel Portillo,UTSA,CUSA,12,27,32,84.4,10,17,58.8,57
2015,parker-davidson-1,/cfb/players/parker-davidson-1.html,102,Parker Davidson,New Mexico State,Sun Belt,12,37,43,86.0,10,17,58.8,67
2015,lumi-kaba-1,/cfb/players/lumi-kaba-1.html,103,Lumi Kaba,Texas State,Sun Belt,12,26,27,96.3,10,18,55.6,56
2015,stevie-artigue-1,/cfb/players/stevie-artigue-1.html,104,Stevie Artigue,Louisiana,Sun Belt,11,26,28,92.9,8,15,53.3,50
2015,tyler-tate-1,/cfb/players/tyler-tate-1.html,105,Tyler Tate*,Bowling Green State,MAC,14,75,81,92.6,8,15,53.3,99
2015,blake-brewer-1,/cfb/players/blake-brewer-1.html,106,Blake Brewer,Charlotte,CUSA,12,24,24,100.0,14,27,51.9,66
2015,kyle-bambard-1,/cfb/players/kyle-bambard-1.html,107,Kyle Bambard*,North Carolina State,ACC,13,54,56,96.4,7,14,50.0,75
2015,austin-hardin-1,/cfb/players/austin-hardin-1.html,108,Austin Hardin*,Florida,SEC,10,24,27,88.9,5,14,35.7,39
2016,gary-wunderlich-1,/cfb/players/gary-wunderlich-1.html,1,Gary Wunderlich,Ole Miss,SEC,12,41,43,95.3,22,23,95.7,107
2016,younghoe-koo-1,/cfb/players/younghoe-koo-1.html,2,Younghoe Koo,Georgia Southern,Sun Belt,11,28,29,96.6,19,20,95.0,85
2016,cole-netten-1,/cfb/players/cole-netten-1.html,3,Cole Netten,Iowa State,Big 12,12,35,37,94.6,16,17,94.1,83
2016,clayton-hatfield-1,/cfb/players/clayton-hatfield-1.html,4,Clayton Hatfield,Texas Tech,Big 12,12,65,70,92.9,13,14,92.9,104
2016,evan-pantels-1,/cfb/players/evan-pantels-1.html,5,Evan Pantels,UNLV,MWC,12,42,42,100.0,13,14,92.9,81
2016,jason-sanders-1,/cfb/players/jason-sanders-1.html,6,Jason Sanders*,New Mexico,MWC,13,61,62,98.4,12,13,92.3,97
2016,zane-gonzalez-1,/cfb/players/zane-gonzalez-1.html,7,Zane Gonzalez,Arizona State,Pac-12,12,39,40,97.5,23,25,92.0,108
2016,emmit-carpenter-1,/cfb/players/emmit-carpenter-1.html,8,Emmit Carpenter*,Minnesota,Big Ten,13,43,44,97.7,22,24,91.7,109
2016,tyler-davis-3,/cfb/players/tyler-davis-3.html,9,Tyler Davis*,Penn State,Big Ten,14,62,62,100.0,22,24,91.7,128
2016,john-baron-1,/cfb/players/john-baron-1.html,10,John Baron*,San Diego State,MWC,14,56,58,96.6,21,23,91.3,119
2016,austin-rehkow-1,/cfb/players/austin-rehkow-1.html,11,Austin Rehkow*,Idaho,Sun Belt,13,42,44,95.5,26,29,89.7,120
2016,bryce-crawford-1,/cfb/players/bryce-crawford-1.html,12,Bryce Crawford,San Jose State,MWC,12,31,33,93.9,16,18,88.9,79
2016,aaron-boumerhi-1,/cfb/players/aaron-boumerhi-1.html,13,Aaron Boumerhi*,Temple,American,9,29,30,96.7,15,17,88.2,74
2016,harrison-butker-1,/cfb/players/harrison-butker-1.html,14,Harrison Butker*,Georgia Tech,ACC,13,46,46,100.0,15,17,88.2,91
2016,kody-kroening-1,/cfb/players/kody-kroening-1.html,15,Kody Kroening,Fresno State,MWC,11,23,23,100.0,15,17,88.2,68
2016,luke-strebel-1,/cfb/players/luke-strebel-1.html,16,Luke Strebel*,Air Force,MWC,13,51,51,100.0,22,25,88.0,117
2016,daniel-carlson-1,/cfb/players/daniel-carlson-1.html,17,Daniel Carlson*,Auburn,SEC,13,44,44,100.0,28,32,87.5,128
2016,drew-brown-1,/cfb/players/drew-brown-1.html,18,Drew Brown*,Nebraska,Big Ten,13,38,38,100.0,12,14,85.7,74
2016,mike-knoll-2,/cfb/players/mike-knoll-2.html,19,Mike Knoll*,Boston College,ACC,13,27,30,90.0,12,14,85.7,63
2016,parker-shaunfield-1,/cfb/players/parker-shaunfield-1.html,20,Parker Shaunfield*,Southern Mississippi,CUSA,10,40,40,100.0,12,14,85.7,76
2016,matt-anderson-3,/cfb/players/matt-anderson-3.html,21,Matt Anderson,California,Pac-12,12,51,51,100.0,22,26,84.6,117
2016,austin-macginnis-1,/cfb/players/austin-macginnis-1.html,22,Austin Macginnis*,Kentucky,SEC,13,44,45,97.8,16,19,84.2,92
2016,blaton-creque-1,/cfb/players/blaton-creque-1.html,23,Blaton Creque*,Louisville,ACC,10,39,40,97.5,16,19,84.2,87
2016,canon-rooker-1,/cfb/players/canon-rooker-1.html,24,Canon Rooker*,Middle Tennessee State,CUSA,13,64,66,97.0,16,19,84.2,112
2016,andy-phillips-2,/cfb/players/andy-phillips-2.html,25,Andy Phillips*,Utah,Pac-12,13,43,43,100.0,21,25,84.0,106
2016,eddy-pineiro-1,/cfb/players/eddy-pineiro-1.html,26,Eddy Pineiro*,Florida,SEC,13,32,32,100.0,21,25,84.0,95
2016,louie-zervos-1,/cfb/players/louie-zervos-1.html,27,Louie Zervos*,Ohio,MAC,14,35,38,92.1,29,35,82.9,122
2016,kenneth-allen-1,/cfb/players/kenneth-allen-1.html,28,Kenneth Allen*,Michigan,Big Ten,13,53,53,100.0,19,23,82.6,110
2016,conrad-ukropina-1,/cfb/players/conrad-ukropina-1.html,29,Conrad Ukropina*,Stanford,Pac-12,12,34,34,100.0,22,27,81.5,100
2016,jonathan-barnes-1,/cfb/players/jonathan-barnes-1.html,30,Jonathan Barnes*,Louisiana Tech,CUSA,14,77,78,98.7,22,27,81.5,143
2016,rhett-almond-1,/cfb/players/rhett-almond-1.html,31,Rhett Almond*,Brigham Young,Ind,13,39,40,97.5,17,21,81.0,90
2016,jake-elliott-1,/cfb/players/jake-elliott-1.html,32,Jake Elliott*,Memphis,American,13,58,58,100.0,21,26,80.8,121
2016,michael-badgley-1,/cfb/players/michael-badgley-1.html,33,Michael Badgley*,Miami (FL),ACC,13,53,55,96.4,21,26,80.8,116
2016,redford-jones-1,/cfb/players/redford-jones-1.html,34,Redford Jones*,Tulsa,American,13,67,67,100.0,21,26,80.8,130
2016,cameron-van-winkle-1,/cfb/players/cameron-van-winkle-1.html,35,Cameron Van Winkle*,Washington,Pac-12,14,75,76,98.7,16,20,80.0,123
2016,ty-cummings-1,/cfb/players/ty-cummings-1.html,36,Ty Cummings*,Houston,American,13,55,58,94.8,16,20,80.0,103
2016,butch-hampton-1,/cfb/players/butch-hampton-1.html,37,Butch Hampton*,Western Michigan,MAC,14,71,73,97.3,19,24,79.2,128
2016,paul-fricano-1,/cfb/players/paul-fricano-1.html,38,Paul Fricano*,Eastern Michigan,MAC,13,42,43,97.7,19,24,79.2,99
2016,stevie-artigue-1,/cfb/players/stevie-artigue-1.html,39,Stevie Artigue*,Louisiana,Sun Belt,13,29,31,93.5,19,24,79.2,86
2016,michael-geiger-1,/cfb/players/michael-geiger-1.html,40,Michael Geiger,Michigan State,Big Ten,12,30,30,100.0,15,19,78.9,75
2016,morgan-hagee-1,/cfb/players/morgan-hagee-1.html,41,Morgan Hagee,Ball State,MAC,12,37,37,100.0,15,19,78.9,82
2016,parker-davidson-1,/cfb/players/parker-davidson-1.html,42,Parker Davidson,New Mexico State,Sun Belt,12,29,34,85.3,15,19,78.9,74
2016,tommy-openshaw-1,/cfb/players/tommy-openshaw-1.html,43,Tommy Openshaw*,Vanderbilt,SEC,13,36,36,100.0,15,19,78.9,81
2016,matthew-mccrane-1,/cfb/players/matthew-mccrane-1.html,44,Matthew McCrane*,Kansas State,Big 12,8,29,29,100.0,11,14,78.6,62
2016,wyatt-bryan-1,/cfb/players/wyatt-bryan-1.html,45,Wyatt Bryan*,Colorado State,MWC,13,53,55,96.4,11,14,78.6,86
2016,ryan-kay-1,/cfb/players/ryan-kay-1.html,46,Ryan Kay*,Troy,Sun Belt,13,48,49,98.0,18,23,78.3,102
2016,mike-weaver-1,/cfb/players/mike-weaver-1.html,47,Mike Weaver*,Wake Forest,ACC,13,28,28,100.0,21,27,77.8,91
2016,rodrigo-blankenship-1,/cfb/players/rodrigo-blankenship-1.html,48,Rodrigo Blankenship*,Georgia,SEC,10,26,26,100.0,14,18,77.8,68
2016,josh-williams-9,/cfb/players/josh-williams-9.html,49,Josh Williams,SMU,American,12,38,39,97.4,17,22,77.3,89
2016,matthew-wright-1,/cfb/players/matthew-wright-1.html,50,Matthew Wright*,UCF,American,13,39,41,95.1,17,22,77.3,90
2016,tyler-durbin-1,/cfb/players/tyler-durbin-1.html,51,Tyler Durbin*,Ohio State,Big Ten,13,63,65,96.9,17,22,77.3,114
2016,nick-dowd-1,/cfb/players/nick-dowd-1.html,52,Nick Dowd*,Miami (OH),MAC,12,30,35,85.7,10,13,76.9,60
2016,elliot-fry-1,/cfb/players/elliot-fry-1.html,53,Elliot Fry*,South Carolina,SEC,13,31,31,100.0,13,17,76.5,70
2016,justin-yoon-1,/cfb/players/justin-yoon-1.html,54,Justin Yoon,Notre Dame,Ind,12,44,46,95.7,13,17,76.5,83
2016,ben-grogan-1,/cfb/players/ben-grogan-1.html,55,Ben Grogan*,Oklahoma State,Big 12,13,60,61,98.4,19,25,76.0,117
2016,adam-griffith-1,/cfb/players/adam-griffith-1.html,56,Adam Griffith*,Alabama,SEC,15,66,67,98.5,21,28,75.0,129
2016,austin-taylor-2,/cfb/players/austin-taylor-2.html,57,Austin Taylor,Florida International,CUSA,12,34,35,97.1,12,16,75.0,70
2016,aidan-schneider-1,/cfb/players/aidan-schneider-1.html,58,Aidan Schneider,Oregon,Pac-12,11,42,43,97.7,9,12,75.0,69
2016,brock-warren-1,/cfb/players/brock-warren-1.html,59,Brock Warren,Utah State,MWC,12,35,36,97.2,9,12,75.0,62
2016,jake-suder-1,/cfb/players/jake-suder-1.html,60,Jake Suder,Bowling Green State,MAC,12,35,38,92.1,9,12,75.0,62
2016,davis-plowman-1,/cfb/players/davis-plowman-1.html,61,Davis Plowman,East Carolina,American,11,29,30,96.7,17,23,73.9,80
2016,greg-huegel-1,/cfb/players/greg-huegel-1.html,62,Greg Huegel*,Clemson,ACC,15,71,73,97.3,14,19,73.7,113
2016,colby-delahoussaye-1,/cfb/players/colby-delahoussaye-1.html,63,Colby Delahoussaye*,LSU,SEC,12,40,41,97.6,11,15,73.3,73
2016,ricky-aguayo-1,/cfb/players/ricky-aguayo-1.html,64,Ricky Aguayo*,Florida State,ACC,13,51,52,98.1,19,26,73.1,108
2016,skyler-simcox-1,/cfb/players/skyler-simcox-1.html,65,Skyler Simcox*,Western Kentucky,CUSA,14,70,71,98.6,16,22,72.7,118
2016,bobby-puyol-1,/cfb/players/bobby-puyol-1.html,66,Bobby Puyol,Connecticut,American,11,19,19,100.0,13,18,72.2,58
2016,matt-boermeester-1,/cfb/players/matt-boermeester-1.html,67,Matt Boermeester*,USC,Pac-12,13,53,54,98.1,18,25,72.0,107
2016,joey-slye-1,/cfb/players/joey-slye-1.html,68,Joey Slye*,Virginia Tech,ACC,14,58,59,98.3,20,28,71.4,118
2016,michael-rubino-1,/cfb/players/michael-rubino-1.html,69,Michael Rubino*,Appalachian State,Sun Belt,13,47,48,97.9,15,21,71.4,92
2016,nick-weiler-1,/cfb/players/nick-weiler-1.html,70,Nick Weiler*,North Carolina,ACC,13,51,52,98.1,15,21,71.4,96
2016,david-bonagura-1,/cfb/players/david-bonagura-1.html,71,David Bonagura,Rutgers,Big Ten,9,20,22,90.9,10,14,71.4,50
2016,greg-joseph-2,/cfb/players/greg-joseph-2.html,72,Greg Joseph,Florida Atlantic,CUSA,12,39,39,100.0,10,14,71.4,69
2016,jd-dillinger-1,/cfb/players/jd-dillinger-1.html,73,J.D. Dillinger,Purdue,Big Ten,12,35,36,97.2,10,14,71.4,65
2016,daniel-lacamera-1,/cfb/players/daniel-lacamera-1.html,74,Daniel LaCamera*,Texas A&M,SEC,13,54,54,100.0,17,24,70.8,105
2016,chase-mclaughlin-1,/cfb/players/chase-mclaughlin-1.html,75,Chase McLaughlin,Illinois,Big Ten,10,26,26,100.0,12,17,70.6,62
2016,victor-falcon-1,/cfb/players/victor-falcon-1.html,76,Victor Falcon*,UTSA,CUSA,12,43,43,100.0,12,17,70.6,79
2016,craig-ford-1,/cfb/players/craig-ford-1.html,77,Craig Ford,Louisiana-Monroe,Sun Belt,12,35,36,97.2,9,13,69.2,62
2016,trevor-moore-1,/cfb/players/trevor-moore-1.html,78,Trevor Moore*,North Texas,CUSA,12,41,41,100.0,9,13,69.2,68
2016,tyler-rausa-1,/cfb/players/tyler-rausa-1.html,79,Tyler Rausa*,Boise State,MWC,13,58,58,100.0,9,13,69.2,85
2016,aaron-medley-1,/cfb/players/aaron-medley-1.html,80,Aaron Medley*,Tennessee,SEC,13,61,61,100.0,11,16,68.8,94
2016,austin-seibert-1,/cfb/players/austin-seibert-1.html,81,Austin Seibert*,Oklahoma,Big 12,13,72,74,97.3,11,16,68.8,105
2016,andrew-endicott-1,/cfb/players/andrew-endicott-1.html,82,Andrew Endicott*,Wisconsin,Big Ten,11,35,37,94.6,13,19,68.4,74
2016,brandon-hatfield-1,/cfb/players/brandon-hatfield-1.html,83,Brandon Hatfield*,Texas Christian,Big 12,11,27,29,93.1,13,19,68.4,66
2016,jameson-vest-1,/cfb/players/jameson-vest-1.html,84,Jameson Vest*,Toledo,MAC,13,61,62,98.4,13,19,68.4,100
2016,matthew-wyman-1,/cfb/players/matthew-wyman-1.html,85,Matthew Wyman,Kansas,Big 12,12,26,26,100.0,13,19,68.4,65
2016,mike-molina-1,/cfb/players/mike-molina-1.html,86,Mike Molina*,West Virginia,Big 12,13,51,51,100.0,15,22,68.2,96
2016,shane-hynes-1,/cfb/players/shane-hynes-1.html,87,Shane Hynes,Kent State,MAC,12,28,28,100.0,15,22,68.2,73
2016,trent-domingue-1,/cfb/players/trent-domingue-1.html,88,Trent Domingue,Texas,Big 12,12,40,44,90.9,15,22,68.2,85
2016,jd-houston-1,/cfb/players/jd-houston-1.html,89,JD Houston*,Arkansas State,Sun Belt,12,36,41,87.8,12,18,66.7,72
2016,chris-callahan-3,/cfb/players/chris-callahan-3.html,90,Chris Callahan*,Baylor,Big 12,12,53,54,98.1,10,15,66.7,83
2016,chris-graham-1,/cfb/players/chris-graham-1.html,91,Chris Graham*,Colorado,Pac-12,10,8,10,80.0,10,15,66.7,38
2016,cooper-rothe-1,/cfb/players/cooper-rothe-1.html,92,Cooper Rothe*,Wyoming,MWC,14,64,64,100.0,13,20,65.0,103
2016,josh-pasley-1,/cfb/players/josh-pasley-1.html,93,Josh Pasley,Cincinnati,American,10,17,20,85.0,11,17,64.7,50
2016,adam-greene-1,/cfb/players/adam-greene-1.html,94,Adam Greene*,Maryland,Big Ten,13,37,38,97.4,9,14,64.3,64
2016,josh-pollack-1,/cfb/players/josh-pollack-1.html,95,Josh Pollack,Arizona,Pac-12,12,36,36,100.0,9,14,64.3,63
2016,andrew-dirocco-1,/cfb/players/andrew-dirocco-1.html,96,Andrew Dirocco,Tulane,American,11,32,33,97.0,10,16,62.5,62
2016,gavin-patterson-1,/cfb/players/gavin-patterson-1.html,97,Gavin Patterson*,South Alabama,Sun Belt,13,42,42,100.0,10,16,62.5,72
2016,griffin-oakes-1,/cfb/players/griffin-oakes-1.html,98,Griffin Oakes*,Indiana,Big Ten,13,33,35,94.3,16,26,61.5,81
2016,adam-mitcheson-1,/cfb/players/adam-mitcheson-1.html,99,Adam Mitcheson,Buffalo,MAC,11,21,23,91.3,11,18,61.1,54
2016,christian-hagan-1,/cfb/players/christian-hagan-1.html,100,Christian Hagan,Northern Illinois,MAC,12,45,46,97.8,11,18,61.1,78
2016,jj-molson-1,/cfb/players/jj-molson-1.html,101,JJ Molson,UCLA,Pac-12,11,27,27,100.0,12,20,60.0,63
2016,erik-powell-1,/cfb/players/erik-powell-1.html,102,Erik Powell*,Washington State,Pac-12,13,63,65,96.9,9,15,60.0,90
2016,chris-blewitt-1,/cfb/players/chris-blewitt-1.html,103,Chris Blewitt*,Pitt,ACC,13,66,69,95.7,10,17,58.8,96
2016,garrett-owens-1,/cfb/players/garrett-owens-1.html,104,Garrett Owens,Oregon State,Pac-12,12,37,38,97.4,10,17,58.8,67
2016,westin-graves-1,/cfb/players/westin-graves-1.html,105,Westin Graves*,Mississippi State,SEC,13,48,49,98.0,11,19,57.9,81
2016,cole-murphy-1,/cfb/players/cole-murphy-1.html,106,Cole Murphy,Syracuse,ACC,12,36,39,92.3,10,18,55.6,66
2016,rogier-ten-lohuis-1,/cfb/players/rogier-ten-lohuis-1.html,107,Rogier Ten Lohuis,Georgia State,Sun Belt,12,25,28,89.3,8,15,53.3,49
2016,tucker-mccann-1,/cfb/players/tucker-mccann-1.html,108,Tucker McCann,Missouri,SEC,12,39,43,90.7,6,12,50.0,57
2016,brian-eavey-1,/cfb/players/brian-eavey-1.html,109,Brian Eavey*,Central Michigan,MAC,13,42,43,97.7,8,17,47.1,66
2017,eddy-pineiro-1,/cfb/players/eddy-pineiro-1.html,1,Eddy Pineiro,Florida,SEC,11,24,26,92.3,17,18,94.4,75
2017,griffin-oakes-1,/cfb/players/griffin-oakes-1.html,2,Griffin Oakes,Indiana,Big Ten,12,38,39,97.4,16,17,94.1,86
2017,trevor-moore-1,/cfb/players/trevor-moore-1.html,3,Trevor Moore*,North Texas,CUSA,14,55,56,98.2,20,22,90.9,115
2017,rafael-gaglianone-1,/cfb/players/rafael-gaglianone-1.html,4,Rafael Gaglianone*,Wisconsin,Big Ten,14,59,59,100.0,16,18,88.9,107
2017,matt-gay-2,/cfb/players/matt-gay-2.html,5,Matt Gay*,Utah,Pac-12,13,40,40,100.0,30,34,88.2,130
2017,tucker-mccann-1,/cfb/players/tucker-mccann-1.html,6,Tucker McCann*,Missouri,SEC,12,51,53,96.2,15,17,88.2,96
2017,rodrigo-blankenship-1,/cfb/players/rodrigo-blankenship-1.html,7,Rodrigo Blankenship*,Georgia,SEC,15,63,63,100.0,20,23,87.0,123
2017,logan-laurent-1,/cfb/players/logan-laurent-1.html,8,Logan Laurent,Massachusetts,Ind,12,29,31,93.5,13,15,86.7,68
2017,jared-sackett-1,/cfb/players/jared-sackett-1.html,9,Jared Sackett,UTSA,CUSA,10,23,24,95.8,19,22,86.4,80
2017,daniel-lacamera-1,/cfb/players/daniel-lacamera-1.html,10,Daniel LaCamera*,Texas A&M,SEC,13,51,52,98.1,18,21,85.7,105
2017,ricky-aguayo-1,/cfb/players/ricky-aguayo-1.html,11,Ricky Aguayo*,Florida State,ACC,13,42,44,95.5,18,21,85.7,96
2017,drew-brown-1,/cfb/players/drew-brown-1.html,12,Drew Brown,Nebraska,Big Ten,12,37,37,100.0,12,14,85.7,73
2017,jace-christman-1,/cfb/players/jace-christman-1.html,13,Jace Christman*,Mississippi State,SEC,13,42,42,100.0,12,14,85.7,78
2017,blaton-creque-1,/cfb/players/blaton-creque-1.html,14,Blaton Creque*,Louisville,ACC,13,58,59,98.3,17,20,85.0,109
2017,gabriel-rui-1,/cfb/players/gabriel-rui-1.html,15,Gabriel Rui,Kansas,Big 12,10,23,23,100.0,17,20,85.0,74
2017,parker-shaunfield-1,/cfb/players/parker-shaunfield-1.html,16,Parker Shaunfield*,Southern Mississippi,CUSA,13,42,44,95.5,17,20,85.0,93
2017,miguel-recinos-1,/cfb/players/miguel-recinos-1.html,17,Miguel Recinos*,Iowa,Big Ten,13,44,44,100.0,11,13,84.6,77
2017,gavin-patterson-1,/cfb/players/gavin-patterson-1.html,18,Gavin Patterson,South Alabama,Sun Belt,11,26,27,96.3,16,19,84.2,74
2017,emilio-nadelman-1,/cfb/players/emilio-nadelman-1.html,19,Emilio Nadelman*,South Florida,American,12,52,56,92.9,21,25,84.0,115
2017,mike-weaver-1,/cfb/players/mike-weaver-1.html,20,Mike Weaver*,Wake Forest,ACC,13,52,56,92.9,21,25,84.0,115
2017,jameson-vest-1,/cfb/players/jameson-vest-1.html,21,Jameson Vest*,Toledo,MAC,13,56,59,94.9,25,30,83.3,131
2017,connor-martin-1,/cfb/players/connor-martin-1.html,22,Connor Martin,Baylor,Big 12,12,30,31,96.8,20,24,83.3,90
2017,erik-powell-1,/cfb/players/erik-powell-1.html,23,Erik Powell*,Washington State,Pac-12,13,46,47,97.9,20,24,83.3,106
2017,cooper-rothe-1,/cfb/players/cooper-rothe-1.html,24,Cooper Rothe*,Wyoming,MWC,13,36,37,97.3,15,18,83.3,81
2017,jose-borregales-1,/cfb/players/jose-borregales-1.html,25,Jose Borregales*,Florida International,CUSA,13,40,40,100.0,15,18,83.3,85
2017,louie-zervos-1,/cfb/players/louie-zervos-1.html,26,Louie Zervos*,Ohio,MAC,13,61,64,95.3,15,18,83.3,106
