Year,Rk,School,Conf,AP Rank,W,L,OSRS,DSRS,SRS,PPG,Opp_PPG,Pass_YPA,Opp_Pass_YPA,Rush_YPA,Opp_Rush_YPA,Total_YPP,Opp_Total_YPP
2001,8,LSU,SEC (West),7.0,10,3,6.86,7.47,14.33,45.8,6.37,10.31,5.36,5.24,2.38,7.71,3.88
2001,9,Syracuse,Big East,14.0,10,3,3.56,9.98,13.54,43.01,4.25,9.53,4.71,5.27,3.3,6.69,3.81
2001,10,Colorado,Big 12 (North),9.0,10,3,9.95,3.49,13.44,48.28,8.91,9.99,4.69,6.01,2.52,7.56,3.61
2001,11,Florida State,ACC,15.0,8,4,9.71,3.08,12.79,50.35,8.93,11.06,5.0,5.61,2.37,8.02,3.51
2001,12,Illinois,Big Ten,12.0,10,2,9.52,3.19,12.71,47.24,10.67,9.42,4.34,4.79,2.85,6.97,3.51
2001,13,Michigan,Big Ten,20.0,8,4,4.25,8.4,12.65,42.32,4.72,8.27,3.81,4.81,1.59,6.5,2.64
2001,14,South Carolina,SEC (East),13.0,9,3,3.48,8.88,12.36,40.95,4.92,8.13,4.31,5.93,2.55,6.85,3.16
2001,15,UCLA,Pac-10,,7,4,4.42,7.9,12.32,43.16,5.74,10.08,3.91,5.31,2.27,7.19,3.03
2001,16,Virginia Tech,Big East,18.0,8,4,2.59,9.57,12.16,45.89,3.06,8.4,3.87,5.36,1.2,6.68,2.34
2001,17,Stanford,Pac-10,16.0,9,3,12.28,-0.14,12.13,49.17,13.86,10.04,4.79,5.61,2.41,7.41,3.76
2001,18,Washington State,Pac-10,10.0,10,2,7.5,4.59,12.09,44.76,9.46,9.92,4.66,4.55,2.96,7.08,3.8
2001,19,Georgia,SEC (East),22.0,8,4,3.46,8.06,11.51,41.13,5.04,9.92,4.96,5.26,1.86,7.49,3.31
2001,20,Maryland,ACC,11.0,10,2,6.15,4.63,10.78,47.41,9.2,8.52,5.03,5.73,1.76,7.0,3.28
2001,21,Boston College,Big East,21.0,8,4,4.5,5.78,10.27,42.18,6.88,8.64,4.92,6.46,2.23,7.47,3.25
2001,22,Iowa,Big Ten,,7,5,5.21,4.75,9.96,46.99,7.44,10.08,5.09,5.31,1.87,7.38,3.12
2001,23,Fresno State,WAC,,11,3,9.01,0.9,9.9,48.69,13.5,10.18,5.22,4.83,2.14,7.58,3.58
2001,24,Alabama,SEC (West),,7,5,3.58,6.07,9.66,42.01,6.3,9.56,5.96,6.43,2.06,7.71,3.91
2001,25,Kansas State,Big 12 (North),,6,6,-0.34,9.97,9.63,43.24,2.26,8.08,4.19,5.68,1.73,6.64,2.8
2001,26,USC,Pac-10,,6,6,-0.34,9.25,8.92,38.57,2.93,9.1,4.16,4.03,2.54,6.45,3.17
2001,27,Ohio State,Big Ten,,7,5,2.92,5.64,8.56,40.63,6.99,9.6,5.05,5.26,2.33,6.85,3.45
2001,28,Texas Tech,Big 12 (South),,7,5,7.13,1.44,8.56,49.34,10.69,8.42,4.53,4.99,3.26,7.33,3.78
2001,29,Louisville,CUSA,17.0,11,2,-0.12,8.61,8.49,37.82,5.53,8.84,5.04,3.95,2.59,6.41,3.49
2001,30,Arkansas,SEC (West),,7,5,5.25,3.16,8.4,41.75,9.81,7.85,5.21,5.4,2.72,6.33,3.74
2001,31,BYU,MWC,25.0,12,2,14.02,-6.06,7.96,53.22,21.04,9.65,6.06,6.41,4.12,8.15,4.79
2001,32,Utah,MWC,,8,4,0.38,7.49,7.86,38.75,5.36,8.31,4.87,5.69,2.21,6.81,3.36
2001,33,North Carolina,ACC,,8,5,0.34,7.18,7.52,40.29,6.14,9.64,3.73,4.52,2.41,6.84,2.94
2001,34,Georgia Tech,ACC,24.0,8,5,3.1,4.0,7.1,43.62,8.81,9.36,4.85,4.4,2.22,6.75,3.47
2001,35,Washington,Pac-10,19.0,8,4,5.66,1.4,7.07,43.5,14.14,10.06,5.24,4.31,3.14,7.07,3.87
2001,36,North Carolina State,ACC,,7,5,2.16,4.22,6.38,39.4,8.89,8.58,5.46,4.66,2.29,6.79,3.58
2001,37,Marshall,MAC (East),,11,2,11.12,-4.8,6.32,47.39,19.5,9.46,6.07,5.48,3.75,7.81,4.49
2001,38,Pitt,Big East,,7,5,0.97,5.34,6.31,40.49,8.64,8.8,4.52,4.89,1.82,6.82,2.94
2001,39,Michigan State,Big Ten,,7,5,5.84,0.43,6.26,45.4,12.16,10.33,4.66,4.86,3.24,7.4,3.72
2001,40,Notre Dame,Ind,,5,6,-1.5,7.5,6.0,36.77,5.08,7.12,5.22,5.49,2.27,6.15,3.39
2001,41,Texas A&M,Big 12 (South),,8,4,-1.69,7.65,5.96,35.9,4.5,7.65,4.14,4.5,2.11,6.05,2.89
2001,42,Ole Miss,SEC (West),,7,4,10.03,-4.38,5.64,47.66,18.27,8.01,4.87,4.8,3.78,6.49,4.05
2001,43,Penn State,Big Ten,,5,6,1.95,3.26,5.21,39.52,8.66,8.94,5.87,4.81,3.2,6.89,4.12
2001,44,Auburn,SEC (West),,7,5,-0.29,5.24,4.95,36.65,8.14,9.24,4.79,4.95,2.78,6.8,3.61
2001,45,Bowling Green State,MAC (East),,8,3,0.77,3.82,4.58,38.43,10.48,7.6,6.46,4.51,1.46,6.02,3.69
2001,46,Hawaii,WAC,,9,3,8.24,-3.77,4.47,45.51,17.74,8.66,5.47,3.78,3.07,7.15,4.03
2001,47,Clemson,ACC,,7,5,6.07,-1.73,4.34,43.5,15.29,8.7,5.66,5.46,3.06,6.97,3.95
2001,48,Indiana,Big Ten,,5,6,3.11,1.04,4.15,43.29,12.12,8.62,5.62,6.77,2.82,7.55,4.04
2001,49,Iowa State,Big 12 (North),,7,5,-1.32,5.44,4.12,40.07,8.41,8.86,4.77,5.43,3.47,6.87,3.98
2001,50,Toledo,MAC (West),23.0,10,2,5.18,-1.97,3.21,41.76,17.7,8.25,6.05,5.35,2.23,6.75,3.91
2001,51,Oregon State,Pac-10,,5,6,-0.8,3.97,3.16,37.13,9.77,9.02,3.77,4.47,2.91,6.59,3.13
2001,52,Purdue,Big Ten,,6,6,-2.66,5.61,2.95,35.26,7.86,7.2,4.71,3.86,1.79,5.61,2.96
2001,53,Wisconsin,Big Ten,,5,7,3.53,-0.62,2.91,41.17,13.58,9.46,5.27,5.3,2.89,7.01,3.72
2001,54,East Carolina,CUSA,,6,6,9.4,-6.82,2.59,46.07,19.54,9.09,6.09,6.16,2.49,7.54,3.89
2001,55,Colorado State,MWC,,7,5,-0.68,2.59,1.91,35.92,11.32,7.65,5.87,5.54,3.59,6.42,4.41
2001,56,Mississippi State,SEC (West),,3,8,-4.84,6.49,1.65,32.92,9.33,8.29,5.67,4.63,2.5,6.43,3.6
2001,57,Boise State,WAC,,8,4,-0.83,2.44,1.61,39.38,13.16,9.73,5.54,4.44,2.53,6.87,3.8
2001,58,South Florida,Ind,,8,3,2.16,-0.6,1.56,41.17,15.15,6.94,5.68,4.72,2.48,6.11,3.94
2001,59,Arizona State,Pac-10,,4,7,6.94,-5.68,1.25,46.84,20.29,10.04,5.51,5.44,2.78,7.56,3.99
2001,60,UCF,Ind,,6,5,-4.33,5.44,1.11,38.5,9.19,9.37,5.33,4.14,2.78,7.14,3.81
2001,61,Southern Mississippi,CUSA,,6,5,-6.39,7.23,0.84,35.63,6.57,8.15,4.72,3.64,2.18,5.96,3.25
2001,62,Wake Forest,ACC,,6,5,2.25,-2.02,0.24,38.06,14.98,8.74,6.32,5.12,2.76,6.32,4.2
2001,63,Oklahoma State,Big 12 (South),,4,7,-0.33,0.2,-0.13,36.9,11.5,8.29,5.42,3.85,2.55,6.07,3.69
2001,64,New Mexico,MWC,,6,5,-1.82,1.21,-0.6,36.11,12.05,7.33,5.68,4.68,1.37,5.92,3.32
2001,65,Minnesota,Big Ten,,4,7,-0.65,-0.05,-0.7,40.42,14.05,8.88,5.71,6.39,3.8,7.52,4.47
2001,66,West Virginia,Big East,,3,8,-3.34,2.51,-0.82,37.8,11.9,6.9,4.99,5.59,2.67,6.29,3.43
2001,67,Louisiana Tech,WAC,,7,5,7.46,-8.41,-0.95,43.17,23.3,8.24,5.43,4.45,3.6,6.82,4.3
2001,68,Northwestern,Big Ten,,4,7,4.82,-5.83,-1.01,43.38,20.6,8.05,5.92,5.29,3.28,6.69,4.33
2001,69,Kentucky,SEC (East),,2,9,2.41,-3.56,-1.15,40.19,17.85,8.52,6.61,5.45,3.21,7.34,4.6
2001,70,Miami (OH),MAC (East),,7,5,0.45,-1.61,-1.16,36.89,15.53,9.07,5.42,4.47,2.98,6.81,3.85
2001,71,Nevada-Las Vegas,MWC,,4,7,-2.08,0.84,-1.23,35.01,13.06,7.74,4.4,5.42,2.51,6.31,3.26
2001,72,Arizona,Pac-10,,5,6,3.74,-5.08,-1.33,40.49,21.36,9.15,5.07,5.19,2.57,7.12,3.65
2001,73,Missouri,Big 12 (North),,4,7,-0.86,-1.0,-1.86,36.78,15.69,6.99,6.25,5.83,3.27,6.42,4.26
2001,74,Virginia,ACC,,5,7,-1.97,0.07,-1.91,34.36,13.54,7.96,5.97,4.62,3.3,6.5,4.2
2001,75,UAB,CUSA,,6,5,-5.88,3.72,-2.15,33.21,9.05,6.92,4.62,4.58,1.28,5.56,2.89
2001,76,Cincinnati,CUSA,,7,5,-0.07,-2.17,-2.24,35.64,16.43,8.91,6.11,4.56,4.0,6.67,4.67
2001,77,Middle Tennessee State,Sun Belt,,8,3,2.9,-5.22,-2.32,41.12,21.02,8.99,6.55,6.08,3.47,7.45,4.77
2001,78,Memphis,CUSA,,5,6,0.04,-3.14,-3.09,38.29,16.04,7.73,5.4,4.85,3.15,6.21,4.02
2001,79,Northern Illinois,MAC (West),,6,5,-0.79,-2.89,-3.67,35.21,17.41,7.24,6.34,4.07,2.9,5.56,4.24
2001,80,Texas Christian,CUSA,,6,6,-2.07,-1.72,-3.79,34.55,15.02,8.57,6.79,4.13,1.93,6.15,4.09
2001,81,Western Michigan,MAC (West),,5,6,-3.73,-0.46,-4.19,34.29,15.44,7.68,6.04,4.2,3.41,6.22,4.28
2001,82,Troy,Ind,,7,4,-3.59,-0.73,-4.32,31.92,15.84,7.94,6.4,3.71,2.95,5.67,4.2
2001,83,Rice,WAC,,8,4,-1.79,-2.56,-4.35,33.1,18.33,8.38,6.7,4.96,2.97,5.98,4.59
2001,84,Temple,Big East,,4,7,-6.22,1.59,-4.63,32.03,15.5,6.9,5.36,4.41,2.32,5.69,3.58
2001,85,Kent State,MAC (East),,6,5,-5.12,-0.3,-5.42,31.35,16.76,6.67,5.61,6.2,3.4,6.56,4.18
2001,86,Kansas,Big 12 (North),,3,8,-4.62,-1.27,-5.89,33.15,20.28,7.79,5.13,4.13,3.57,5.68,4.04
2001,87,Air Force,MWC,,6,6,0.64,-6.94,-6.3,38.32,23.08,7.02,7.14,5.84,4.22,6.29,5.31
2001,88,Baylor,Big 12 (South),,3,8,-5.35,-1.5,-6.84,34.02,19.9,7.21,6.52,3.85,2.97,5.65,4.37
2001,89,Vanderbilt,SEC (East),,2,9,-3.05,-4.05,-7.1,34.02,21.62,8.56,7.56,5.13,3.42,6.88,4.94
2001,90,California,Pac-10,,1,10,-4.69,-3.68,-8.37,31.93,23.21,8.0,6.9,4.41,2.75,6.21,4.52
2001,91,Utah State,Ind,,4,7,3.41,-11.8,-8.39,38.78,26.54,7.93,6.35,5.03,3.88,6.67,4.87
2001,92,SMU,WAC,,4,7,-7.98,-0.94,-8.92,27.95,16.6,6.55,4.89,4.48,2.64,5.47,3.39
2001,93,Akron,MAC (East),,4,7,0.61,-9.68,-9.08,36.76,24.97,8.05,8.01,4.95,3.88,6.32,5.45
2001,94,North Texas,Sun Belt,,5,7,-7.1,-2.02,-9.11,30.21,16.63,7.61,6.11,4.55,3.09,5.68,4.29
2001,95,Ball State,MAC (West),,5,6,-3.7,-5.55,-9.24,31.54,20.73,7.15,5.96,4.27,3.7,5.53,4.56
2001,96,Tulane,CUSA,,3,9,1.87,-11.51,-9.64,39.78,31.03,7.67,6.38,4.94,4.48,6.61,5.01
2001,97,San Diego State,MWC,,3,8,-11.42,1.65,-9.77,26.4,14.57,7.0,5.68,4.67,2.24,5.77,3.61
2001,98,Nevada,WAC,,3,8,-2.09,-7.83,-9.92,34.06,27.3,8.12,7.97,5.49,4.51,6.82,5.68
2001,99,New Mexico State,Sun Belt,,5,7,-3.7,-6.48,-10.18,32.79,26.3,7.75,6.44,5.46,3.83,6.42,4.82
2001,100,San Jose State,WAC,,3,9,-3.84,-6.82,-10.66,33.42,25.49,9.04,7.33,4.94,4.23,7.04,5.38
2001,101,Rutgers,Big East,,2,9,-11.96,-1.07,-13.02,24.34,25.74,6.7,6.52,3.85,4.35,5.16,5.09
2001,102,Ohio,MAC (East),,1,10,-9.39,-3.83,-13.22,28.25,19.28,6.64,7.2,5.56,3.44,5.97,4.78
2001,103,Wyoming,MWC,,2,9,-4.95,-8.8,-13.75,31.12,23.89,8.4,6.7,3.75,4.15,6.31,5.1
2001,104,Central Michigan,MAC (West),,3,8,-5.8,-9.2,-15.0,30.32,23.8,6.27,6.92,4.93,4.08,5.67,5.03
2001,105,Army,CUSA,,3,8,-8.69,-6.71,-15.4,28.1,24.31,6.73,7.23,4.99,2.95,6.02,4.6
2001,106,Navy,Ind,,0,10,-8.2,-7.48,-15.68,27.15,25.05,7.07,9.27,4.83,3.67,5.7,5.35
2001,107,Duke,ACC,,0,11,-5.4,-11.17,-16.57,32.47,30.6,7.58,6.35,4.21,4.38,5.97,5.08
2001,108,Buffalo,MAC (East),,3,8,-13.26,-4.27,-17.53,23.89,20.87,5.8,6.41,3.78,3.31,5.07,4.34
2001,109,Houston,CUSA,,0,11,-6.15,-11.67,-17.81,31.57,28.51,7.5,7.09,4.6,4.11,6.34,5.07
2001,110,UTEP,WAC,,2,9,-9.02,-8.83,-17.85,28.59,29.19,7.33,5.94,4.5,4.17,5.87,4.55
2001,111,Tulsa,WAC,,1,10,-13.14,-5.8,-18.94,24.73,25.09,6.64,6.81,4.57,4.69,5.74,5.27
2001,112,Louisiana,Sun Belt,,3,8,-8.2,-10.88,-19.08,26.92,26.54,6.62,6.71,3.58,3.59,5.43,4.51
2001,113,Connecticut,Ind,,2,9,-10.68,-8.98,-19.66,24.16,27.13,5.88,7.21,2.99,3.71,4.57,5.0
2001,114,Idaho,Sun Belt,,1,10,-0.38,-20.46,-20.84,34.45,38.43,8.54,8.16,4.14,4.3,6.77,5.79
2001,115,Louisiana-Monroe,Sun Belt,,2,9,-15.52,-5.61,-21.13,19.6,24.18,5.98,6.73,3.08,2.89,4.78,4.4
2001,116,Eastern Michigan,MAC (West),,2,9,-11.69,-10.12,-21.81,23.48,26.41,5.66,6.51,3.81,3.6,4.94,4.63
2001,117,Arkansas State,Sun Belt,,2,9,-14.52,-7.56,-22.08,19.93,26.26,5.99,7.43,4.29,3.67,5.1,4.89
2002,1,USC,Pac-10,4.0,11,2,12.93,11.26,24.19,55.14,-0.97,9.73,4.1,5.24,1.75,7.47,2.97
2002,2,Miami (FL),Big East,2.0,12,1,14.02,6.33,20.35,57.06,5.96,9.83,3.26,6.5,2.77,8.15,2.93
2002,3,Oklahoma,Big 12 (South),5.0,12,2,6.67,12.36,19.02,53.09,-0.27,8.07,4.93,5.55,2.13,6.68,3.21
2002,4,Georgia,SEC (East),3.0,13,1,6.94,11.23,18.18,48.73,1.58,9.05,5.11,4.74,1.82,6.79,3.22
2002,5,Ohio State,Big Ten,1.0,14,0,2.02,16.11,18.13,42.29,-3.47,9.97,5.02,5.19,1.14,6.81,3.11
2002,6,Texas,Big 12 (South),6.0,11,2,7.4,9.92,17.32,49.48,0.59,9.38,4.16,4.5,2.96,6.8,3.38
2002,7,Kansas State,Big 12 (North),7.0,11,2,2.95,13.55,16.49,56.24,-1.79,10.27,4.59,5.97,1.26,7.2,2.71
2002,8,Iowa,Big Ten,8.0,11,2,7.19,8.76,15.94,49.84,3.9,9.8,5.38,6.02,1.35,7.48,3.47
2002,9,Alabama,SEC (West),11.0,10,3,5.61,10.2,15.8,46.15,1.79,9.54,5.08,5.65,1.44,7.15,3.13
2002,10,Florida State,ACC,21.0,9,5,8.99,5.87,14.86,48.6,5.77,8.63,5.74,6.02,2.71,7.22,4.06
2002,11,Penn State,Big Ten,16.0,9,4,4.78,9.81,14.59,48.88,2.22,8.3,4.66,6.79,1.73,7.48,3.07
2002,12,Washington State,Pac-10,10.0,10,3,8.63,4.84,13.47,48.15,7.05,9.18,4.75,5.08,2.03,7.31,3.32
2002,13,Michigan,Big Ten,9.0,10,3,6.91,6.52,13.44,46.39,5.29,8.06,5.29,5.44,2.27,6.7,3.65
2002,14,North Carolina State,ACC,12.0,11,3,5.18,7.68,12.86,45.55,5.01,8.47,4.71,4.86,2.37,6.63,3.36
2002,15,Maryland,ACC,13.0,11,3,2.72,10.0,12.73,45.75,4.44,9.08,5.69,5.69,2.47,6.98,3.84
2002,16,Auburn,SEC (West),14.0,9,4,3.6,8.77,12.36,45.66,2.93,9.28,4.49,5.98,2.77,7.2,3.47
2002,17,Boise State,WAC,15.0,12,1,5.89,6.39,12.28,50.34,9.14,9.77,5.13,5.19,2.73,7.25,3.68
2002,18,Colorado,Big 12 (North),20.0,9,5,5.62,6.16,11.77,44.64,4.62,7.49,4.62,6.16,3.19,6.72,3.71
2002,19,Virginia Tech,Big East,18.0,10,4,3.68,7.48,11.16,45.03,4.92,9.61,5.84,5.57,2.42,6.92,3.9
2002,20,Notre Dame,Ind,17.0,10,3,-0.59,11.48,10.89,38.68,0.91,7.94,4.63,4.65,1.6,6.03,3.14
2002,21,Arkansas,SEC (West),,9,5,4.6,5.73,10.33,44.38,6.09,7.89,5.6,6.2,2.22,6.87,3.79
2002,22,California,Pac-10,,7,5,10.1,0.22,10.32,50.02,10.81,8.22,6.04,4.44,2.4,6.52,3.99
2002,23,Pitt,Big East,19.0,9,4,1.79,8.2,9.99,40.03,3.49,8.76,4.72,4.61,2.13,6.38,3.27
2002,24,Texas Tech,Big 12 (South),,9,5,12.38,-2.86,9.53,55.35,16.25,8.48,5.94,4.87,3.32,7.34,4.39
2002,25,Oregon State,Pac-10,,8,5,2.82,6.62,9.45,46.04,6.16,8.33,4.42,5.14,2.11,6.79,3.0
2002,26,Boston College,Big East,,9,4,3.14,6.09,9.22,43.35,6.24,8.21,5.11,5.41,2.86,6.79,3.78
2002,27,UCLA,Pac-10,,8,5,5.04,3.93,8.97,45.87,8.43,9.5,5.6,4.53,2.79,6.69,3.79
2002,28,Virginia,ACC,22.0,9,5,6.7,1.9,8.6,45.63,10.48,8.31,5.71,4.87,3.18,6.61,4.2
2002,29,Florida,SEC (East),,8,5,2.08,6.5,8.58,43.12,5.83,8.32,4.41,4.94,2.72,6.81,3.37
2002,30,Wisconsin,Big Ten,,8,6,4.95,3.6,8.55,42.57,8.16,8.43,5.92,5.4,2.67,6.43,4.09
2002,31,Washington,Pac-10,,7,6,5.35,3.01,8.36,44.84,9.16,8.23,5.97,3.3,2.2,6.27,3.78
2002,32,LSU,SEC (West),,8,5,0.38,7.97,8.35,41.25,4.42,7.41,4.09,5.72,2.91,6.44,3.31
2002,33,Purdue,Big Ten,,7,6,4.57,3.02,7.59,43.85,8.79,8.5,5.0,5.6,2.35,6.9,3.57
2002,34,Tennessee,SEC (East),,8,5,-1.66,9.06,7.41,38.16,3.13,8.65,4.51,4.89,2.25,6.54,3.1
2002,35,West Virginia,Big East,25.0,9,4,2.93,4.37,7.3,44.65,8.86,7.37,5.44,6.2,2.56,6.62,3.93
2002,36,South Florida,Ind,,9,2,0.57,6.55,7.11,42.34,7.68,7.25,5.5,4.43,1.31,5.99,3.31
2002,37,Texas A&M,Big 12 (South),,6,6,2.94,3.46,6.4,42.22,8.0,8.41,5.07,4.32,2.53,6.52,3.49
2002,38,Iowa State,Big 12 (North),,7,7,3.17,3.0,6.17,45.63,10.72,8.58,4.88,4.86,2.94,6.61,3.71
2002,39,Texas Christian,CUSA,23.0,10,2,2.16,3.74,5.9,39.83,9.98,7.51,4.77,4.69,1.3,5.91,2.89
2002,40,Colorado State,MWC,,10,4,4.23,1.19,5.42,42.09,12.39,8.18,5.78,5.75,3.53,6.8,4.3
2002,41,Arizona State,Pac-10,,8,6,6.39,-1.01,5.38,47.56,13.18,8.77,5.5,3.88,2.74,6.62,3.83
2002,42,Minnesota,Big Ten,,8,5,3.25,1.77,5.02,42.11,11.79,7.99,5.19,5.78,3.2,6.63,3.96
2002,43,Oklahoma State,Big 12 (South),,8,5,7.05,-2.24,4.81,47.76,13.67,8.52,5.74,5.24,2.74,7.05,4.02
2002,44,Wake Forest,ACC,,7,6,3.4,1.41,4.81,41.35,10.71,8.66,6.13,5.47,2.98,6.4,4.33
2002,45,Georgia Tech,ACC,,7,6,-2.77,7.32,4.56,36.9,6.72,7.31,5.4,5.38,2.69,6.41,3.85
2002,46,Oregon,Pac-10,,7,6,5.44,-0.93,4.51,46.02,13.58,8.26,6.62,5.11,2.59,6.7,4.28
2002,47,Ole Miss,SEC (West),,7,6,3.5,0.94,4.44,42.42,11.44,8.52,5.94,4.0,2.75,6.54,3.91
2002,48,Clemson,ACC,,7,6,2.4,1.76,4.16,40.92,12.4,7.75,5.4,4.48,2.78,6.23,3.72
2002,49,Kentucky,SEC (East),,7,5,5.25,-1.14,4.12,46.25,13.86,8.17,6.51,5.2,3.22,6.67,4.53
2002,50,Nebraska,Big 12 (North),,7,7,0.16,3.93,4.09,41.74,8.21,7.45,5.46,6.29,2.86,6.72,3.86
2002,51,Missouri,Big 12 (North),,5,7,4.89,-1.2,3.69,45.71,12.95,7.71,7.17,5.53,2.71,6.6,4.62
2002,52,Toledo,MAC (West),,9,5,5.34,-2.1,3.24,44.82,16.23,8.8,6.28,5.84,3.31,7.21,4.47
2002,53,Marshall,MAC (East),24.0,11,2,5.77,-2.8,2.97,43.74,16.91,8.8,5.42,4.74,3.5,7.32,4.18
2002,54,Air Force,MWC,,8,5,2.29,0.68,2.96,43.62,13.21,8.08,6.3,6.08,3.05,6.5,4.23
2002,55,Cincinnati,CUSA,,7,7,2.58,0.26,2.84,42.48,12.17,8.64,5.17,4.62,2.87,6.61,3.75
2002,56,Bowling Green State,MAC (West),,9,3,6.17,-3.46,2.7,47.04,17.43,7.04,6.26,5.84,3.08,6.51,4.43
2002,57,Hawaii,WAC,,10,4,8.35,-5.78,2.56,44.05,20.26,7.93,5.87,5.56,3.57,7.42,4.37
2002,58,Illinois,Big Ten,,5,7,2.1,0.46,2.56,43.04,12.15,8.44,5.78,5.31,3.01,6.98,4.19
2002,59,Tulane,CUSA,,8,5,-3.0,3.91,0.91,35.36,11.76,6.64,4.94,3.56,3.71,5.25,4.09
2002,60,South Carolina,SEC (East),,5,7,-3.91,4.81,0.9,35.0,7.77,8.43,5.19,5.4,3.0,6.62,3.84
2002,61,Louisville,CUSA,,7,6,0.14,0.63,0.77,39.31,12.63,7.36,5.43,3.85,1.99,5.76,3.36
2002,62,Fresno State,WAC,,9,5,0.33,0.34,0.67,36.98,16.08,7.58,6.65,4.28,3.03,6.05,4.37
2002,63,North Texas,Sun Belt,,8,5,-7.99,8.6,0.61,30.09,5.48,6.83,5.07,4.93,2.68,5.55,3.5
2002,64,UCF,MAC (East),,7,5,2.92,-2.63,0.29,40.7,15.44,9.23,5.78,4.57,2.72,7.3,3.84
2002,65,Miami (OH),MAC (East),,7,5,3.09,-2.86,0.23,42.29,15.8,8.22,6.68,4.22,3.23,6.39,4.87
2002,66,Southern Mississippi,CUSA,,7,6,-6.64,6.4,-0.24,32.79,6.58,7.69,5.09,4.65,3.27,6.02,3.79
2002,67,Northern Illinois,MAC (West),,8,4,1.05,-1.47,-0.42,39.55,15.1,8.34,6.8,5.14,2.59,6.25,4.52
2002,68,Connecticut,Ind,,6,6,-0.81,0.06,-0.75,40.72,13.3,7.61,5.48,4.33,2.91,6.02,3.97
2002,69,Utah,MWC,,5,6,-6.01,3.78,-2.23,31.86,9.88,6.67,5.76,4.83,2.25,5.89,3.63
2002,70,Michigan State,Big Ten,,4,8,-1.34,-1.33,-2.67,39.84,18.71,8.22,5.67,5.14,3.42,6.65,4.27
2002,71,Arizona,Pac-10,,4,8,-5.28,2.55,-2.73,34.37,11.2,9.31,6.25,2.8,3.18,6.45,4.25
2002,72,New Mexico,MWC,,7,7,-4.07,1.04,-3.03,33.29,14.18,6.42,5.73,4.92,2.42,5.66,3.7
2002,73,Stanford,Pac-10,,2,9,-2.86,-1.64,-4.5,37.78,16.25,6.73,5.92,4.83,3.1,5.77,4.19
2002,74,Syracuse,Big East,,4,8,3.02,-7.65,-4.63,43.46,21.24,8.1,8.32,5.37,3.26,6.56,5.35
2002,75,New Mexico State,Sun Belt,,7,5,-0.22,-4.84,-5.05,35.78,19.6,8.87,6.68,5.18,4.02,6.55,4.97
2002,76,Temple,Big East,,4,8,-2.79,-2.44,-5.22,35.37,15.04,7.12,5.78,4.56,1.83,5.76,3.51
2002,77,North Carolina,ACC,,3,9,-3.33,-2.19,-5.52,35.14,18.62,8.5,7.72,4.13,3.79,6.42,5.03
2002,78,BYU,MWC,,5,7,-5.2,-0.79,-5.99,31.48,16.56,6.63,5.86,4.22,3.07,5.77,3.92
2002,79,Nevada,WAC,,5,7,-0.38,-5.96,-6.33,35.59,21.15,7.93,7.46,4.64,3.79,6.61,5.14
2002,80,Nevada-Las Vegas,MWC,,5,7,-1.51,-4.95,-6.46,35.04,19.36,7.43,6.51,6.01,3.07,6.8,4.38
2002,81,Western Michigan,MAC (West),,4,8,-3.23,-3.43,-6.65,34.25,16.69,6.95,5.26,4.03,2.78,5.77,3.75
2002,82,Duke,ACC,,2,10,-5.97,-1.08,-7.05,32.04,15.15,6.81,6.4,4.85,2.29,5.93,4.23
2002,83,San Jose State,WAC,,6,7,1.56,-8.7,-7.13,38.2,26.38,7.58,7.57,4.27,4.14,6.26,5.51
2002,84,East Carolina,CUSA,,4,8,2.15,-9.3,-7.15,40.26,22.6,7.33,7.28,4.6,3.9,6.02,5.15
2002,85,Mississippi State,SEC (West),,3,9,-4.41,-2.87,-7.28,35.55,15.58,7.34,5.48,4.6,2.75,6.09,3.66
2002,86,Vanderbilt,SEC (East),,2,10,-3.83,-3.51,-7.34,35.53,17.2,7.91,6.45,5.52,3.55,6.46,4.64
2002,87,San Diego State,MWC,,4,9,-2.55,-4.89,-7.44,35.03,19.49,8.11,6.4,3.4,2.91,6.52,4.17
2002,88,Memphis,CUSA,,3,9,-4.08,-3.53,-7.61,36.01,17.7,7.36,5.34,4.64,4.07,6.26,4.33
2002,89,Houston,CUSA,,5,7,0.26,-7.95,-7.7,37.75,22.73,8.54,7.69,4.9,3.44,6.55,5.25
2002,90,Northwestern,Big Ten,,3,9,-0.31,-7.74,-8.05,37.43,26.46,7.37,8.12,5.75,3.9,6.61,5.08
2002,91,Ball State,MAC (West),,6,6,-5.86,-2.45,-8.3,30.43,17.03,6.53,6.83,4.58,3.87,5.52,5.04
2002,92,UAB,CUSA,,5,7,-3.06,-5.72,-8.78,34.13,21.99,7.5,7.04,4.27,3.4,5.86,4.71
2002,93,Middle Tennessee State,Sun Belt,,4,8,-2.64,-6.33,-8.97,33.63,19.78,7.68,7.13,5.34,3.7,6.27,5.01
2002,94,Akron,MAC (East),,4,8,-2.83,-6.59,-9.42,35.0,21.71,7.74,7.3,4.51,3.22,6.1,4.71
2002,95,Rice,WAC,,4,7,-7.3,-2.91,-10.21,27.89,18.12,7.2,6.67,4.87,2.9,5.47,4.41
2002,96,Troy,Ind,,4,8,-12.88,2.59,-10.29,25.71,11.38,5.61,5.65,4.55,2.04,5.03,3.37
